timestamp_iso,gpu_util_percent,memory_used_MiB,memory_total_MiB
2026-08-25T02:25:46+08:00,9, 452, 32768
2026-08-25T02:25:56+08:00,8, 452, 32768
2026-08-25T02:26:06+08:00,8, 452, 32768
2026-08-25T02:26:16+08:00,7, 452, 32768
2026-08-25T02:26:26+08:00,8, 452, 32768
2026-08-25T02:26:36+08:00,8, 452, 32768
2026-08-25T02:26:46+08:00,8, 452, 32768
2026-08-25T02:26:56+08:00,8, 452, 32768
2026-08-25T02:27:06+08:00,8, 452, 32768
2026-08-25T02:27:16+08:00,8, 452, 32768
2026-08-25T02:27:26+08:00,8, 452, 32768
2026-08-25T02:27:36+08:00,9, 452, 32768
2026-08-25T02:27:46+08:00,7, 452, 32768
2026-08-25T02:27:56+08:00,8, 452, 32768
2026-08-25T02:28:06+08:00,8, 452, 32768
2026-08-25T02:28:16+08:00,8, 452, 32768
2026-08-25T02:28:26+08:00,9, 452, 32768
2026-08-25T02:28:36+08:00,8, 452, 32768
2026-08-25T02:28:46+08:00,9, 452, 32768
2026-08-25T02:28:56+08:00,7, 452, 32768
2026-08-25T02:29:06+08:00,7, 452, 32768
2026-08-25T02:29:16+08:00,8, 452, 32768
2026-08-25T02:29:26+08:00,8, 452, 32768
2026-08-25T02:29:37+08:00,8, 452, 32768
2026-08-25T02:29:47+08:00,7, 452, 32768
2026-08-25T02:29:57+08:00,8, 452, 32768
2026-08-25T02:30:07+08:00,8, 452, 32768
2026-08-25T02:30:17+08:00,8, 452, 32768
2026-08-25T02:30:27+08:00,9, 452, 32768
2026-08-25T02:30:37+08:00,9, 452, 32768
2026-08-25T02:30:47+08:00,8, 452, 32768
2026-08-25T02:30:57+08:00,9, 452, 32768
2026-08-25T02:31:07+08:00,8, 452, 32768
2026-08-25T02:31:17+08:00,7, 452, 32768
2026-08-25T02:31:27+08:00,8, 452, 32768
2026-08-25T02:31:37+08:00,9, 452, 32768
2026-08-25T02:31:47+08:00,9, 452, 32768
2026-08-25T02:31:57+08:00,8, 452, 32768
2026-08-25T02:32:07+08:00,7, 452, 32768
2026-08-25T02:32:17+08:00,8, 452, 32768
2026-08-25T02:32:27+08:00,8, 452, 32768
2026-08-25T02:32:37+08:00,8, 452, 32768
2026-08-25T02:32:47+08:00,8, 452, 32768
2026-08-25T02:32:57+08:00,8, 452, 32768
2026-08-25T02:33:07+08:00,8, 452, 32768
2026-08-25T02:33:17+08:00,9, 452, 32768
2026-08-25T02:33:27+08:00,10, 452, 32768
2026-08-25T02:33:37+08:00,9, 452, 32768
2026-08-25T02:33:47+08:00,8, 452, 32768
2026-08-25T02:33:57+08:00,8, 452, 32768
2026-08-25T02:34:07+08:00,8, 452, 32768
2026-08-25T02:34:17+08:00,9, 452, 32768
2026-08-25T02:34:27+08:00,9, 452, 32768
2026-08-25T02:34:37+08:00,7, 452, 32768
2026-08-25T02:34:47+08:00,8, 452, 32768
2026-08-25T02:34:57+08:00,9, 452, 32768
2026-08-25T02:35:07+08:00,8, 452, 32768
2026-08-25T02:35:18+08:00,7, 452, 32768
2026-08-25T02:35:28+08:00,8, 452, 32768
2026-08-25T02:35:38+08:00,8, 452, 32768
2026-08-25T02:35:48+08:00,8, 452, 32768
2026-08-25T02:35:58+08:00,9, 452, 32768
2026-08-25T02:36:08+08:00,9, 452, 32768
2026-08-25T02:36:18+08:00,8, 452, 32768
2026-08-25T02:36:28+08:00,8, 452, 32768
2026-08-25T02:36:38+08:00,8, 452, 32768
2026-08-25T02:36:48+08:00,7, 452, 32768
2026-08-25T02:36:58+08:00,7, 452, 32768
2026-08-25T02:37:08+08:00,7, 452, 32768
2026-08-25T02:37:18+08:00,8, 452, 32768
2026-08-25T02:37:28+08:00,8, 452, 32768
2026-08-25T02:37:38+08:00,8, 452, 32768
2026-08-25T02:37:48+08:00,8, 452, 32768
2026-08-25T02:37:58+08:00,8, 452, 32768
2026-08-25T02:38:08+08:00,8, 452, 32768
2026-08-25T02:38:18+08:00,8, 452, 32768
2026-08-25T02:38:28+08:00,8, 452, 32768
2026-08-25T02:38:38+08:00,8, 452, 32768
2026-08-25T02:38:48+08:00,9, 452, 32768
2026-08-25T02:38:58+08:00,8, 452, 32768
2026-08-25T02:39:08+08:00,7, 452, 32768
2026-08-25T02:39:18+08:00,7, 452, 32768
2026-08-25T02:39:28+08:00,7, 452, 32768
2026-08-25T02:39:38+08:00,7, 452, 32768
2026-08-25T02:39:48+08:00,8, 452, 32768
2026-08-25T02:39:58+08:00,7, 452, 32768
2026-08-25T02:40:09+08:00,8, 452, 32768
2026-08-25T02:40:19+08:00,7, 452, 32768
2026-08-25T02:40:29+08:00,7, 452, 32768
2026-08-25T02:40:39+08:00,8, 452, 32768
2026-08-25T02:40:49+08:00,7, 452, 32768
2026-08-25T02:40:59+08:00,7, 452, 32768
2026-08-25T02:41:09+08:00,8, 452, 32768
2026-08-25T02:41:19+08:00,7, 452, 32768
2026-08-25T02:41:29+08:00,8, 452, 32768
2026-08-25T02:41:39+08:00,8, 452, 32768
2026-08-25T02:41:49+08:00,9, 452, 32768
2026-08-25T02:41:59+08:00,7, 452, 32768
2026-08-25T02:42:09+08:00,7, 452, 32768
2026-08-25T02:42:19+08:00,8, 452, 32768
2026-08-25T02:42:29+08:00,8, 452, 32768
2026-08-25T02:42:39+08:00,8, 452, 32768
2026-08-25T02:42:49+08:00,8, 452, 32768
2026-08-25T02:42:59+08:00,8, 452, 32768
2026-08-25T02:43:09+08:00,8, 452, 32768
2026-08-25T02:43:19+08:00,9, 452, 32768
2026-08-25T02:43:29+08:00,8, 452, 32768
2026-08-25T02:43:39+08:00,8, 452, 32768
2026-08-25T02:43:49+08:00,9, 452, 32768
2026-08-25T02:43:59+08:00,8, 452, 32768
2026-08-25T02:44:09+08:00,8, 452, 32768
2026-08-25T02:44:19+08:00,8, 452, 32768
2026-08-25T02:44:29+08:00,8, 452, 32768
2026-08-25T02:44:39+08:00,7, 452, 32768
2026-08-25T02:44:49+08:00,8, 452, 32768
2026-08-25T02:44:59+08:00,7, 452, 32768
2026-08-25T02:45:09+08:00,7, 452, 32768
2026-08-25T02:45:20+08:00,7, 452, 32768
2026-08-25T02:45:30+08:00,8, 452, 32768
2026-08-25T02:45:40+08:00,7, 452, 32768
2026-08-25T02:45:50+08:00,7, 452, 32768
2026-08-25T02:46:00+08:00,8, 452, 32768
2026-08-25T02:46:10+08:00,8, 452, 32768
2026-08-25T02:46:20+08:00,8, 452, 32768
2026-08-25T02:46:30+08:00,7, 452, 32768
2026-08-25T02:46:40+08:00,8, 452, 32768
2026-08-25T02:46:50+08:00,7, 452, 32768
2026-08-25T02:47:00+08:00,8, 452, 32768
2026-08-25T02:47:10+08:00,8, 452, 32768
2026-08-25T02:47:20+08:00,7, 452, 32768
2026-08-25T02:47:30+08:00,7, 452, 32768
2026-08-25T02:47:40+08:00,7, 452, 32768
2026-08-25T02:47:50+08:00,8, 452, 32768
2026-08-25T02:48:00+08:00,7, 452, 32768
2026-08-25T02:48:10+08:00,8, 452, 32768
2026-08-25T02:48:20+08:00,8, 452, 32768
2026-08-25T02:48:30+08:00,7, 452, 32768
2026-08-25T02:48:40+08:00,6, 452, 32768
2026-08-25T02:48:50+08:00,9, 452, 32768
2026-08-25T02:49:00+08:00,9, 452, 32768
2026-08-25T02:49:10+08:00,9, 452, 32768
2026-08-25T02:49:20+08:00,7, 452, 32768
2026-08-25T02:49:30+08:00,8, 452, 32768
2026-08-25T02:49:40+08:00,8, 452, 32768
2026-08-25T02:49:50+08:00,8, 452, 32768
2026-08-25T02:50:00+08:00,7, 452, 32768
2026-08-25T02:50:10+08:00,7, 452, 32768
2026-08-25T02:50:20+08:00,6, 452, 32768
2026-08-25T02:50:30+08:00,7, 452, 32768
2026-08-25T02:50:41+08:00,7, 452, 32768
2026-08-25T02:50:51+08:00,7, 452, 32768
2026-08-25T02:51:01+08:00,7, 452, 32768
2026-08-25T02:51:11+08:00,7, 452, 32768
2026-08-25T02:51:21+08:00,7, 452, 32768
2026-08-25T02:51:31+08:00,8, 452, 32768
2026-08-25T02:51:41+08:00,6, 452, 32768
2026-08-25T02:51:51+08:00,8, 452, 32768
2026-08-25T02:52:01+08:00,7, 452, 32768
2026-08-25T02:52:11+08:00,8, 452, 32768
2026-08-25T02:52:21+08:00,7, 452, 32768
2026-08-25T02:52:31+08:00,8, 452, 32768
2026-08-25T02:52:41+08:00,7, 452, 32768
2026-08-25T02:52:51+08:00,7, 452, 32768
2026-08-25T02:53:01+08:00,6, 452, 32768
2026-08-25T02:53:11+08:00,8, 452, 32768
2026-08-25T02:53:21+08:00,7, 452, 32768
2026-08-25T02:53:31+08:00,7, 452, 32768
2026-08-25T02:53:41+08:00,7, 452, 32768
2026-08-25T02:53:51+08:00,7, 452, 32768
2026-08-25T02:54:01+08:00,7, 452, 32768
2026-08-25T02:54:11+08:00,7, 452, 32768
2026-08-25T02:54:21+08:00,8, 452, 32768
2026-08-25T02:54:31+08:00,7, 452, 32768
2026-08-25T02:54:41+08:00,7, 452, 32768
2026-08-25T02:54:51+08:00,8, 452, 32768
2026-08-25T02:55:01+08:00,7, 452, 32768
2026-08-25T02:55:11+08:00,7, 452, 32768
2026-08-25T02:55:22+08:00,7, 452, 32768
2026-08-25T02:55:32+08:00,8, 452, 32768
2026-08-25T02:55:42+08:00,9, 452, 32768
2026-08-25T02:55:52+08:00,7, 452, 32768
2026-08-25T02:56:02+08:00,8, 452, 32768
2026-08-25T02:56:12+08:00,6, 452, 32768
2026-08-25T02:56:22+08:00,7, 452, 32768
2026-08-25T02:56:32+08:00,7, 452, 32768
2026-08-25T02:56:42+08:00,8, 452, 32768
2026-08-25T02:56:52+08:00,7, 452, 32768
2026-08-25T02:57:02+08:00,7, 452, 32768
2026-08-25T02:57:12+08:00,6, 452, 32768
2026-08-25T02:57:22+08:00,8, 452, 32768
2026-08-25T02:57:32+08:00,7, 452, 32768
2026-08-25T02:57:42+08:00,6, 452, 32768
2026-08-25T02:57:52+08:00,6, 452, 32768
2026-08-25T02:58:02+08:00,8, 452, 32768
2026-08-25T02:58:12+08:00,7, 452, 32768
2026-08-25T02:58:22+08:00,6, 452, 32768
2026-08-25T02:58:32+08:00,6, 452, 32768
2026-08-25T02:58:42+08:00,7, 452, 32768
2026-08-25T02:58:52+08:00,6, 452, 32768
2026-08-25T02:59:02+08:00,7, 452, 32768
2026-08-25T02:59:12+08:00,7, 452, 32768
2026-08-25T02:59:22+08:00,8, 452, 32768
2026-08-25T02:59:32+08:00,8, 452, 32768
2026-08-25T02:59:42+08:00,6, 452, 32768
2026-08-25T02:59:52+08:00,8, 452, 32768
2026-08-25T03:00:02+08:00,8, 452, 32768
2026-08-25T03:00:12+08:00,8, 452, 32768
2026-08-25T03:00:22+08:00,7, 452, 32768
2026-08-25T03:00:33+08:00,6, 452, 32768
2026-08-25T03:00:43+08:00,7, 452, 32768
2026-08-25T03:00:53+08:00,7, 452, 32768
2026-08-25T03:01:03+08:00,6, 452, 32768
2026-08-25T03:01:13+08:00,7, 452, 32768
2026-08-25T03:01:23+08:00,7, 452, 32768
2026-08-25T03:01:33+08:00,7, 452, 32768
2026-08-25T03:01:43+08:00,7, 452, 32768
2026-08-25T03:01:53+08:00,8, 452, 32768
2026-08-25T03:02:03+08:00,9, 452, 32768
2026-08-25T03:02:13+08:00,8, 452, 32768
2026-08-25T03:02:23+08:00,8, 452, 32768
2026-08-25T03:02:33+08:00,8, 452, 32768
2026-08-25T03:02:43+08:00,7, 452, 32768
2026-08-25T03:02:53+08:00,8, 452, 32768
2026-08-25T03:03:03+08:00,7, 452, 32768
2026-08-25T03:03:13+08:00,8, 452, 32768
2026-08-25T03:03:23+08:00,7, 452, 32768
2026-08-25T03:03:33+08:00,7, 452, 32768
2026-08-25T03:03:43+08:00,7, 452, 32768
2026-08-25T03:03:53+08:00,7, 452, 32768
2026-08-25T03:04:03+08:00,8, 452, 32768
2026-08-25T03:04:13+08:00,8, 452, 32768
2026-08-25T03:04:23+08:00,7, 452, 32768
2026-08-25T03:04:33+08:00,7, 452, 32768
2026-08-25T03:04:43+08:00,7, 452, 32768
2026-08-25T03:04:53+08:00,7, 452, 32768
2026-08-25T03:05:03+08:00,7, 452, 32768
2026-08-25T03:05:14+08:00,8, 452, 32768
2026-08-25T03:05:24+08:00,8, 452, 32768
2026-08-25T03:05:34+08:00,8, 452, 32768
2026-08-25T03:05:44+08:00,8, 452, 32768
2026-08-25T03:05:54+08:00,9, 452, 32768
2026-08-25T03:06:04+08:00,8, 452, 32768
2026-08-25T03:06:14+08:00,8, 452, 32768
2026-08-25T03:06:24+08:00,7, 452, 32768
2026-08-25T03:06:34+08:00,8, 452, 32768
2026-08-25T03:06:44+08:00,8, 452, 32768
2026-08-25T03:06:54+08:00,8, 452, 32768
2026-08-25T03:07:04+08:00,7, 452, 32768
2026-08-25T03:07:14+08:00,9, 452, 32768
2026-08-25T03:07:24+08:00,8, 452, 32768
2026-08-25T03:07:34+08:00,9, 452, 32768
2026-08-25T03:07:44+08:00,8, 452, 32768
2026-08-25T03:07:54+08:00,9, 452, 32768
2026-08-25T03:08:04+08:00,7, 452, 32768
2026-08-25T03:08:14+08:00,7, 452, 32768
2026-08-25T03:08:24+08:00,7, 452, 32768
2026-08-25T03:08:34+08:00,6, 452, 32768
2026-08-25T03:08:44+08:00,8, 452, 32768
2026-08-25T03:08:54+08:00,8, 452, 32768
2026-08-25T03:09:04+08:00,9, 452, 32768
