smearing_degauss_Ry,direction,distance,signed_distance,q1,q2,common_static_MLIP_background_cm-1,full_EPC_response_Ry2,common_reference_constant_cm-2,controlled_long_range_correction_cm-2,controlled_MLIP_plus_full_EPC_cm-1
0.00285013035,KM,0.0155,0.0155,0.3385,0.323,1380.0750128130326,-5.540294704770656e-06,-170027.77431425342,-236745.545860764,1291.457120902637
0.00285013035,KM,0.016,0.016,0.33866666666666667,0.32266666666666666,1380.075293424327,-5.493061934938084e-06,-170027.77431425342,-236176.75569433384,1291.67761450987
0.00285013035,KM,0.0165,0.0165,0.3388333333333333,0.3223333333333333,1380.0755820013458,-5.44286018355011e-06,-170027.77431425342,-235572.21222529176,1291.9119164289266
0.00285013035,KM,0.017,0.017,0.33899999999999997,0.322,1380.0758785082626,-5.393692023813213e-06,-170027.77431425342,-234980.11555471862,1292.1413679956363
0.00285013035,KM,0.0175,0.0175,0.33916666666666667,0.32166666666666666,1380.0761829112234,-5.344030186111081e-06,-170027.77431425342,-234382.07387662202,1292.3730872941414
0.00285013035,KM,0.018000000000000002,0.018000000000000002,0.3393333333333333,0.3213333333333333,1380.076495178344,-5.292521363805345e-06,-170027.77431425342,-233761.79029563043,1292.6133769415012
0.00285013035,KM,0.0185,0.0185,0.33949999999999997,0.321,1380.0768152797089,-5.2424285701398825e-06,-170027.77431425342,-233158.55892582244,1292.8470354789702
0.00285013035,KM,0.019,0.019,0.3396666666666666,0.32066666666666666,1380.0771431873666,-5.190717325746293e-06,-170027.77431425342,-232535.83772168387,1293.0881963062377
0.00285013035,KM,0.0195,0.0195,0.3398333333333334,0.3203333333333333,1380.0774788753304,-5.1387486844021505e-06,-170027.77431425342,-231910.0168717938,1293.3305187874807
0.00285013035,KM,0.02,0.02,0.34,0.32,1380.077822319574,-5.087624432926349e-06,-170027.77431425342,-231294.36439982118,1293.568873797803
0.00285013035,KM,0.0205,0.0205,0.3401666666666667,0.31966666666666665,1380.0781734980276,-5.034947675447818e-06,-170027.77431425342,-230660.01621826374,1293.8144182020033
0.00285013035,KM,0.021,0.021,0.3403333333333333,0.3193333333333333,1380.0785323905777,-4.982867456734883e-06,-170027.77431425342,-230032.85172262962,1294.0571485999762
0.00285013035,KM,0.021500000000000002,0.021500000000000002,0.3405,0.319,1380.0788989790638,-4.9305801869894e-06,-170027.77431425342,-229403.19386080757,1294.3008048929187
0.00285013035,KM,0.022,0.022,0.3406666666666667,0.31866666666666665,1380.0792732472742,-4.877532416394691e-06,-170027.77431425342,-228764.3778359954,1294.547960722479
0.00285013035,KM,0.0225,0.0225,0.3408333333333333,0.3183333333333333,1380.0796551809437,-4.825233485243874e-06,-170027.77431425342,-228134.57954428316,1294.7915952384265
0.00285013035,KM,0.023,0.023,0.34099999999999997,0.318,1380.0800447677518,-4.772393255165365e-06,-170027.77431425342,-227498.26278015735,1295.0377087892084
0.00285013035,KM,0.0235,0.0235,0.3411666666666667,0.31766666666666665,1380.0804419973192,-4.719532286559351e-06,-170027.77431425342,-226861.69627690862,1295.2838801230437
0.00285013035,KM,0.024,0.024,0.3413333333333333,0.3173333333333333,1380.0808468612024,-4.666937953165046e-06,-170027.77431425342,-226228.34066912468,1295.528773591698
0.00285013035,KM,0.0245,0.0245,0.34149999999999997,0.317,1380.081259352894,-4.614070732149616e-06,-170027.77431425342,-225591.69887262076,1295.7748969417678
0.00285013035,KM,0.025,0.025,0.3416666666666666,0.31666666666666665,1380.0816794678167,-4.561505998247911e-06,-170027.77431425342,-224958.69971016876,1296.0195763538993
0.00285013035,KM,0.025500000000000002,0.025500000000000002,0.3418333333333334,0.3163333333333333,1380.082107203321,-4.5090678508544815e-06,-170027.77431425342,-224327.2249376978,1296.2636297007878
0.00285013035,KM,0.026000000000000002,0.026000000000000002,0.342,0.316,1380.0825425586831,-4.4567498370850805e-06,-170027.77431425342,-223697.19684777898,1296.5070873032128
0.00285013035,KM,0.0265,0.0265,0.3421666666666667,0.31566666666666665,1380.0829855350983,-4.404325096766319e-06,-170027.77431425342,-223065.8835270344,1296.7510028669483
0.00285013035,KM,0.027,0.027,0.3423333333333333,0.3153333333333333,1380.08343613568,-4.352147251123741e-06,-170027.77431425342,-222437.543380729,1296.9937344934772
0.00285013035,KM,0.0275,0.0275,0.3425,0.315,1380.0838943654553,-4.300183066981382e-06,-170027.77431425342,-221811.77620570394,1297.2354371050835
0.00285013035,KM,0.028,0.028,0.3426666666666667,0.31466666666666665,1380.0843602313616,-4.248014109276624e-06,-170027.77431425342,-221183.54309042063,1297.4780530956145
0.00285013035,KM,0.0285,0.0285,0.3428333333333333,0.3143333333333333,1380.0848337422412,-4.196697894062985e-06,-170027.77431425342,-220565.5789376641,1297.7166753138704
0.00285013035,KM,0.029,0.029,0.34299999999999997,0.314,1380.0853149088398,-4.145209480499358e-06,-170027.77431425342,-219945.54112442787,1297.95606062093
0.00285013035,KM,0.029500000000000002,0.029500000000000002,0.3431666666666667,0.31366666666666665,1380.085803743801,-4.093849300419638e-06,-170027.77431425342,-219327.04753451183,1298.1948151801646
0.00285013035,KM,0.03,0.03,0.3433333333333333,0.3133333333333333,1380.0863002616625,-4.04333346506297e-06,-170027.77431425342,-218718.7217788611,1298.4296185743233
0.0038001738,K,0.0,0.0,0.3333333333333333,0.3333333333333333,1380.070552374435,-6.096623890359599e-06,-170027.77431425342,-243445.01682515483,1288.8559705048208
0.0038001738,KG,0.0005,-0.0005,0.33316666666666667,0.33316666666666667,1380.0705574726148,-6.094296030581687e-06,-170027.77431425342,-243416.98408950967,1288.8668509637698
0.0038001738,KG,0.001,-0.001,0.333,0.333,1380.0705728352552,-6.089508109393989e-06,-170027.77431425342,-243359.32660935642,1288.8892347275125
0.0038001738,KG,0.0015,-0.0015,0.33283333333333337,0.33283333333333337,1380.0705985660052,-6.083423097699017e-06,-170027.77431425342,-243286.0492041358,1288.9176885364698
0.0038001738,KG,0.002,-0.002,0.33266666666666667,0.33266666666666667,1380.0706347705172,-6.076970779122206e-06,-170027.77431425342,-243208.3485871664,1288.9478687552619
0.0038001738,KG,0.0025,-0.0025,0.3325,0.3325,1380.0706815564383,-6.067859167827447e-06,-170027.77431425342,-243098.62402679946,1288.990481758827
0.0038001738,KG,0.003,-0.003,0.3323333333333333,0.3323333333333333,1380.0707390334194,-6.0585712710840455e-06,-170027.77431425342,-242986.77658797274,1289.0339282378395
0.0038001738,KG,0.0035,-0.0035,0.33216666666666667,0.33216666666666667,1380.0708073131073,-6.048023711927466e-06,-170027.77431425342,-242859.75994360977,1289.083268549492
0.0038001738,KG,0.004,-0.004,0.332,0.332,1380.070886509147,-6.034406167179563e-06,-170027.77431425342,-242695.77367790934,1289.1469575313101
0.0038001738,KG,0.0045000000000000005,-0.0045000000000000005,0.33183333333333337,0.33183333333333337,1380.0709767371786,-6.022147108291307e-06,-170027.77431425342,-242548.14667720528,1289.2043104780191
0.0038001738,KG,0.005,-0.005,0.33166666666666667,0.33166666666666667,1380.07107811484,-6.006563275795064e-06,-170027.77431425342,-242360.4818269207,1289.27720014826
0.0038001738,KG,0.0055,-0.0055,0.3315,0.3315,1380.07119076176,-5.989406123413149e-06,-170027.77431425342,-242153.8706204772,1289.3574449895982
0.0038001738,KG,0.006,-0.006,0.3313333333333333,0.3313333333333333,1380.071314799563,-5.973400376037694e-06,-170027.77431425342,-241961.12495373364,1289.432320433632
0.0038001738,KG,0.006500000000000001,-0.006500000000000001,0.33116666666666666,0.33116666666666666,1380.0714503518636,-5.9525319744244655e-06,-170027.77431425342,-241709.82185063817,1289.5299090077974
0.0038001738,KG,0.007,-0.007,0.331,0.331,1380.071597544267,-5.933088665223567e-06,-170027.77431425342,-241475.68010719324,1289.620849025477
0.0038001738,KG,0.0075,-0.0075,0.33083333333333337,0.33083333333333337,1380.0717565043672,-5.912339509248482e-06,-170027.77431425342,-241225.81299327663,1289.717891675452
0.0038001738,KG,0.008,-0.008,0.33066666666666666,0.33066666666666666,1380.0719273617449,-5.887287193851707e-06,-170027.77431425342,-240924.12603537634,1289.8350276902022
0.0038001738,KG,0.0085,-0.0085,0.3305,0.3305,1380.0721102479674,-5.865622107031929e-06,-170027.77431425342,-240663.22902718425,1289.9363551962917
0.0038001738,KG,0.009000000000000001,-0.009000000000000001,0.3303333333333333,0.3303333333333333,1380.0723052965848,-5.839592529485699e-06,-170027.77431425342,-240349.77360635868,1290.0580584765444
0.0038001738,KG,0.0095,-0.0095,0.33016666666666666,0.33016666666666666,1380.0725126431305,-5.812212541319516e-06,-170027.77431425342,-240020.05616482173,1290.186065646464
0.0038001738,KG,0.01,-0.01,0.33,0.33,1380.072732425116,-5.787196997763625e-06,-170027.77431425342,-239718.81202366864,1290.3030398939845
0.0038001738,KG,0.0105,-0.0105,0.32983333333333337,0.32983333333333337,1380.0729647820333,-5.756314260279077e-06,-170027.77431425342,-239346.9134994889,1290.4473932023661
0.0038001738,KG,0.011,-0.011,0.32966666666666666,0.32966666666666666,1380.0732098553492,-5.7279554141811874e-06,-170027.77431425342,-239005.40837817246,1290.5799689218309
0.0038001738,KG,0.0115,-0.0115,0.3295,0.3295,1380.0734677885052,-5.698413724102925e-06,-170027.77431425342,-238649.6591202779,1290.718062697471
0.0038001738,KG,0.012,-0.012,0.3293333333333333,0.3293333333333333,1380.0737387269146,-5.66428058289376e-06,-170027.77431425342,-238238.61832936166,1290.8775720393946
0.0038001738,KG,0.0125,-0.0125,0.32916666666666666,0.32916666666666666,1380.0740228179593,-5.634564495036417e-06,-170027.77431425342,-237880.76892484986,1291.0164753139657
0.0038001738,KG,0.013000000000000001,-0.013000000000000001,0.329,0.329,1380.0743202109907,-5.600276306118911e-06,-170027.77431425342,-237467.8610062563,1291.1766991003096
0.0038001738,KG,0.0135,-0.0135,0.32883333333333337,0.32883333333333337,1380.074631057321,-5.564981478731158e-06,-170027.77431425342,-237042.8308669025,1291.3416110468595
0.0038001738,KG,0.014,-0.014,0.32866666666666666,0.32866666666666666,1380.0749555102302,-5.532501633902503e-06,-170027.77431425342,-236651.69953136574,1291.4933926641663
0.0038001738,KG,0.0145,-0.0145,0.3285,0.3285,1380.075293724952,-5.494305812873559e-06,-170027.77431425342,-236191.73481879436,1291.671816496442
0.0038001738,KG,0.015,-0.015,0.3283333333333333,0.3283333333333333,1380.075645858681,-5.45894795490043e-06,-170027.77431425342,-235765.94564758043,1291.8370031256554
0.0038001738,KG,0.0155,-0.0155,0.32816666666666666,0.32816666666666666,1380.0760120705636,-5.42267006933819e-06,-170027.77431425342,-235329.077247954,1292.0064712858973
0.0038001738,KG,0.016,-0.016,0.328,0.328,1380.0763925217,-5.382315377024809e-06,-170027.77431425342,-234843.1148062313,1292.194928944344
0.0038001738,KG,0.0165,-0.0165,0.32783333333333337,0.32783333333333337,1380.0767873751365,-5.346362987174005e-06,-170027.77431425342,-234410.1661165972,1292.3628642664878
0.0038001738,KG,0.017,-0.017,0.32766666666666666,0.32766666666666666,1380.0771967958651,-5.306402337613022e-06,-170027.77431425342,-233928.94884742124,1292.5494653081992
0.0038001738,KG,0.0175,-0.0175,0.3275,0.3275,1380.0776209508215,-5.265816800127876e-06,-170027.77431425342,-233440.2065038606,1292.7389656637642
0.0038001738,KG,0.018000000000000002,-0.018000000000000002,0.3273333333333333,0.3273333333333333,1380.0780600088783,-5.22793826141072e-06,-170027.77431425342,-232984.06259323598,1292.915847657779
0.0038001738,KG,0.0185,-0.0185,0.32716666666666666,0.32716666666666666,1380.0785141408446,-5.1854322815975945e-06,-170027.77431425342,-232472.19374840887,1293.114268517981
0.0038001738,KG,0.019,-0.019,0.327,0.327,1380.0789835194637,-5.145636826376479e-06,-170027.77431425342,-231992.96579547244,1293.3000560413827
0.0038001738,KG,0.0195,-0.0195,0.32683333333333336,0.32683333333333336,1380.0794683194047,-5.105422346064165e-06,-170027.77431425342,-231508.69182570901,1293.4877838816499
0.0038001738,KG,0.02,-0.02,0.32666666666666666,0.32666666666666666,1380.0799687172641,-5.062253950967383e-06,-170027.77431425342,-230988.8459915846,1293.6892494192955
0.0038001738,KG,0.0205,-0.0205,0.3265,0.3265,1380.080484891561,-5.022632879901342e-06,-170027.77431425342,-230511.71802120135,1293.8741927858846
0.0038001738,KG,0.021,-0.021,0.3263333333333333,0.3263333333333333,1380.0810170227319,-4.979418100290379e-06,-170027.77431425342,-229991.31361184127,1294.0758478291202
0.0038001738,KG,0.021500000000000002,-0.021500000000000002,0.32616666666666666,0.32616666666666666,1380.0815652931267,-4.934989138472053e-06,-170027.77431425342,-229456.2876822474,1294.2831371765915
0.0038001738,KG,0.022,-0.022,0.326,0.326,1380.0821298870073,-4.8922586729319545e-06,-170027.77431425342,-228941.71551778738,1294.4825103938913
0.0038001738,KG,0.0225,-0.0225,0.32583333333333336,0.32583333333333336,1380.0827109905422,-4.846347745161599e-06,-170027.77431425342,-228388.84334154136,1294.69666170631
0.0038001738,KG,0.023,-0.023,0.32566666666666666,0.32566666666666666,1380.0833087918027,-4.802551689955749e-06,-170027.77431425342,-227861.4390496097,1294.9009615241316
0.0038001738,KG,0.0235,-0.0235,0.3255,0.3255,1380.0839234807581,-4.758559479585494e-06,-170027.77431425342,-227331.6726025683,1295.1061590647598
0.0038001738,KG,0.024,-0.024,0.3253333333333333,0.3253333333333333,1380.0845552492738,-4.71275481272574e-06,-170027.77431425342,-226780.08004979638,1295.3197673114503
0.0038001738,KG,0.0245,-0.0245,0.32516666666666666,0.32516666666666666,1380.085204291103,-4.66936514601854e-06,-170027.77431425342,-226257.56960132555,1295.5221347016384
0.0038001738,KG,0.025,-0.025,0.325,0.325,1380.0858708018882,-4.624293737940189e-06,-170027.77431425342,-225714.80715497743,1295.7323040011113
0.0038001738,KG,0.025500000000000002,-0.025500000000000002,0.32483333333333336,0.32483333333333336,1380.0865549791502,-4.579172580470529e-06,-170027.77431425342,-225171.44561260627,1295.9426891732567
0.0038001738,KG,0.026000000000000002,-0.026000000000000002,0.32466666666666666,0.32466666666666666,1380.0872570222903,-4.535229443295519e-06,-170027.77431425342,-224642.2701186466,1296.1475868421244
0.0038001738,KG,0.0265,-0.0265,0.3245,0.3245,1380.0879771325795,-4.489670647932164e-06,-170027.77431425342,-224093.638418898,1296.3599755496145
0.0038001738,KG,0.027,-0.027,0.3243333333333333,0.3243333333333333,1380.0887155131586,-4.445180368824353e-06,-170027.77431425342,-223557.87408943017,1296.5673868323736
0.0038001738,KG,0.0275,-0.0275,0.32416666666666666,0.32416666666666666,1380.0894723690317,-4.400524876195402e-06,-170027.77431425342,-223020.1202127366,1296.775551717064
0.0038001738,KG,0.028,-0.028,0.324,0.324,1380.0902479070614,-4.355181307484456e-06,-170027.77431425342,-222474.0803322668,1296.9868974033268
0.0038001738,KG,0.0285,-0.0285,0.32383333333333336,0.32383333333333336,1380.0910423359626,-4.31079669421282e-06,-170027.77431425342,-221939.58846022122,1297.193777612174
0.0038001738,KG,0.029,-0.029,0.32366666666666666,0.32366666666666666,1380.0918558663009,-4.265917847630643e-06,-170027.77431425342,-221399.14489302933,1297.4029388495546
0.0038001738,KG,0.029500000000000002,-0.029500000000000002,0.3235,0.3235,1380.092688710485,-4.221142909738356e-06,-170027.77431425342,-220859.95262321478,1297.6116047604232
0.0038001738,KG,0.03,-0.03,0.3233333333333333,0.3233333333333333,1380.0935410827624,-4.1765888570595105e-06,-170027.77431425342,-220323.42031464665,1297.8192331074893
0.0038001738,KM,0.0005,0.0005,0.33349999999999996,0.333,1380.0705574390659,-6.094029248963327e-06,-170027.77431425342,-243413.77143097523,1288.8680972385027
0.0038001738,KM,0.001,0.001,0.3336666666666666,0.33266666666666667,1380.07057256686,-6.0893356550208545e-06,-170027.77431425342,-243357.24986577468,1288.890040072948
0.0038001738,KM,0.0015,0.0015,0.33383333333333337,0.3323333333333333,1380.070597660173,-6.083521609146764e-06,-170027.77431425342,-243287.23550642037,1288.9172273733045
0.0038001738,KM,0.002,0.002,0.334,0.332,1380.07063262336,-6.076095184671097e-06,-170027.77431425342,-243197.80443497427,1288.9519566665265
0.0038001738,KM,0.0025,0.0025,0.33416666666666667,0.33166666666666667,1380.0706773627815,-6.0680927278677725e-06,-170027.77431425342,-243101.43662184055,1288.989386261472
0.0038001738,KM,0.003,0.003,0.3343333333333333,0.3313333333333333,1380.0707317867982,-6.058204064337621e-06,-170027.77431425342,-242982.35458208248,1289.0356357186042
0.0038001738,KM,0.0035,0.0035,0.3345,0.331,1380.070795805774,-6.046966624393785e-06,-170027.77431425342,-242847.03020117996,1289.08819373804
0.0038001738,KM,0.004,0.004,0.33466666666666667,0.33066666666666666,1380.070869332077,-6.035315271214615e-06,-170027.77431425342,-242706.72136184218,1289.142693039507
0.0038001738,KM,0.0045000000000000005,0.0045000000000000005,0.3348333333333333,0.3303333333333333,1380.0709522800762,-6.02095391414268e-06,-170027.77431425342,-242533.77790101906,1289.2098570156131
0.0038001738,KM,0.005,0.005,0.33499999999999996,0.33,1380.0710445661437,-6.006201907283984e-06,-170027.77431425342,-242356.13012668613,1289.2788518870543
0.0038001738,KM,0.0055,0.0055,0.33516666666666667,0.32966666666666666,1380.0711461086544,-5.990096268575091e-06,-170027.77431425342,-242162.18154069028,1289.3541742984992
0.0038001738,KM,0.006,0.006,0.3353333333333333,0.3293333333333333,1380.071256827983,-5.971315162842358e-06,-170027.77431425342,-241936.01423580153,1289.4419954720597
0.0038001738,KM,0.006500000000000001,0.006500000000000001,0.33549999999999996,0.329,1380.0713766465092,-5.952927791381214e-06,-170027.77431425342,-241714.58838864777,1289.5279819570972
0.0038001738,KM,0.007,0.007,0.3356666666666666,0.32866666666666666,1380.0715054886093,-5.931810336695632e-06,-170027.77431425342,-241460.2861191054,1289.626718916172
0.0038001738,KM,0.0075,0.0075,0.3358333333333334,0.3283333333333333,1380.0716432806637,-5.909423165436545e-06,-170027.77431425342,-241190.69356902858,1289.7313856064613
0.0038001738,KM,0.008,0.008,0.336,0.328,1380.0717899510503,-5.887348162442202e-06,-170027.77431425342,-240924.86023611997,1289.834596055857
0.0038001738,KM,0.0085,0.0085,0.33616666666666667,0.32766666666666666,1380.0719454301475,-5.861682892553221e-06,-170027.77431425342,-240615.79190954554,1289.954566119988
0.0038001738,KM,0.009000000000000001,0.009000000000000001,0.3363333333333333,0.3273333333333333,1380.0721096503316,-5.836380347341745e-06,-170027.77431425342,-240311.09161453944,1290.072841439652
0.0038001738,KM,0.0095,0.0095,0.3365,0.327,1380.0722825459761,-5.810036216947684e-06,-170027.77431425342,-239993.84826073208,1290.1959761179417
0.0038001738,KM,0.01,0.01,0.33666666666666667,0.32666666666666666,1380.0724640534493,-5.780698973708606e-06,-170027.77431425342,-239640.56100860384,1290.3330752290105
0.0038001738,KM,0.0105,0.0105,0.3368333333333333,0.3263333333333333,1380.0726541111178,-5.7526427134385e-06,-170027.77431425342,-239302.69971008145,1290.4641920313882
0.0038001738,KM,0.011,0.011,0.33699999999999997,0.326,1380.072852659341,-5.721651704539268e-06,-170027.77431425342,-238929.49735137762,1290.608996286603
0.0038001738,KM,0.0115,0.0115,0.33716666666666667,0.32566666666666666,1380.0730596404708,-5.689681504773225e-06,-170027.77431425342,-238544.503303597,1290.758361058263
0.0038001738,KM,0.012,0.012,0.3373333333333333,0.3253333333333333,1380.0732749988506,-5.658527757404467e-06,-170027.77431425342,-238169.3412029281,1290.9039093453566
0.0038001738,KM,0.0125,0.0125,0.33749999999999997,0.325,1380.073498680816,-5.623668810836184e-06,-170027.77431425342,-237749.56006177474,1291.0667301496596
0.0038001738,KM,0.013000000000000001,0.013000000000000001,0.3376666666666666,0.32466666666666666,1380.07373063469,-5.589676318380355e-06,-170027.77431425342,-237340.21300231025,1291.22549889074
0.0038001738,KM,0.0135,0.0135,0.3378333333333334,0.3243333333333333,1380.0739708107833,-5.554845875866569e-06,-170027.77431425342,-236920.77511491813,1291.3881638742569
0.0038001738,KM,0.014,0.014,0.338,0.324,1380.0742191613926,-5.517202014124925e-06,-170027.77431425342,-236467.45724977917,1291.5639330455726
0.0038001738,KM,0.0145,0.0145,0.33816666666666667,0.32366666666666666,1380.0744756407985,-5.481219134600425e-06,-170027.77431425342,-236034.14139500452,1291.7319446852046
0.0038001738,KM,0.015,0.015,0.3383333333333333,0.3233333333333333,1380.0747402052639,-5.4424892907237675e-06,-170027.77431425342,-235567.74583060073,1291.9127457851114
0.0038001738,KM,0.0155,0.0155,0.3385,0.323,1380.0750128130326,-5.4030554909297975e-06,-170027.77431425342,-235092.873033022,1292.096810598134
0.0038001738,KM,0.016,0.016,0.33866666666666667,0.32266666666666666,1380.075293424327,-5.364802978585059e-06,-170027.77431425342,-234632.22562783997,1292.275353743312
0.0038001738,KM,0.0165,0.0165,0.3388333333333333,0.3223333333333333,1380.0755820013458,-5.323172769408459e-06,-170027.77431425342,-234130.90305687886,1292.469616269363
0.0038001738,KM,0.017,0.017,0.33899999999999997,0.322,1380.0758785082626,-5.282665846256607e-06,-170027.77431425342,-233643.10740901015,1292.6586258681534
0.0038001738,KM,0.0175,0.0175,0.33916666666666667,0.32166666666666666,1380.0761829112234,-5.2415510411801805e-06,-170027.77431425342,-233147.99147773912,1292.850447329881
0.0038001738,KM,0.018000000000000002,0.018000000000000002,0.3393333333333333,0.3213333333333333,1380.076495178344,-5.19808276715594e-06,-170027.77431425342,-232624.53441806807,1293.0532077705363
0.0038001738,KM,0.0185,0.0185,0.33949999999999997,0.321,1380.0768152797089,-5.156355854881804e-06,-170027.77431425342,-232122.0473214792,1293.2478373270549
0.0038001738,KM,0.019,0.019,0.3396666666666666,0.32066666666666666,1380.0771431873666,-5.112427693045566e-06,-170027.77431425342,-231593.0521647189,1293.4526929824237
0.0038001738,KM,0.0195,0.0195,0.3398333333333334,0.3203333333333333,1380.0774788753304,-5.068043557114712e-06,-170027.77431425342,-231058.5660409439,1293.6596467610575
0.0038001738,KM,0.02,0.02,0.34,0.32,1380.077822319574,-5.024789945914736e-06,-170027.77431425342,-230537.69401077615,1293.8613146885416
0.0038001738,KM,0.0205,0.0205,0.3401666666666667,0.31966666666666665,1380.0781734980276,-4.979021421783124e-06,-170027.77431425342,-229986.53669880057,1294.0746610094998
0.0038001738,KM,0.021,0.021,0.3403333333333333,0.3193333333333333,1380.0785323905777,-4.934158159239066e-06,-170027.77431425342,-229446.28079893516,1294.2837690268682
0.0038001738,KM,0.021500000000000002,0.021500000000000002,0.3405,0.319,1380.0788989790638,-4.888903593640323e-06,-170027.77431425342,-228901.31271872568,1294.4946715566423
0.0038001738,KM,0.022,0.022,0.3406666666666667,0.31866666666666665,1380.0792732472742,-4.842050042084602e-06,-170027.77431425342,-228337.08920437985,1294.7129841174624
0.0038001738,KM,0.0225,0.0225,0.3408333333333333,0.3183333333333333,1380.0796551809437,-4.796561326552972e-06,-170027.77431425342,-227789.30142547883,1294.9249218463879
0.0038001738,KM,0.023,0.023,0.34099999999999997,0.318,1380.0800447677518,-4.749652704098379e-06,-170027.77431425342,-227224.4147320341,1295.1434342319485
0.0038001738,KM,0.0235,0.0235,0.3411666666666667,0.31766666666666665,1380.0804419973192,-4.702510182253274e-06,-170027.77431425342,-226656.7113569989,1295.363005117298
0.0038001738,KM,0.024,0.024,0.3413333333333333,0.3173333333333333,1380.0808468612024,-4.656092516063843e-06,-170027.77431425342,-226097.73689560752,1295.579178196966
0.0038001738,KM,0.0245,0.0245,0.34149999999999997,0.317,1380.081259352894,-4.608132526577368e-06,-170027.77431425342,-225520.1893476086,1295.8024899919976
0.0038001738,KM,0.025,0.025,0.3416666666666666,0.31666666666666665,1380.0816794678167,-4.560955153441644e-06,-170027.77431425342,-224952.0662836273,1296.0221355050546
0.0038001738,KM,0.025500000000000002,0.025500000000000002,0.3418333333333334,0.3163333333333333,1380.082107203321,-4.513712483405074e-06,-170027.77431425342,-224383.15689618388,1296.242055222162
0.0038001738,KM,0.026000000000000002,0.026000000000000002,0.342,0.316,1380.0825425586831,-4.465611917173687e-06,-170027.77431425342,-223803.9164838787,1296.4659300542228
0.0038001738,KM,0.0265,0.0265,0.3421666666666667,0.31566666666666665,1380.0829855350983,-4.418199637725216e-06,-170027.77431425342,-223232.96461266896,1296.6865783028686
0.0038001738,KM,0.027,0.027,0.3423333333333333,0.3153333333333333,1380.08343613568,-4.370046748630399e-06,-170027.77431425342,-222653.0941138729,1296.9106355420918
0.0038001738,KM,0.0275,0.0275,0.3425,0.315,1380.0838943654553,-4.3219266996457225e-06,-170027.77431425342,-222073.6190848276,1297.1345097568308
0.0038001738,KM,0.028,0.028,0.3426666666666667,0.31466666666666665,1380.0843602313616,-4.2741580507920696e-06,-170027.77431425342,-221498.3757140085,1297.3567225868135
0.0038001738,KM,0.0285,0.0285,0.3428333333333333,0.3143333333333333,1380.0848337422412,-4.225893821493791e-06,-170027.77431425342,-220917.16442547936,1297.5812051273979
0.0038001738,KM,0.029,0.029,0.34299999999999997,0.314,1380.0853149088398,-4.178029052936802e-06,-170027.77431425342,-220340.76355442783,1297.8038036901432
0.0038001738,KM,0.029500000000000002,0.029500000000000002,0.3431666666666667,0.31366666666666665,1380.085803743801,-4.130128560053588e-06,-170027.77431425342,-219763.9324810924,1298.0265379467712
0.0038001738,KM,0.03,0.03,0.3433333333333333,0.3133333333333333,1380.0863002616625,-4.082103321974457e-06,-170027.77431425342,-219185.59919137205,1298.2498207119274
