sscha_index,atom_index,local_knn_score,local_knn_percentile,nearest_corrected_config,nearest_corrected_atom,force_error_norm_meV_A,force_error_x_meV_A,force_error_y_meV_A,force_error_z_meV_A,nearest_distance_A,second_distance_A,third_distance_A
87,36,2.162527129634305,67.49074074074073,261,18,29.47306496748355,9.293958984146117,-6.786947395019532,27.13339694980621,1.3676056508713499,1.3845442131715606,1.4110429873589032
87,37,1.4260075811110067,4.148148148148148,167,28,36.70256146994536,33.709971810989394,-14.424748572387694,-1.625560697364803,1.4407934995457314,1.4534420954300336,1.477549198024956
87,38,1.1943286356301368,0.05555555555555555,126,8,22.33386691306974,-10.47476095140934,-17.74033275032044,8.623316543502819,1.4011935797530486,1.4119615439412072,1.4493368938337616
87,39,1.8617224623555124,41.5,86,25,60.32044616484339,19.763689028930663,56.06584300605771,-10.2261463667202,1.4094291914800903,1.4622780672995155,1.4846562309528195
87,40,1.6245514184251941,17.925925925925927,290,10,40.80602940598199,-37.45470650375371,12.9603590763855,-9.711132231140118,1.3738097124560567,1.3865241578003549,1.4670615910998215
87,41,1.6211007019034014,17.63425925925926,34,62,56.81425895574082,-31.20950889110566,39.86883716024398,25.77406446325302,1.3712875950607852,1.4257492259192899,1.4738740678976952
87,42,2.079989208093399,61.22685185185185,266,7,48.542161916379634,34.287632069244374,3.3193492100525024,-34.200609518280025,1.3775834015847999,1.4608151004685,1.462357812081196
87,43,1.9019915834196492,45.43981481481482,238,68,21.686727291373284,9.86112186172483,14.476944368362442,12.786340289306642,1.4212420212357686,1.4603777555527169,1.506900677466636
87,44,1.7409210603806926,29.14351851851852,122,45,43.9097208435529,-2.0922883206176692,-41.061617639389034,-15.415235028333665,1.3893984479940906,1.3918675649653125,1.4235564781130146
87,45,2.4326903972425056,82.02777777777777,151,23,135.2198460962064,97.67337997863778,-91.26957866012575,20.351452848224636,1.3124207731305897,1.4543285937440267,1.4649057848561882
87,46,2.540760486947072,85.97685185185185,187,52,121.37174258714083,-85.03768858947758,-83.6755771159172,-22.317912364654525,1.3622249107774889,1.4553593526262998,1.492496337688496
87,47,2.2242741097226046,71.375,241,59,58.449257283514065,-2.960468230562209,-56.27069118810653,-15.529346994094862,1.3996420402550005,1.4155227999913744,1.4626965000014402
87,48,1.6883324976877803,23.939814814814813,277,7,53.35859104641642,-24.91360895202638,31.53690659139634,-35.09807473480225,1.3657089917376073,1.4151356874045458,1.4461009675450496
87,49,1.3105371212843928,0.8518518518518519,278,10,17.02621950258847,-10.09829806343078,-12.903662391967774,4.627312788925197,1.430861054826249,1.4470983083497728,1.4527701995036983
87,50,1.8539975080361422,40.754629629629626,16,53,16.73772357086188,9.05868479522709,13.028232614631651,5.325107985229504,1.3430583377270968,1.467745393793857,1.480038198412267
87,51,2.3164064071954154,76.68055555555556,39,68,149.7478940891243,-45.60757862518305,142.2054467498779,-11.044974909114838,1.304118562534494,1.434333310799874,1.511589303080954
87,52,1.7406570135415371,29.125,124,0,33.56492764283962,24.980021247253404,-16.721764115524284,-14.932699388275129,1.3693699110016269,1.3966764378722314,1.4611812058094016
87,53,2.864932230173929,93.40277777777779,245,39,51.81599721664196,-15.143970504150396,-6.888001986236569,49.07252952072139,1.3742515299411462,1.4322073830760726,1.5380460693438465
87,54,1.9997515939727637,54.29166666666667,22,67,55.45057020533785,-38.850377326660194,-24.845981342697137,30.79108846389772,1.3800260859345534,1.4435241264441347,1.501620507918092
87,55,1.707256490892344,25.731481481481485,135,22,48.63511809572232,-18.408900391426084,31.636520637016275,-32.025265971527105,1.4313492214582324,1.4348392874094296,1.4622154539846681
87,56,1.9569707708176627,50.57407407407407,155,13,34.2667193762144,14.222071193618776,24.560506153945948,-19.20214272506715,1.3980298678995853,1.406470147800349,1.4147547213509504
87,57,2.1193489694411505,64.30555555555556,202,1,13.997151569276205,-3.6717455322647083,-8.606816666421894,10.409670680198671,1.4325845952428513,1.4374450544790984,1.4513493970900073
87,58,4.542856878689756,99.8888888888889,85,55,61.95922173003822,58.37671446338655,11.834265591278093,17.060320154304502,1.351405525092858,1.3905887970053608,1.538821244205001
87,59,2.5854374572842054,87.33796296296296,283,0,65.80898726489076,-42.0195593663025,-41.11759140373228,-29.572336949386603,1.3511986435958705,1.4506459026972989,1.4943554870222482
87,60,2.0827824761742377,61.458333333333336,179,71,49.37043469871244,48.318847235717776,-9.725141778335555,-2.8548978164673056,1.3704026547479773,1.4450824295020779,1.5257754507360446
87,61,2.3905709481529462,80.18518518518518,77,26,40.730034645684086,34.461379313287736,21.355932715072633,-3.908093644428248,1.3834886069848509,1.4191169193758841,1.4323922582098096
87,62,2.4164903919951364,81.39814814814815,218,47,71.02207343027993,-42.38980104629517,55.66761640487672,-12.180154571723945,1.4156506977505219,1.4246237166926345,1.5182578937935352
87,63,2.1473822113032366,66.40277777777777,76,43,23.060466757277485,-19.930779355506882,-6.486394314966199,9.616436457252492,1.395341019768232,1.427857474851477,1.47643642237516
87,64,3.5133755379286598,98.87037037037038,48,31,87.46771763533526,5.5931677884674125,87.1642716506958,-4.659168383789075,1.3387085669800558,1.351370440619685,1.5126237297240805
87,65,2.034019229558049,57.35648148148148,17,47,67.03222184447885,-15.786126345710748,62.55144985618591,18.205304207668306,1.4033558024208292,1.4546553701221627,1.4643338105796446
87,66,1.405075512130041,3.2870370370370368,157,36,9.810424921667662,-6.084726322317123,4.487401260376,-6.251701580734236,1.3840306447836694,1.4189209202942137,1.4611229673749808
87,67,1.5287286608021209,10.13425925925926,178,63,25.97246656090698,-22.90858100218773,-11.966968654022219,-2.560780536727897,1.3761539358405541,1.403887979546066,1.4261998788561028
87,68,2.1238752429463412,64.6574074074074,271,48,47.62907254189384,-40.77987443950176,-2.7171779816436703,-24.45705083847044,1.4029705444617766,1.411302100465413,1.471197783504387
87,69,1.90306849585386,45.52777777777778,126,29,31.026676362600444,-30.413785309028622,4.045643971424109,4.614008467953205,1.4204610811438707,1.4444121611652234,1.4557074927983815
87,70,1.6026186956751318,15.875,249,63,13.381193306638822,5.058568703155519,-10.281942036361707,6.910056797595025,1.3794986411913712,1.457947802531317,1.474783178548835
87,71,3.0686272303865154,96.11574074074073,2,64,109.14619105161964,-27.45876828503132,-93.89293843109125,-48.40478466144561,1.3339262991076744,1.3887446216603396,1.4561092613033069
272,0,2.1549210479862984,66.94444444444444,147,3,54.11732945572725,50.680844154434205,-17.08678131761551,-8.257074991645814,1.4586504185074207,1.462651921041856,1.4766867076248007
272,1,2.9226980139348187,94.32870370370371,222,41,28.464227045582003,-26.6707975263977,-9.743520555725096,-1.9860986351394605,1.3603401314695862,1.3618611546599386,1.3644063362164927
272,2,2.8609537848877613,93.31481481481482,232,31,28.869635144239982,-14.762559736022919,21.825608704833964,11.796841444444658,1.38526827942146,1.493951967153799,1.5491541956850376
272,3,2.189275242206832,69.12962962962963,0,64,46.312088258627654,23.554946559448233,-5.557571036186218,39.48528099981308,1.402975172531453,1.4032111019427984,1.4423791672354365
272,4,2.4027177951624488,80.76388888888889,147,34,25.359636530551207,18.560564699554444,-9.396684389915464,14.502376545643806,1.384312587588118,1.4187015004453882,1.4408944264448333
272,5,1.845199940160096,39.93981481481482,117,28,26.716899348676264,17.186363427677154,0.6210874193572913,-20.445925593051918,1.372974195950072,1.3872883397074307,1.49026927874541
272,6,2.195423744679376,69.49537037037037,67,10,129.19120962737463,-118.3613063482667,41.45492464481354,-31.02352377162933,1.3477299219224605,1.389902901005301,1.551763549968447
272,7,2.649288754729026,88.96296296296296,116,62,61.16874809192402,58.44425130397796,-15.45403717609406,9.330485925750754,1.4239893224496025,1.433784347960974,1.4503332379724438
272,8,2.9276837186741442,94.39814814814815,60,19,64.13325801839278,-56.13928294509884,-30.95501503814696,1.8007605204391486,1.338532222971929,1.403193470375803,1.457107097895644
272,9,2.3649220849106483,79.00925925925925,35,20,48.345165215833205,-21.37246086910248,-42.21674789209843,-9.910555663528442,1.3756702140951726,1.4186879561815673,1.4788021131006228
272,10,2.144045531010158,66.14351851851852,127,42,35.691477736386275,12.070740592365265,30.441394340057325,-14.19508066873551,1.346076787489453,1.4390088006094772,1.4414331395645763
272,11,1.7404347405756955,29.10185185185185,287,14,50.7254357201054,4.094172319412226,-50.49064767620087,2.6461442234420876,1.3856876293032672,1.385972130537111,1.4371140951821166
272,12,3.505995569244648,98.86111111111111,169,66,90.90429027766395,-80.07640052093512,2.906546160125756,42.92915163284302,1.3243803896935384,1.4148592788738539,1.534564704014107
272,13,2.5520164272067802,86.31481481481481,113,54,64.80515607345225,43.992671871500015,-47.033182076292036,-7.227230388565042,1.477774043800502,1.4849809858129632,1.4850817981726074
272,14,1.7304933650778878,28.000000000000004,89,54,18.053986385906647,-17.671510568904882,-2.839073159351349,2.367235144939417,1.3800698352592329,1.387308218671589,1.4054046136215852
272,15,2.0274052783844283,56.75925925925925,200,12,30.19802632989247,12.173659504776001,25.141121141605375,-11.47374551860808,1.4103893409056214,1.415163566132608,1.4509657780127374
272,16,1.9486065499314933,49.78703703703704,102,19,40.92967859539696,-33.39167992782593,-10.720794045715355,21.10210597427368,1.338875705760634,1.4553410877107664,1.478147050396681
272,17,2.2958772904027436,75.58333333333334,121,17,27.036516151594306,1.25059585418702,-21.018385461235052,16.959855194778438,1.4284121325737922,1.4779844641800706,1.5076829518003587
272,18,2.247919848320039,72.83796296296296,227,22,43.93330118674809,12.774650202865612,-39.29192128368378,-14.936136956949234,1.3586227970904872,1.3915936892307803,1.394643313107746
272,19,2.5390862984528835,85.87962962962963,283,28,32.5951517839101,21.35902564506531,24.258118232688904,-4.216591409950253,1.3976960556860405,1.4239075116319166,1.4400350590993476
272,20,2.2348733524434605,71.94907407407408,171,8,32.613807927395584,-17.36007864635468,27.54088623538971,-1.946207154121398,1.442694036782343,1.4482786101286846,1.4642188229377462
272,21,3.7805280018530114,99.4074074074074,237,43,28.12809644438033,1.031829093322778,27.88579560123444,-3.536600343933105,1.4539879598120944,1.4696635184766897,1.4854727850361757
272,22,3.224813028181591,97.4861111111111,34,19,44.82105413444549,-35.716178304138204,26.019576748199434,-7.500875076580049,1.3729434134323442,1.38302118373268,1.5679932541893589
272,23,1.7956404105785804,34.90277777777778,233,45,13.502271648322365,7.320467575073236,-1.0339766370391912,-11.298362114105231,1.391189939517858,1.4192921902412998,1.4597590797694635
272,24,2.364586656114717,78.99537037037037,205,71,43.79166570778922,-31.468474218368513,-30.346718017768865,-2.5537856959152174,1.365370790663242,1.36922978134322,1.4179637344998497
272,25,2.0817734045110363,61.38425925925925,221,43,20.170318607642926,-8.849649900436408,-7.037518115692136,16.703256812515257,1.3952894014603732,1.411259329516806,1.4210088577294262
272,26,2.9572386717776213,94.81481481481482,259,22,44.61976708585189,-13.939474631347649,-31.22398628021239,-28.664914836273205,1.3453568607620479,1.4579003484252144,1.4699745602948722
272,27,1.5352758970358988,10.564814814814815,244,19,14.53813575146156,2.6854364582347863,-14.27733277801513,0.5509908370590205,1.3337586425438286,1.4035874269051787,1.4762188857051446
272,28,2.6230503400676675,88.29166666666667,274,32,12.756548758144856,-7.02939564392091,-7.213440618209832,7.828371960229876,1.3499044339325905,1.421627486482463,1.4357755617954269
272,29,1.644753669270025,19.875,286,34,29.795907631246042,10.558587391309738,-9.27185233032224,-26.274419084625244,1.3839240027024111,1.4539765386392123,1.5045118114186533
272,30,2.0716976280471795,60.56018518518519,231,12,17.84325300861088,1.1817192068481752,16.57530725830081,6.499569750251774,1.355870100229959,1.4138807909858728,1.5042504418341427
272,31,2.033285322604077,57.30555555555556,245,52,30.544733778154033,-1.9327482949447612,-28.70643553306579,-10.25601309440613,1.4000056889859762,1.4263174698451468,1.4742061863240825
272,32,1.340140781592393,1.4537037037037037,111,13,26.282267808340393,0.6304271115112337,26.200690704536427,-1.9707788845062255,1.3642134435966382,1.3884939277158599,1.4262752838465955
272,33,2.049502641653624,58.65277777777778,280,0,38.026249305576,31.271244130630482,18.799015676879886,-10.709898988914501,1.355483403622705,1.3957307147678037,1.4331020702380592
272,34,1.9752391603617163,52.074074074074076,205,52,19.580734504780064,16.834689322090146,9.87501010162356,1.5756188207244892,1.4199233841777372,1.487815870981913,1.4929114954212035
272,35,2.0760065159867698,60.842592592592595,31,67,41.68004031193665,-28.838032644729616,-11.260674454650871,27.906824334068297,1.3555789982095914,1.4772933388401066,1.4795904948901761
272,36,3.0461687045574655,95.89351851851852,43,25,30.11581449762485,-24.068088525695753,17.977259736404406,2.1230944266510123,1.3644063362164927,1.433784347960974,1.4766867076248007
272,37,2.9555489543626683,94.78703703703704,156,24,70.97877339867577,57.532742604837416,41.458416890792854,3.0281133491516092,1.3618611546599386,1.457107097895644,1.493951967153799
272,38,3.6193884536840755,99.14814814814815,131,36,49.07553108361284,-46.6995455810546,7.426135846710203,-13.13060166358948,1.4032111019427984,1.4788021131006228,1.5491541956850376
272,39,2.310972368182655,76.375,284,9,23.918558082660297,12.574320258808134,-3.829849531402585,19.982896270294177,1.346076787489453,1.402975172531453,1.4408944264448333
272,40,1.4840968721893681,7.263888888888889,17,61,21.131212896492958,0.30262075366974117,20.65453232795715,-4.45273774993897,1.3856876293032672,1.4187015004453882,1.49026927874541
272,41,1.959533417411145,50.84722222222222,232,19,17.44203421085299,-13.989838279190064,-10.101709868392927,2.5425263163805014,1.3477299219224605,1.372974195950072,1.462651921041856
272,42,2.0481538943867714,58.53703703703703,241,66,71.74741862761732,8.265201851005557,67.16973058418274,-23.8244792458725,1.389902901005301,1.4503332379724438,1.4850817981726074
272,43,2.8528540915721083,93.18981481481482,50,51,30.076472249695563,11.339478277893056,-7.013649763946528,26.959583312072752,1.338532222971929,1.4054046136215852,1.4239893224496025
272,44,1.9899253479601906,53.39814814814815,63,0,11.344795880532741,4.10084488973618,5.9670525852394105,8.733942306098946,1.403193470375803,1.4186879561815673,1.4509657780127374
272,45,1.4732395349653864,6.6157407407407405,208,40,17.54508843398371,16.713445934371933,5.282770102272034,0.7636708726120045,1.3756702140951726,1.4390088006094772,1.4553410877107664
272,46,2.1967332619624003,69.57870370370371,186,57,26.315461758364947,3.056101184158333,-15.385981808738707,-21.129016467628478,1.4371140951821166,1.4414331395645763,1.4779844641800706
272,47,2.3507866273802622,78.35185185185185,242,38,118.21062662597123,114.37820171020508,19.882853131027222,-22.272210761718743,1.3243803896935384,1.385972130537111,1.551763549968447
272,48,2.634723708110892,88.5925925925926,167,55,30.011625617776247,-2.027768227844229,-21.36332246931076,-20.980807451286303,1.3976960556860405,1.4148592788738539,1.477774043800502
272,49,3.5194812551305397,98.89351851851852,117,20,41.539185953543324,-19.037821389312732,-35.17644934211731,-11.210831285552974,1.387308218671589,1.4482786101286846,1.4849809858129632
272,50,2.7970665768182648,92.13888888888889,65,16,14.416039945501876,14.370665501060476,-0.6688636016464189,0.9267158406591411,1.3800698352592329,1.4103893409056214,1.4696635184766897
272,51,2.2609627749419996,73.63425925925927,114,34,17.317240701947537,13.52343608596801,-4.8795403060913065,9.653682631988527,1.3729434134323442,1.415163566132608,1.478147050396681
272,52,2.642403121964442,88.76388888888889,243,53,35.65356798207131,-15.962022162933353,21.906964980926535,-23.161943865890517,1.338875705760634,1.391189939517858,1.4284121325737922
272,53,2.5029152793638207,84.56944444444444,259,10,27.708564910306645,26.471233563537588,6.971023703155499,4.294553707122784,1.3915936892307803,1.5076829518003587,1.534564704014107
272,54,2.7983518025028764,92.17592592592592,50,51,30.53255804208828,-28.417972765426626,6.632264504566193,-8.981591843233108,1.394643313107746,1.3952894014603732,1.4239075116319166
272,55,2.45335324258584,82.86111111111111,19,65,24.12933351842943,-5.9016727236747695,23.318625018157956,-1.907019236602789,1.3453568607620479,1.4400350590993476,1.442694036782343
272,56,3.6933810492170105,99.29166666666667,114,28,50.48369684911172,15.800705951538097,47.92905868591313,1.3216173683547883,1.3337586425438286,1.4642188229377462,1.4854727850361757
272,57,2.6790473130345878,89.64351851851852,0,2,89.9643576894413,70.42299183868406,-52.14702184631348,20.368504793491365,1.4357755617954269,1.4539879598120944,1.5679932541893589
272,58,1.7880962549944321,34.166666666666664,49,39,34.73849803264052,31.578467759704576,10.618345015106224,9.839429284935003,1.38302118373268,1.4192921902412998,1.5045118114186533
272,59,2.3069148526750025,76.20833333333333,170,33,55.72619116637857,-42.4612596481323,35.97298510993957,2.8972665196227987,1.3586227970904872,1.365370790663242,1.4597590797694635
272,60,1.6905236471045928,24.11111111111111,158,59,12.90184953237259,3.4027917374420125,-11.54697602725982,4.641774916286464,1.4000056889859762,1.4179637344998497,1.4210088577294262
272,61,2.0550520469087745,59.17129629629629,149,1,28.472656740713415,28.35247840339661,-2.557376853370666,-0.5375629165649265,1.3884939277158599,1.411259329516806,1.4699745602948722
272,62,2.333358163401619,77.46296296296296,235,7,40.227068809594606,-13.642909540138241,37.81801417510985,-1.3732764261627228,1.3957307147678037,1.4035874269051787,1.4579003484252144
272,63,1.9104691878698759,46.19444444444444,113,47,23.443054408266637,-18.505200287017825,9.604978747406012,-10.71815028762818,1.3499044339325905,1.4199233841777372,1.4762188857051446
272,64,1.9578297942366405,50.66666666666667,127,67,20.340718846914868,12.950272203578951,12.959991438140861,-8.835944487476349,1.3839240027024111,1.421627486482463,1.4795904948901761
272,65,2.1132773348993767,63.87037037037037,57,45,40.09914338983241,-22.65084464385986,-30.63303091613767,12.50991424467087,1.36922978134322,1.4539765386392123,1.5042504418341427
272,66,1.5489031405136668,11.537037037037038,264,29,35.947232433056406,-32.12645738830566,-15.314896375122068,5.054523151874546,1.3603401314695862,1.4138807909858728,1.4742061863240825
272,67,1.868474594494769,42.11574074074074,9,30,44.221842975066956,3.449182990112293,-42.547748241462706,-11.548318162975315,1.3642134435966382,1.38526827942146,1.4263174698451468
272,68,2.6019982128847277,87.76388888888889,52,28,34.378176945735454,15.383113938293446,-18.539185625953664,24.525852727279666,1.355483403622705,1.4262752838465955,1.4423791672354365
272,69,1.958750244115248,50.75925925925926,276,22,28.323750023474172,-26.265685205612176,10.546823198747633,1.0550433575439444,1.384312587588118,1.4331020702380592,1.4929114954212035
272,70,2.0021866399995156,54.50462962962963,99,40,17.562601393013818,-11.118931524276732,7.107554331665044,11.588658286046982,1.3872883397074307,1.4772933388401066,1.487815870981913
272,71,2.122094391573585,64.51388888888889,101,5,29.489231836520066,24.826587671175,-2.8685760998534704,15.65332584701537,1.3555789982095914,1.355870100229959,1.4586504185074207
216,0,4.167781462906447,99.74074074074075,70,14,192.65957265337585,-15.150774462680817,189.1862829174804,33.11669252853394,1.2890980976895718,1.4647945168876988,1.577275804620516
216,1,2.237663169879866,72.16203703703704,171,45,67.1518189640453,2.198472759246839,-66.41761881927488,9.655745340690608,1.3605362235755984,1.4160139612200675,1.4728761922176914
216,2,3.176659351404711,97.17592592592592,249,58,158.7076203061572,25.296654216098787,-5.008675594482259,-156.59853510650646,1.2975200124296349,1.4592216142594043,1.507203274900311
216,3,1.3019569371094264,0.7083333333333333,46,49,51.604372580329844,45.18099438949585,21.311711248016355,12.942178296833037,1.3642450617389035,1.4079689039625443,1.414905891413333
216,4,2.324086440603489,77.00925925925925,178,25,49.12589307446647,-16.500973995666495,-43.9458124942398,14.485744433040619,1.4438505873422611,1.45271493499573,1.4933992160044904
216,5,2.273720437204078,74.36111111111111,153,14,106.95190918073932,72.79905764190676,74.89578990219114,-23.013664175491332,1.3825808275558156,1.3921728906281472,1.5296114121029891
216,6,2.30317851942281,75.96296296296296,199,54,42.269627805741386,36.56226265953064,-18.580227671890256,10.232180789651872,1.3632141461133056,1.423132327420138,1.4596861848220046
216,7,1.7856481566371738,33.949074074074076,154,57,12.685439304942962,-1.2909829901123215,-0.7527536255836492,12.597106622467047,1.4034817949738767,1.4327698726872296,1.4422759271323056
216,8,1.889041851471184,44.208333333333336,295,16,29.850969667243746,-7.544147332534792,-28.677339590377798,3.43167963508606,1.4099219172370374,1.4131269758793508,1.4175956529199045
216,9,2.043103748686405,58.14351851851852,66,25,27.58591340386575,-12.49816154022218,-24.587143981780997,-0.5009264010429337,1.38111574462722,1.4165655470942453,1.475048152561588
216,10,2.8131284112388273,92.45370370370371,84,34,29.731364728409282,-9.787183709220882,-24.825637847509388,13.109263485031136,1.4355025600125257,1.4458382570973571,1.4620664185905463
216,11,2.0491053017329555,58.61574074074074,216,71,17.129490635766942,12.207108124694832,-7.31755987754823,-9.532013329372404,1.364940565329184,1.4296695245009674,1.5165839400327854
216,12,4.073706317599844,99.68981481481481,207,44,90.57242421154872,-69.56542304382319,54.79388253700257,19.017002413940443,1.322006901781384,1.4904949728267243,1.4910748505732245
216,13,2.8747637118265743,93.58333333333333,262,13,47.35727291971126,25.178516531410207,40.0191125660706,-2.687793350257872,1.325010579016772,1.4368748353535499,1.4510873865609957
216,14,2.7641018798786012,91.55555555555556,274,38,61.146897218142705,-10.465187330627456,-59.91540858216762,-6.29020730762482,1.3408025662448015,1.3676291269066039,1.5047239444935023
216,15,1.5496312204267197,11.597222222222223,211,44,15.956218928916615,8.505473361980913,-9.147956646556848,-9.928380260086051,1.443658578140514,1.4597757206165831,1.4846075687210625
216,16,1.445686831909457,5.171296296296296,119,4,37.59077501503386,11.875679121093775,-33.483807833557115,12.282883399639129,1.3515439945251781,1.432982620080033,1.4401800280397026
216,17,1.978599395063138,52.43981481481481,67,36,60.724998192706025,26.99745081809998,-45.08288037628172,-30.433484056320193,1.3268529852264972,1.3823836321445238,1.433471233834455
216,18,1.4683928722748183,6.347222222222222,194,62,24.731212011466933,-20.16058962718964,-12.18888913969994,7.524257769393916,1.4122537806525826,1.422064918538509,1.42534524428055
216,19,1.6210620170524528,17.63425925925926,85,29,44.66274668519836,22.567176591148375,-13.070953464202894,-36.25787718147278,1.4081554127934812,1.435249628239922,1.4452460901971826
216,20,2.140521813029915,65.87962962962963,152,61,23.084417840757506,15.992588714904832,-11.653249160308853,11.888197392806997,1.328730166662616,1.3839126511078235,1.4528399698333176
216,21,1.6234333735792823,17.833333333333336,104,55,24.766153349783444,16.401467290878298,-18.516834619331345,-1.2169873177528405,1.3690798072427395,1.4166709885033284,1.4201091098930139
216,22,1.286443379988355,0.5416666666666667,171,41,27.91740200075643,21.82175306957246,-16.872899582014085,-4.300893760337828,1.3951530858360013,1.411291375937245,1.4666477416369281
216,23,2.0948377828276685,62.5,51,8,11.017820248318621,10.568621148033142,-2.1047969970798484,2.294872470245374,1.363137200322377,1.4783319680413913,1.4802382019941545
216,24,2.483896253528415,83.94907407407408,202,18,28.822886962980714,-4.382533807373024,-23.34954469276429,-16.320262649497984,1.3637752439792865,1.4354676406810745,1.476967920978945
216,25,2.2739393461229684,74.36574074074073,184,32,40.52270772995808,-31.021395869636535,-23.887956742105484,10.446452161102293,1.366136215578689,1.4576118459241731,1.468517326280184
216,26,2.258147046503012,73.46296296296296,169,51,70.94382320771953,57.27324925140381,-37.48322762298584,18.64962783752444,1.3666804110947868,1.4482346183939956,1.5444050623650332
216,27,1.904473762439073,45.66203703703703,49,54,27.50479840585268,-11.245633475303663,25.07208496490476,1.2000910791778452,1.3941862150148667,1.4101758611419706,1.5262976824047014
216,28,2.691417169514602,90.0,182,68,111.21160536974536,94.5987650032043,58.09121329330446,6.671264265213014,1.3079501719758195,1.497608512234469,1.5050343493788296
216,29,1.984895956409354,52.916666666666664,20,18,36.370823841398995,-8.638929962339406,35.11422680001259,3.898306330337525,1.4033728902466456,1.4081907252735553,1.4413644171515663
216,30,2.1808372665743234,68.625,136,57,42.983859759725355,-32.09789482187272,-5.255008825397492,28.101996905784603,1.4335658716690638,1.4511988250990195,1.4633674182113836
216,31,2.15075223467111,66.63425925925925,44,34,59.80054019919408,-7.8828188114929425,20.083683692016628,-55.77285562941552,1.4253124355550992,1.4352041617944669,1.5013226905776724
216,32,1.8597263945227716,41.25462962962963,268,43,55.22875833510717,46.939217321033475,27.57934709030152,9.29006128069878,1.4262160130017016,1.467449990091574,1.47085133967112
216,33,1.3933798753117212,2.8935185185185186,240,18,48.50083283547242,39.57745764579773,-12.433939292640694,-25.12673448135376,1.3685468599273598,1.4288366384297155,1.432587791101703
216,34,1.289258655570889,0.5879629629629629,299,5,21.412495053483934,7.277587457418439,17.11839315149307,10.606237840347296,1.391789022690215,1.4251606112228064,1.4382589714816956
216,35,2.1023316484594363,63.10648148148148,108,18,73.42965781728695,-70.22068376602172,-19.496318710022,-8.992428779449474,1.3555066919424585,1.4410293412512245,1.486906636709671
216,36,2.5766913807037426,87.07870370370371,277,67,103.87515460111973,-100.95568901763907,-24.315604047088655,-2.5976909372520396,1.4160139612200675,1.4422759271323056,1.577275804620516
216,37,1.59735355518693,15.407407407407408,116,54,154.85830765197855,-89.65949154800418,107.407474846344,66.37699429260252,1.4099219172370374,1.4592216142594043,1.4728761922176914
216,38,1.939909375491022,48.93055555555556,131,44,64.88492514496771,54.870433605194116,11.676299333648664,32.60296092254633,1.4079689039625443,1.475048152561588,1.507203274900311
216,39,2.2643021781132298,73.83796296296296,221,69,39.763977574139965,-36.07748227853775,-12.75222726432801,10.815261659221656,1.3642450617389035,1.4355025600125257,1.4933992160044904
216,40,2.610280329755462,88.00925925925925,224,65,33.357906317756935,-19.262078839788437,-0.3163468009948489,27.232740541038524,1.364940565329184,1.3921728906281472,1.45271493499573
216,41,2.7180337590472683,90.52777777777777,82,66,159.05981692902213,86.74536682464596,-133.30355090484613,2.3302386381530704,1.2890980976895718,1.423132327420138,1.5296114121029891
216,42,2.2798912182722137,74.70833333333333,248,48,47.11568257286099,-3.27069775852204,-33.22273215942384,33.24816007453918,1.325010579016772,1.4327698726872296,1.4596861848220046
216,43,1.7275008460806724,27.740740740740737,145,18,41.805387619924886,-13.186638577156074,39.01376210357665,7.192312813911444,1.4034817949738767,1.4131269758793508,1.5047239444935023
216,44,1.8192502749061685,37.31944444444444,176,59,16.839267577482683,12.796360511547329,-9.07556553329468,6.119493480300914,1.4165655470942453,1.4175956529199045,1.4846075687210625
216,45,1.459864084655567,5.87962962962963,26,15,47.11312328464144,40.3888390786743,-18.73965192741395,-15.401737212085736,1.38111574462722,1.4401800280397026,1.4458382570973571
216,46,3.2533092022299357,97.67129629629629,198,62,74.0126153763726,-27.28877420623782,56.40246692382811,39.39481897506714,1.3268529852264972,1.4620664185905463,1.5165839400327854
216,47,1.8809991892644746,43.3287037037037,186,13,72.20656034342753,-27.12501807434081,58.2457096058655,-32.94629058945656,1.3632141461133056,1.4296695245009674,1.4904949728267243
216,48,2.308925912083279,76.29166666666667,217,57,13.478785849314002,-1.0546624027633622,-11.719704129867559,-6.573727275772101,1.435249628239922,1.4368748353535499,1.4910748505732245
216,49,2.2958398944454546,75.58333333333334,60,68,34.7635622917601,-33.935580027770975,-7.296981305732725,-1.9067603980636727,1.3408025662448015,1.3839126511078235,1.4510873865609957
216,50,1.6994213684487547,24.97685185185185,87,19,14.896146328857707,-9.761297403259261,10.766179640426643,-3.2713337350273144,1.3676291269066039,1.4166709885033284,1.443658578140514
216,51,1.5043754485497391,8.467592592592593,244,16,43.96603104774425,-21.655879588012684,37.432661713104224,7.9265757066345195,1.3515439945251781,1.411291375937245,1.4597757206165831
216,52,2.1378154308388013,65.63425925925927,127,19,37.85189662193284,-24.007689789199816,26.779867677459713,11.799813390083319,1.3823836321445238,1.432982620080033,1.4802382019941545
216,53,1.878614947523514,43.083333333333336,40,20,58.01071952599023,49.19027916641239,-12.770187169952374,27.972885712738037,1.322006901781384,1.422064918538509,1.433471233834455
216,54,1.8403230765099465,39.47222222222222,106,50,51.577249131931005,28.05351522342682,-43.279890180988325,0.2530168923759457,1.4122537806525826,1.4452460901971826,1.4576118459241731
216,55,2.5855622633550697,87.33796296296296,221,52,54.4844719637317,-52.87989869125364,1.147709701385502,-13.075043480262755,1.328730166662616,1.4081554127934812,1.5444050623650332
