smearing_degauss_Ry,lattice_temperature_K,lattice_condition,direction,distance,signed_distance,q1,q2,short_range_background_cm-1,full_EPC_response_Ry2,long_range_correction_cm-2,MLIP_plus_full_EPC_cm-1
0.0038001738,,fixed_static_lattice_reference,KM,0.066,0.066,0.35533333333333333,0.28933333333333333,1380.1453950177963,-1.1903709534678399e-06,-184362.5527982721,1311.6549693385668
0.0038001738,,fixed_static_lattice_reference,KM,0.067,0.067,0.35566666666666663,0.2886666666666667,1380.1478448305281,-1.1275261167779514e-06,-183605.7577755194,1311.946003391463
0.0038001738,,fixed_static_lattice_reference,KM,0.068,0.068,0.35600000000000004,0.288,1380.1503497824622,-1.0658494454269172e-06,-182863.03012505628,1312.2316708110639
0.0038001738,,fixed_static_lattice_reference,KM,0.069,0.069,0.35633333333333334,0.28733333333333333,1380.1529110138654,-1.0084799747294433e-06,-182172.17098421627,1312.4975759199826
0.0038001738,,fixed_static_lattice_reference,KM,0.07,0.07,0.3566666666666667,0.2866666666666667,1380.1555296872218,-9.523732866760641e-07,-181496.51862360205,1312.7576956554524
0.0038001738,,fixed_static_lattice_reference,KM,0.07100000000000001,0.07100000000000001,0.357,0.286,1380.1582069869587,-8.95580441088794e-07,-180812.60336290213,1313.0209720147484
0.0038001738,,fixed_static_lattice_reference,KM,0.07200000000000001,0.07200000000000001,0.35733333333333334,0.2853333333333333,1380.1609441191667,-8.397786602429753e-07,-180140.62277978368,1313.2797146427436
0.0038001738,,fixed_static_lattice_reference,KM,0.073,0.073,0.35766666666666663,0.2846666666666667,1380.163742311318,-7.878368882795938e-07,-179515.1254984586,1313.5207764220265
0.0038001738,,fixed_static_lattice_reference,KM,0.074,0.074,0.35800000000000004,0.284,1380.166602811984,-7.367835334496373e-07,-178900.3267836366,1313.7577876967794
0.0038001738,,fixed_static_lattice_reference,KM,0.075,0.075,0.35833333333333334,0.2833333333333333,1380.1695268905494,-6.850619365413127e-07,-178277.48091163294,1313.9978850993825
0.0038001738,,fixed_static_lattice_reference,KM,0.076,0.076,0.3586666666666667,0.2826666666666667,1380.1725158369209,-6.34336398751975e-07,-177666.62986089571,1314.2334433466224
0.0038001738,,fixed_static_lattice_reference,KM,0.077,0.077,0.359,0.282,1380.1755709612394,-5.877446365676301e-07,-177105.55888705605,1314.4500933056102
0.0038001738,,fixed_static_lattice_reference,KM,0.078,0.078,0.35933333333333334,0.2813333333333333,1380.1786935935822,-5.420502941615148e-07,-176555.29489207504,1314.662668275635
0.0038001738,,fixed_static_lattice_reference,KM,0.079,0.079,0.35966666666666663,0.2806666666666667,1380.1818850836696,-4.957703212019587e-07,-175997.9785708989,1314.8779629084263
0.0038001738,,fixed_static_lattice_reference,KM,0.08,0.08,0.36000000000000004,0.27999999999999997,1380.1851468005646,-4.507666408228285e-07,-175456.03172036377,1315.0874525021263
0.0038001738,,fixed_static_lattice_reference,KM,0.081,0.081,0.36033333333333334,0.2793333333333333,1380.1884801323736,-4.1067826515598427e-07,-174973.2763378553,1315.2744825139184
0.0038001738,,fixed_static_lattice_reference,KM,0.082,0.082,0.3606666666666667,0.2786666666666667,1380.1918864859401,-3.7474942993276135e-07,-174540.61129960543,1315.4425233441457
0.0038001738,,fixed_static_lattice_reference,KM,0.083,0.083,0.361,0.27799999999999997,1380.1953672865416,-3.454440864446805e-07,-174187.70819316123,1315.5803068175162
0.0038001738,,fixed_static_lattice_reference,KM,0.084,0.084,0.36133333333333334,0.2773333333333333,1380.1989239775844,-2.960083217211639e-07,-173592.38894882382,1315.8102753816972
0.0038001738,,fixed_static_lattice_reference,KM,0.085,0.085,0.36166666666666664,0.27666666666666667,1380.202558020286,-2.4802125733763064e-07,-173014.51535737544,1316.033656791636
0.0038001738,,fixed_static_lattice_reference,KM,0.08600000000000001,0.08600000000000001,0.36200000000000004,0.27599999999999997,1380.206270893372,-2.066084504456946e-07,-172515.8108052626,1316.2270090710515
0.0038001738,,fixed_static_lattice_reference,KM,0.08700000000000001,0.08700000000000001,0.36233333333333334,0.2753333333333333,1380.210064092757,-1.6597737296821377e-07,-172026.52005643348,1316.4168416449627
0.0038001738,,fixed_static_lattice_reference,KM,0.088,0.088,0.3626666666666667,0.27466666666666667,1380.213939131228,-1.2681239951883031e-07,-171554.88454055178,1316.6000278108722
0.0038001738,,fixed_static_lattice_reference,KM,0.089,0.089,0.363,0.274,1380.2178975381312,-9.171722993368652e-08,-171132.25873605235,1316.7646661224346
0.0038001738,,fixed_static_lattice_reference,KM,0.09,0.09,0.36333333333333334,0.2733333333333334,1380.2219408590477,-5.723260003969053e-08,-170716.98522052032,1316.9265814039127
0.0038001738,,fixed_static_lattice_reference,KM,0.091,0.091,0.36366666666666664,0.27266666666666667,1380.2260706554746,-2.1854291453308318e-08,-170290.94977732707,1317.0926529062883
0.0038001738,,fixed_static_lattice_reference,KM,0.092,0.092,0.36400000000000005,0.272,1380.230288504499,1.2786317629481036e-08,-169873.7979169707,1317.2554237459954
0.0038001738,,fixed_static_lattice_reference,KM,0.093,0.093,0.36433333333333334,0.27133333333333337,1380.2345959984746,4.3809478137590476e-08,-169500.20837964007,1317.4017350874533
0.0038001738,,fixed_static_lattice_reference,KM,0.094,0.094,0.3646666666666667,0.27066666666666667,1380.238994744696,7.430020732312542e-08,-169133.03052855295,1317.545692598665
0.0038001738,,fixed_static_lattice_reference,KM,0.095,0.095,0.365,0.27,1380.243486365065,1.0598323577968989e-07,-168751.49467764478,1317.6951798407495
0.0038001738,,fixed_static_lattice_reference,KM,0.096,0.096,0.36533333333333334,0.26933333333333337,1380.248072495768,1.3708051061203308e-07,-168377.01263498433,1317.8420728574795
0.0038001738,,fixed_static_lattice_reference,KM,0.097,0.097,0.36566666666666664,0.26866666666666666,1380.2527547869347,1.6472614960019103e-07,-168044.09615227793,1317.9732815746472
0.0038001738,,fixed_static_lattice_reference,KM,0.098,0.098,0.36600000000000005,0.268,1380.2575349023134,1.9189370650587664e-07,-167716.93686713203,1318.1023957900536
0.0038001738,,fixed_static_lattice_reference,KM,0.099,0.099,0.36633333333333334,0.26733333333333337,1380.2624145189297,2.200123837978846e-07,-167378.32392545172,1318.235945879255
0.0038001738,,fixed_static_lattice_reference,KM,0.1,0.1,0.3666666666666667,0.26666666666666666,1380.2673953267538,2.471908976834267e-07,-167051.0326933034,1318.365294563232
0.0038001738,,fixed_static_lattice_reference,KM,0.101,0.101,0.367,0.266,1380.2724790283619,2.7037027427944214e-07,-166771.9001859673,1318.4764753976965
0.0038001738,,fixed_static_lattice_reference,KM,0.10200000000000001,0.10200000000000001,0.36733333333333335,0.26533333333333337,1380.2776673385933,2.9158397610144563e-07,-166516.4388816079,1318.578780381385
0.0038001738,,fixed_static_lattice_reference,KM,0.10300000000000001,0.10300000000000001,0.36766666666666664,0.26466666666666666,1380.282961984215,3.083439704152452e-07,-166314.61036321046,1318.6608528278632
0.0038001738,,fixed_static_lattice_reference,KM,0.10400000000000001,0.10400000000000001,0.36800000000000005,0.264,1380.2883647035771,3.100974794437442e-07,-166293.49411921945,1318.6745146611638
0.0038001738,,fixed_static_lattice_reference,KM,0.105,0.105,0.36833333333333335,0.26333333333333336,1380.2938772462678,3.522436892165216e-07,-165785.95772539725,1318.872711764914
0.0038001738,,fixed_static_lattice_reference,KM,0.106,0.106,0.3686666666666667,0.26266666666666666,1380.2995013727716,3.852945979176372e-07,-165387.94947969387,1319.0294780671993
0.0038001738,,fixed_static_lattice_reference,KM,0.107,0.107,0.369,0.262,1380.305238854123,4.119323679263146e-07,-165067.17003588247,1319.1570726688522
0.0038001738,,fixed_static_lattice_reference,KM,0.108,0.108,0.36933333333333335,0.26133333333333336,1380.3110914715583,4.361846556174802e-07,-164775.11723438327,1319.2738881691782
0.0038001738,,fixed_static_lattice_reference,KM,0.109,0.109,0.36966666666666664,0.26066666666666666,1380.3170610161685,4.564430857673955e-07,-164531.15957749743,1319.3725892843217
0.0038001738,,fixed_static_lattice_reference,KM,0.11,0.11,0.37000000000000005,0.26,1380.3231492885498,4.7615454209343583e-07,-164293.78873170516,1319.4689112404865
0.0038001738,,fixed_static_lattice_reference,KM,0.111,0.111,0.37033333333333335,0.25933333333333336,1380.3293580984523,4.969152671029203e-07,-164043.78230025485,1319.5701400563105
0.0038001738,,fixed_static_lattice_reference,KM,0.112,0.112,0.3706666666666667,0.25866666666666666,1380.335689264431,5.172256762713428e-07,-163799.1986975544,1319.6694345022763
0.0038001738,,fixed_static_lattice_reference,KM,0.113,0.113,0.371,0.258,1380.3421446134912,5.344806370397347e-07,-163591.4096552859,1319.7549115426266
0.0038001738,,fixed_static_lattice_reference,KM,0.114,0.114,0.37133333333333335,0.25733333333333336,1380.3487259807362,5.515040632051837e-07,-163386.40881717755,1319.839458608305
0.0038001738,,fixed_static_lattice_reference,KM,0.115,0.115,0.37166666666666665,0.25666666666666665,1380.3554352090123,5.695342106247133e-07,-163169.28476140302,1319.9287263900496
0.0038001738,,fixed_static_lattice_reference,KM,0.116,0.116,0.37200000000000005,0.256,1380.3622741485556,5.871472973101996e-07,-162957.18306711962,1320.0162214251204
0.0038001738,,fixed_static_lattice_reference,KM,0.117,0.117,0.37233333333333335,0.25533333333333336,1380.3692446566326,6.019336543692443e-07,-162779.12163810915,1320.0909551829425
0.0038001738,,fixed_static_lattice_reference,KM,0.11800000000000001,0.11800000000000001,0.3726666666666667,0.25466666666666665,1380.3763485971872,6.166530254842992e-07,-162601.86687248867,1320.165518749075
0.0038001738,,fixed_static_lattice_reference,KM,0.11900000000000001,0.11900000000000001,0.373,0.254,1380.3835878404786,6.328323474190427e-07,-162407.03097256983,1320.2468779007897
0.0038001738,,fixed_static_lattice_reference,KM,0.12,0.12,0.37333333333333335,0.25333333333333335,1380.3909642627264,6.513898693792528e-07,-162183.55612572737,1320.3392208415428
0.0038001738,,fixed_static_lattice_reference,KM,0.121,0.121,0.37366666666666665,0.25266666666666665,1380.3984797457497,6.675859147985172e-07,-161988.5188369512,1320.4209344172887
0.0038001738,,fixed_static_lattice_reference,KM,0.122,0.122,0.37399999999999994,0.252,1380.406136176608,6.782457940177537e-07,-161860.14960311787,1320.4775466439837
0.0038001738,,fixed_static_lattice_reference,KM,0.123,0.123,0.37433333333333335,0.25133333333333335,1380.4139354472381,6.824247955573835e-07,-161809.82490292212,1320.5047551122295
0.0038001738,,fixed_static_lattice_reference,KM,0.124,0.124,0.3746666666666667,0.25066666666666665,1380.4218794540952,6.610679816567128e-07,-162067.00960278284,1320.4156753359125
0.0038001738,,fixed_static_lattice_reference,KM,0.125,0.125,0.375,0.25,1380.4299700977895,5.369555018315272e-07,-163561.60664432964,1319.8580589214337
0.0038001738,,fixed_static_lattice_reference,KM,0.126,0.126,0.3753333333333333,0.24933333333333332,1380.4382092827234,6.859552051291701e-07,-161767.31072780554,1320.5462274831148
0.0038001738,,fixed_static_lattice_reference,KM,0.127,0.127,0.37566666666666665,0.24866666666666667,1380.4465989167293,7.307191991678082e-07,-161228.250246924,1320.7590856071524
0.0038001738,,fixed_static_lattice_reference,KM,0.128,0.128,0.37600000000000006,0.248,1380.4551409107037,7.504145433896238e-07,-160991.07342757727,1320.8577980385373
0.0038001738,,fixed_static_lattice_reference,KM,0.129,0.129,0.37633333333333335,0.24733333333333332,1380.4638371782446,7.643025788907079e-07,-160823.82983690812,1320.9301934318767
0.0038001738,,fixed_static_lattice_reference,KM,0.13,0.13,0.37666666666666665,0.24666666666666667,1380.4726896352838,7.760166311596637e-07,-160682.7659576724,1320.9928390688583
0.0038001738,,fixed_static_lattice_reference,KM,0.131,0.131,0.377,0.246,1380.4817001997244,7.86480932642388e-07,-160556.75192540133,1321.0499508576202
0.0038001738,,fixed_static_lattice_reference,KM,0.132,0.132,0.37733333333333335,0.24533333333333332,1380.4908707910718,7.961428371246142e-07,-160440.4005812401,1321.1035704123472
0.0038001738,,fixed_static_lattice_reference,KM,0.133,0.133,0.37766666666666665,0.24466666666666667,1380.5002033300698,8.051974591186205e-07,-160331.36230190165,1321.1545893999166
0.0038001738,,fixed_static_lattice_reference,KM,0.134,0.134,0.37799999999999995,0.244,1380.5096997383298,8.136868047203377e-07,-160229.13123828205,1321.2032015679238
0.0038001738,,fixed_static_lattice_reference,KM,0.135,0.135,0.37833333333333335,0.24333333333333332,1380.5193619379675,8.21786425015043e-07,-160131.59335532968,1321.2502092072807
0.0038001738,,fixed_static_lattice_reference,KM,0.136,0.136,0.3786666666666667,0.24266666666666667,1380.5291918512316,8.29483931120579e-07,-160038.89784341317,1321.2955580452094
0.0038001738,,fixed_static_lattice_reference,KM,0.137,0.137,0.379,0.242,1380.5391914001364,8.36749264326759e-07,-159951.40667789054,1321.3391132914562
0.0038001738,,fixed_static_lattice_reference,KM,0.138,0.138,0.3793333333333333,0.24133333333333332,1380.5493625060933,8.435493852177664e-07,-159869.517728607,1321.3807265838918
0.0038001738,,fixed_static_lattice_reference,KM,0.139,0.139,0.37966666666666665,0.24066666666666667,1380.5597070895399,8.498930404841892e-07,-159793.1256654789,1321.4204399711991
0.0038001738,,fixed_static_lattice_reference,KM,0.14,0.14,0.38000000000000006,0.24,1380.5702270695742,8.556440898435568e-07,-159723.86992769648,1321.4576353191346
0.0038001738,,fixed_static_lattice_reference,KM,0.14100000000000001,0.14100000000000001,0.38033333333333336,0.23933333333333331,1380.5809243635797,8.607392986936898e-07,-159662.512003947,1321.492026730638
0.0038001738,,fixed_static_lattice_reference,KM,0.14200000000000002,0.14200000000000002,0.38066666666666665,0.23866666666666667,1380.5918008868584,8.648177516377656e-07,-159613.398137937,1321.521972022441
0.0038001738,,fixed_static_lattice_reference,KM,0.14300000000000002,0.14300000000000002,0.381,0.238,1380.6028585522586,8.668620529546654e-07,-159588.78009223705,1321.5428381064423
0.0038001738,,fixed_static_lattice_reference,KM,0.14400000000000002,0.14400000000000002,0.38133333333333336,0.2373333333333333,1380.6140992698042,8.633555790105832e-07,-159631.00602785987,1321.538605215418
0.0038001738,,fixed_static_lattice_reference,KM,0.145,0.145,0.38166666666666665,0.23666666666666666,1380.6255249463231,8.325582891579264e-07,-160001.87556786323,1321.4102181251085
0.0038001738,,fixed_static_lattice_reference,KM,0.146,0.146,0.38199999999999995,0.236,1380.6371374850771,7.484581280768632e-07,-161014.63312554325,1321.0390880959749
0.0038001738,,fixed_static_lattice_reference,KM,0.147,0.147,0.38233333333333336,0.2353333333333333,1380.6489387853878,8.613042747598399e-07,-159655.70840483916,1321.5656562442816
0.0038001738,,fixed_static_lattice_reference,KM,0.148,0.148,0.38266666666666665,0.23466666666666666,1380.6609307422652,8.856153746452001e-07,-159362.94737052103,1321.6889415848107
0.0038001738,,fixed_static_lattice_reference,KM,0.149,0.149,0.383,0.23399999999999999,1380.6731152460345,8.951619200515172e-07,-159247.98521247398,1321.7451592310508
0.0038001738,,fixed_static_lattice_reference,KM,0.15,0.15,0.3833333333333333,0.2333333333333333,1380.6854941819654,9.00942165107175e-07,-159178.37789198718,1321.7844211339877
0.005,,fixed_static_lattice_reference,K,0.0,0.0,0.3333333333333333,0.3333333333333333,1380.070552374435,-5.6625105148708e-06,-238217.30267734843,1290.8824217773397
0.005,,fixed_static_lattice_reference,KG,0.001,-0.001,0.333,0.333,1380.0705728352552,-5.656867241135652e-06,-238149.3448036433,1290.9087656384497
0.005,,fixed_static_lattice_reference,KG,0.002,-0.002,0.33266666666666667,0.33266666666666667,1380.0706347705172,-5.647501185006443e-06,-238036.55614772893,1290.952516868134
0.005,,fixed_static_lattice_reference,KG,0.003,-0.003,0.3323333333333333,0.3323333333333333,1380.0707390334194,-5.634021710595806e-06,-237874.23256347602,1291.0154964882383
0.005,,fixed_static_lattice_reference,KG,0.004,-0.004,0.332,0.332,1380.070886509147,-5.616433431136455e-06,-237662.4296047174,1291.0976811168957
0.005,,fixed_static_lattice_reference,KG,0.005,-0.005,0.33166666666666667,0.33166666666666667,1380.07107811484,-5.596181965820292e-06,-237418.55582029896,1291.1923268160936
0.005,,fixed_static_lattice_reference,KG,0.006,-0.006,0.3313333333333333,0.3313333333333333,1380.071314799563,-5.572022134800909e-06,-237127.6164077862,1291.305237937494
0.005,,fixed_static_lattice_reference,KG,0.007,-0.007,0.331,0.331,1380.071597544267,-5.542536519419534e-06,-236772.54241700572,1291.4430192352195
0.005,,fixed_static_lattice_reference,KG,0.008,-0.008,0.33066666666666666,0.33066666666666666,1380.0719273617449,-5.508889448381875e-06,-236367.3550184425,1291.6002360148123
0.005,,fixed_static_lattice_reference,KG,0.009000000000000001,-0.009000000000000001,0.3303333333333333,0.3303333333333333,1380.0723052965848,-5.473787116882869e-06,-235944.64296818204,1291.7642683084434
0.005,,fixed_static_lattice_reference,KG,0.01,-0.01,0.33,0.33,1380.072732425116,-5.435063274268989e-06,-235478.31967265572,1291.9452105684165
0.005,,fixed_static_lattice_reference,KG,0.011,-0.011,0.32966666666666666,0.32966666666666666,1380.0732098553492,-5.390877005978051e-06,-234946.21632609743,1292.1516351552357
0.005,,fixed_static_lattice_reference,KG,0.012,-0.012,0.3293333333333333,0.3293333333333333,1380.0737387269146,-5.343017653047401e-06,-234369.8806715263,1292.3751946134519
0.005,,fixed_static_lattice_reference,KG,0.013000000000000001,-0.013000000000000001,0.329,0.329,1380.0743202109907,-5.294870259583868e-06,-233790.07635265245,1292.600113319342
0.005,,fixed_static_lattice_reference,KG,0.014,-0.014,0.32866666666666666,0.32866666666666666,1380.0749555102302,-5.243552897564563e-06,-233172.09838974275,1292.839813912312
0.005,,fixed_static_lattice_reference,KG,0.015,-0.015,0.3283333333333333,0.3283333333333333,1380.075645858681,-5.1871035967882774e-06,-232492.32019131776,1293.10342513696
0.005,,fixed_static_lattice_reference,KG,0.016,-0.016,0.328,0.328,1380.0763925217,-5.1277445761494335e-06,-231777.50233608764,1293.38058855838
0.005,,fixed_static_lattice_reference,KG,0.017,-0.017,0.32766666666666666,0.32766666666666666,1380.0771967958651,-5.0690012161637216e-06,-231070.09843787507,1293.65488855338
0.005,,fixed_static_lattice_reference,KG,0.018000000000000002,-0.018000000000000002,0.3273333333333333,0.3273333333333333,1380.0780600088783,-5.007815094942232e-06,-230333.2781286671,1293.9405602998934
0.005,,fixed_static_lattice_reference,KG,0.019,-0.019,0.327,0.327,1380.0789835194637,-4.942643124532048e-06,-229548.4591136572,1294.2447765544425
0.005,,fixed_static_lattice_reference,KG,0.02,-0.02,0.32666666666666666,0.32666666666666666,1380.0799687172641,-4.876077333096472e-06,-228746.8553177459,1294.555469934332
0.005,,fixed_static_lattice_reference,KG,0.021,-0.021,0.3263333333333333,0.3263333333333333,1380.0810170227319,-4.810012073071812e-06,-227951.27906045935,1294.8638285495654
0.005,,fixed_static_lattice_reference,KG,0.022,-0.022,0.326,0.326,1380.0821298870073,-4.739330927751294e-06,-227100.11702713295,1295.1936412005448
0.005,,fixed_static_lattice_reference,KG,0.023,-0.023,0.32566666666666666,0.32566666666666666,1380.0833087918027,-4.665283253135904e-06,-226208.41431061755,1295.5390865948864
0.005,,fixed_static_lattice_reference,KG,0.024,-0.024,0.3253333333333333,0.3253333333333333,1380.0845552492738,-4.590519850196507e-06,-225308.09259432773,1295.8878373699083
0.005,,fixed_static_lattice_reference,KG,0.025,-0.025,0.325,0.325,1380.0858708018882,-4.5172135493484326e-06,-224425.3177071561,1296.229799487672
0.005,,fixed_static_lattice_reference,KG,0.026000000000000002,-0.026000000000000002,0.32466666666666666,0.32466666666666666,1380.0872570222903,-4.44273596680389e-06,-223528.43791964866,1296.5771859305794
0.005,,fixed_static_lattice_reference,KG,0.027,-0.027,0.3243333333333333,0.3243333333333333,1380.0887155131586,-4.365993162996306e-06,-222604.27970693406,1296.9350727695762
0.005,,fixed_static_lattice_reference,KG,0.028,-0.028,0.324,0.324,1380.0902479070614,-4.288524973255304e-06,-221671.38619482334,1297.2963062359158
0.005,,fixed_static_lattice_reference,KG,0.029,-0.029,0.32366666666666666,0.32366666666666666,1380.0918558663009,-4.212116419986129e-06,-220751.25312016532,1297.6526027825496
0.005,,fixed_static_lattice_reference,KG,0.03,-0.03,0.3233333333333333,0.3233333333333333,1380.0935410827624,-4.134937001077742e-06,-219821.83706683005,1298.0124595209124
0.005,,fixed_static_lattice_reference,KG,0.031,-0.031,0.323,0.323,1380.0953052777486,-4.056557712434195e-06,-218877.9718480367,1298.3778647996296
0.005,,fixed_static_lattice_reference,KG,0.032,-0.032,0.32266666666666666,0.32266666666666666,1380.0971502018156,-3.9780167589349955e-06,-217932.15981603545,1298.7440025575236
0.005,,fixed_static_lattice_reference,KG,0.033,-0.033,0.3223333333333333,0.3223333333333333,1380.0990776346,-3.900191020357165e-06,-216994.9606012711,1299.1068098838534
0.005,,fixed_static_lattice_reference,KG,0.034,-0.034,0.322,0.322,1380.1010893846453,-3.822122705940158e-06,-216054.84022070543,1299.4707294510251
0.005,,fixed_static_lattice_reference,KG,0.035,-0.035,0.32166666666666666,0.32166666666666666,1380.1031872892179,-3.743886738869776e-06,-215112.7009202044,1299.8354152144238
0.005,,fixed_static_lattice_reference,KG,0.036000000000000004,-0.036000000000000004,0.3213333333333333,0.3213333333333333,1380.1053732141243,-3.6660007682848965e-06,-214174.7763748394,1300.1984713110755
0.005,,fixed_static_lattice_reference,KG,0.037,-0.037,0.321,0.321,1380.1076490535195,-3.588522061047713e-06,-213241.75620811104,1300.559635990569
0.005,,fixed_static_lattice_reference,KG,0.038,-0.038,0.32066666666666666,0.32066666666666666,1380.1100167297118,-3.5113875252552122e-06,-212312.8806497551,1300.9192048808911
0.005,,fixed_static_lattice_reference,KG,0.039,-0.039,0.3203333333333333,0.3203333333333333,1380.1124781929639,-3.435446339628806e-06,-211398.37574639122,1301.273252133284
0.005,,fixed_static_lattice_reference,KG,0.04,-0.04,0.32,0.32,1380.1150354212862,-3.361398853762383e-06,-210506.67530284345,1301.6185446178363
0.005,,fixed_static_lattice_reference,KG,0.041,-0.041,0.31966666666666665,0.31966666666666665,1380.1176904202302,-3.2901763425024055e-06,-209648.9939901291,1301.9507845616674
0.005,,fixed_static_lattice_reference,KG,0.042,-0.042,0.3193333333333333,0.3193333333333333,1380.1204452226752,-3.216445887971127e-06,-208761.11132619745,1302.2946410069565
0.005,,fixed_static_lattice_reference,KG,0.043000000000000003,-0.043000000000000003,0.319,0.319,1380.123301888608,-3.1362935105919057e-06,-207795.8940791272,1302.6681980983442
0.005,,fixed_static_lattice_reference,KG,0.044,-0.044,0.31866666666666665,0.31866666666666665,1380.1262625049017,-3.05972996596453e-06,-206873.8945553759,1303.0251746993888
0.005,,fixed_static_lattice_reference,KG,0.045,-0.045,0.3183333333333333,0.3183333333333333,1380.1293291850895,-2.9843899835891834e-06,-205966.62950896815,1303.3765134326754
0.005,,fixed_static_lattice_reference,KG,0.046,-0.046,0.318,0.318,1380.132504069131,-2.9104551178653535e-06,-205076.28526853686,1303.7213826272825
0.005,,fixed_static_lattice_reference,KG,0.047,-0.047,0.31766666666666665,0.31766666666666665,1380.1357893231793,-2.83891720170809e-06,-204214.805762224,1304.0552101841745
0.005,,fixed_static_lattice_reference,KG,0.048,-0.048,0.3173333333333333,0.3173333333333333,1380.1391871393398,-2.7685838530069984e-06,-203367.83199263373,1304.3835110445868
0.005,,fixed_static_lattice_reference,KG,0.049,-0.049,0.317,0.317,1380.142699735425,-2.6972961651706263e-06,-202509.36580543785,1304.7162549104496
0.005,,fixed_static_lattice_reference,KG,0.05,-0.05,0.31666666666666665,0.31666666666666665,1380.146329354708,-2.626959311760948e-06,-201662.3498311709,1305.0446508070534
0.005,,fixed_static_lattice_reference,KG,0.051000000000000004,-0.051000000000000004,0.3163333333333333,0.3163333333333333,1380.150078265671,-2.5593059327827373e-06,-200847.6490032292,1305.360712421478
0.005,,fixed_static_lattice_reference,KG,0.052000000000000005,-0.052000000000000005,0.316,0.316,1380.153948761744,-2.492857648069712e-06,-200047.46025599094,1305.6712687451784
0.005,,fixed_static_lattice_reference,KG,0.053,-0.053,0.31566666666666665,0.31566666666666665,1380.1579431610503,-2.4249970466559823e-06,-199230.263997779,1305.9883935444304
0.005,,fixed_static_lattice_reference,KG,0.054,-0.054,0.3153333333333333,0.3153333333333333,1380.1620638061374,-2.358212092980908e-06,-198426.02098915327,1306.3006167725955
0.005,,fixed_static_lattice_reference,KG,0.055,-0.055,0.315,0.315,1380.1663130637128,-2.2944988075057933e-06,-197658.7678643067,1306.598746307211
0.005,,fixed_static_lattice_reference,KG,0.056,-0.056,0.31466666666666665,0.31466666666666665,1380.170693324366,-2.232092052816222e-06,-196907.248346987,1306.8909267281927
0.005,,fixed_static_lattice_reference,KG,0.057,-0.057,0.3143333333333333,0.3143333333333333,1380.1752070023006,-2.167982085262695e-06,-196135.21826609486,1307.1910280283248
0.005,,fixed_static_lattice_reference,KG,0.058,-0.058,0.314,0.314,1380.1798565350475,-2.1051571532884305e-06,-195378.66294147022,1307.485286128924
0.005,,fixed_static_lattice_reference,KG,0.059000000000000004,-0.059000000000000004,0.31366666666666665,0.31366666666666665,1380.184644383184,-2.0460145021926435e-06,-194666.45066852632,1307.7626703353362
0.005,,fixed_static_lattice_reference,KG,0.06,-0.06,0.3133333333333333,0.3133333333333333,1380.1895730300491,-1.989005924240823e-06,-193979.93749862115,1308.0303207503441
0.005,,fixed_static_lattice_reference,KG,0.061,-0.061,0.313,0.313,1380.194644981451,-1.9325223283851288e-06,-193299.74630930036,1308.2956514970815
0.005,,fixed_static_lattice_reference,KG,0.062,-0.062,0.31266666666666665,0.31266666666666665,1380.1998627653716,-1.884698879395929e-06,-192723.84301998973,1308.52123336137
0.005,,fixed_static_lattice_reference,KG,0.063,-0.063,0.31233333333333335,0.31233333333333335,1380.2052289316744,-1.828948255739559e-06,-192052.4784859915,1308.7834028151274
0.005,,fixed_static_lattice_reference,KG,0.064,-0.064,0.312,0.312,1380.2107460517989,-1.7625293140857552e-06,-191252.64309604306,1309.0947484505543
0.005,,fixed_static_lattice_reference,KG,0.065,-0.065,0.3116666666666667,0.3116666666666667,1380.216416718459,-1.7013074402594267e-06,-190515.3922440122,1309.3822836494812
0.005,,fixed_static_lattice_reference,KG,0.066,-0.066,0.3113333333333333,0.3113333333333333,1380.2222435453364,-1.6439351822182145e-06,-189824.49953720276,1309.6522217902427
0.005,,fixed_static_lattice_reference,KG,0.067,-0.067,0.311,0.311,1380.2282291667698,-1.5911151428585881e-06,-189188.4259153359,1309.9013469240733
0.005,,fixed_static_lattice_reference,KG,0.068,-0.068,0.31066666666666665,0.31066666666666665,1380.2343762374414,-1.5399125049729216e-06,-188571.82949238876,1310.1431615877596
0.005,,fixed_static_lattice_reference,KG,0.069,-0.069,0.31033333333333335,0.31033333333333335,1380.2406874320623,-1.4863237145989873e-06,-187926.49835674657,1310.3960687083068
0.005,,fixed_static_lattice_reference,KG,0.07,-0.07,0.31,0.31,1380.2471654450524,-1.4340259085343784e-06,-187296.71361363574,1310.6431719218874
0.005,,fixed_static_lattice_reference,KG,0.07100000000000001,-0.07100000000000001,0.3096666666666667,0.3096666666666667,1380.2538129902184,-1.3855503509956834e-06,-186712.9574515905,1310.8728507458097
0.005,,fixed_static_lattice_reference,KG,0.07200000000000001,-0.07200000000000001,0.3093333333333333,0.3093333333333333,1380.2606328004308,-1.3383426042391362e-06,-186144.46862000963,1311.0968483825427
0.005,,fixed_static_lattice_reference,KG,0.073,-0.073,0.309,0.309,1380.267627627295,-1.2884750369770649e-06,-185543.94948926623,1311.333204943204
0.005,,fixed_static_lattice_reference,KG,0.074,-0.074,0.3086666666666667,0.3086666666666667,1380.2748002408223,-1.2398223115349078e-06,-184958.05982199457,1311.5641289536122
0.005,,fixed_static_lattice_reference,KG,0.075,-0.075,0.30833333333333335,0.30833333333333335,1380.2821534290986,-1.1949997225014802e-06,-184418.2937238698,1311.7776219127234
