t_GK,old_band1_rel_eV,old_band2_rel_eV,matched_band1_rel_eV,matched_band2_rel_eV
0.28200000000000003,-6.905320452044758,4.260298881000399,-4.844620463764317,4.647111598640723
0.28400000000000003,-6.894659406114632,4.266314255161574,-4.8642822839091195,4.664343191651884
0.28600000000000003,-6.8840305749268405,4.272607680467156,-4.882021581294749,4.679387183109912
0.28800000000000003,-6.873432163304789,4.279194681601829,-4.897794970626089,4.692181965108649
0.29,-6.862861972426395,4.286090472660563,-4.911569871638129,4.7026777801034285
0.292,-6.852317409308303,4.293309924847389,-4.923325066492379,4.7108374049283785
0.294,-6.841795498379514,4.300867535530155,-4.933051184790219,4.716636759369582
0.296,-6.831292895101833,4.308777398700717,-4.940751109753052,4.720065432156508
0.298,-6.82080590158071,4.317053176877748,-4.946440299592789,4.72112711771682
0.3,-6.810330484095272,4.325708074477156,-4.950147018558086,4.7198399575145356
0.302,-6.799862292462865,4.334754812663004,-4.951912472595488,4.716236780261735
0.304,-6.789396681139796,4.344205605679811,-4.951790845018235,4.710365235767652
0.306,-6.778928731946748,4.354072138655644,-4.949849228040163,4.702287817676917
0.308,-6.768453278295788,4.364365546854131,-4.946167446521553,4.6920817708654585
0.31,-6.757964930783488,4.3750963963430625,-4.940837770807273,4.679838879825754
0.312,-6.74745810400512,4.386274666037288,-4.93396451613499,4.665665135003927
0.314,-6.736927044434682,4.397909731064538,-4.925663526776799,4.649680274773313
0.316,-6.726365859207392,4.410010347394578,-4.916061543878779,4.632017201568857
0.318,-6.715768545634183,4.422584637664793,-4.905295456905095,4.612821271691198
0.32,-6.705129021271689,4.435640078129145,-4.893511439706361,4.592249459445952
0.322,-6.694441154366667,4.449183486652222,-4.880863973539277,4.57046939763814
0.324,-6.683698794490707,4.463221011666169,-4.867514760889306,4.5476582980144595
0.326,-6.672895803179203,4.4777581220054685,-4.853631535702787,4.524001757051497
0.328,-6.662026084388448,4.492799597532871,-4.839386777624033,4.499692454528728
0.33,-6.651083614585446,4.508349520469462,-4.824956340044717,4.474928754590294
0.332,-6.640062472288229,4.524411267342514,-4.810518004178251,4.449913221459309
0.334,-6.628956866877561,4.540987501466883,-4.796249973920466,4.424851064571847
0.336,-6.617761166507246,4.558080165878705,-4.782329328873474,4.399948530569258
0.338,-6.606469924946093,4.575690476644441,-4.768930455492284,4.375411262225832
0.34,-6.595077907193057,4.593818916473538,-4.756223478737302,4.3514426468680885
0.342,-6.583580113715898,4.612465228569266,-4.744372718732641,4.328242179014348
0.34400000000000003,-6.571971803174137,4.631628410659365,-4.733535198578279,4.306003863666108
0.34600000000000003,-6.560248513498268,4.651306709156167,-4.723859230474175,4.284914687747091
0.34800000000000003,-6.548406081209198,4.671497613404483,-4.715483107526333,4.2651531874497195
0.35000000000000003,-6.536440658875223,4.692197849984853,-4.708533927875671,4.246888138572112
0.352,-6.524348730617047,4.713403377049587,-4.703126576020235,4.230277395206882
0.354,-6.512127125586091,4.735109378679207,-4.699362883335553,4.215466899325744
0.356,-6.499773029355384,4.757310259257421,-4.697330985852605,4.202589879903656
0.358,-6.487283993178154,4.7799996378734155,-4.697104892413096,4.191766255329523
0.36,-6.474657941083497,4.803170342770965,-4.698744270548698,4.183102247117516
0.362,-6.461893174794757,4.826814405874551,-4.7022944510551286,4.176690206595067
0.364,-6.448988376470441,4.850923057433117,-4.707786645541227,4.172608649586534
0.366,-6.435942609283528,4.875486720832271,-4.715238364552132,4.170922487461803
0.368,-6.422755315868838,4.900495007635598,-4.724654017534044,4.171683436614557
0.37,-6.409426314683153,4.925936712924873,-4.7360256702531744,4.174930582804226
0.372,-6.395955794336145,4.951799811017747,-4.749333930594269,4.180691072127804
0.374,-6.382344305963261,4.978071451649381,-4.764548930174923,4.188980896915016
0.376,-6.368592753724529,5.0047379567116135,-4.78163136707887,4.1998057427193505
