asr_residual_pred,cv_error_300k,error,f_error_300k,freq_mae,freq_rmse,model,mp_id,n_displacements,n_imaginary_pred,n_imaginary_ref,omega_max_error,omega_max_pred,omega_max_ref,s_error_300k,softening_pct
1.026146273801743e-07,14.7445199240494,,-42.217837906964164,2.6361005488422036,2.9388005447781955,chgnet,mp-676038,36,1562,7,-3.7315595188744144,8.455121621801247,12.186681140675661,116.89552625725804,-30.61998156675762
1.1950275317892993e-07,21.275713859365737,,-39.20566019990066,1.039493061457172,1.210274180377404,chgnet,mp-776024,240,25048,6690,-1.1548125771496487,22.753115305578618,23.907927882728266,91.78228546605578,-4.8302495423868015
3.652533874545203e-07,5.251817818320475,,-3.9129794275870573,1.9143861752942488,2.246113446796039,chgnet,mp-165,2,0,0,-3.004444704638461,12.095629441472415,15.100074146110876,6.201696401803872,-19.89688709848008
7.841358378307798e-08,99.26606548652533,,-39.0722892464934,1.960103495556192,2.6051331226067203,chgnet,mp-23154,48,8,432,-5.729898038683416,1.717338789637918,7.447236828321334,233.9075595179083,-76.93991974168196
2.4918625642418494e-07,1001.5694717372153,,54.64171950563744,5.688561000216917,7.195449384989147,chgnet,mp-29226,576,17754,2228,-15.310350186716866,7.444986861456238,22.755337048173104,1211.2589361551695,-67.28245841538106
8.521087565352601e-08,1294.117635019525,,-291.99329623976354,5.568150232259562,6.652532528454874,chgnet,mp-542613,432,1256,89,-10.755100168928271,2.0008034752897284,12.755903644218,2370.6042080796387,-84.31468650833958
2.97362265043245e-07,563.9756106708821,,247.32537840276314,12.496883858949065,15.592015144260426,chgnet,mp-555483,288,9078,395,-30.507784869465116,7.4815233748787024,37.98930824434382,572.6482098116976,-80.30623951676557
1.6286369473381775e-07,13.489876376556708,,-35.116666583459214,1.7876063568218694,2.081250250468278,chgnet,mp-558285,120,10363,55,-2.580535592076977,18.44790780679438,21.028443398871357,68.87959241096996,-12.271643426614641
2.387587898714956e-07,103.72575672641642,,-110.52372138822531,1.1725629722674786,1.4000434808609872,chgnet,mp-581967,588,69063,48529,-2.309142685750544,28.197677140750624,30.506819826501168,268.13603309212726,-7.569267130704327
3.7433479895609826e-07,145.53995129244697,,0.47244000220944216,11.921224486229494,19.963640239191346,chgnet,mp-677103,96,1279,75,-50.989087591434895,3.3814053706664584,54.37049296210135,298.2092459261218,-93.7808079595242
1.4636023325252087e-07,29.861682731388555,,-37.20232570010748,1.093799117211487,1.3043013337378135,chgnet,mp-776097,216,814,16,-1.3785807844517706,22.96913348911465,24.34771427356642,78.48964246627384,-5.662054223909035
3.4849126809752956e-07,570.4455188740167,,233.15330758857556,9.731043014512379,12.650315882228842,chgnet,mp-16964,432,13384,927,-25.614967785999752,11.714992511773312,37.32996029777306,602.1306427959782,-68.61772040922268
4.735929021712426e-08,0.28717246342915814,,-2.059453292022699,0.38234192488302027,0.4129158875768679,chgnet,mp-23193,2,0,0,-0.251010902223336,4.77914163120294,5.030152533426276,6.569816821262734,-4.990125061920549
3.068299978203669e-08,-39.35729457434195,,-67.57859130433178,0.6609445079580313,0.7111023962202946,chgnet,mp-29312,144,35476,1,-0.6477297339882631,5.109445203192009,5.757174937180272,179.2246105906038,-11.25082598767627
1.2452439171435958e-07,36.25561536215514,,-137.25098303751338,1.4375324873371729,1.779419191166896,chgnet,mp-543028,288,6520,274,-3.208047506993182,17.915017554065404,21.123065061058586,391.0009640519602,-15.187414789094108
4.4088708565770593e-07,743.2927133452439,,325.7925825352433,9.723208703190915,12.753677022079277,chgnet,mp-555700,576,29802,1247,-25.948052313350384,11.87917470997316,37.827227023323545,762.6458727352688,-68.59623174955783
7.544364958727151e-07,18.62003006171051,,-11.92845709888536,0.7786980732247079,0.9026932627575996,chgnet,mp-558891,5,0,104,-0.8919181967362348,35.52962619026273,36.42154438699897,2.179660843230863,-2.448875279035707
3.609897397154098e-07,13.755211365795503,,-3.280185038448508,0.7163342122020375,0.8846855779899525,chgnet,mp-600038,104,0,1242,-0.3549444523763441,37.80992274792927,38.164867200305615,-11.960222507918331,-0.930029313382497
1.6982052186936487e-07,9.747382051214402,,-13.92897445956092,1.1150100399759275,1.1928087774659806,chgnet,mp-685097,18,131,2,0.4328193401031406,25.102898307612804,24.670078967509664,31.807072124189688,1.7544302986348803
2.7984634382105225e-07,48.15807289348277,,-54.66837948756751,2.144577680041343,2.5925150668335215,chgnet,mp-778064,98,567,973,-4.054609095272209,21.764796017955582,25.81940511322779,108.34672655384804,-15.703727787263977
6.979736478755548e-07,1127.743712217045,,507.9357078983251,11.390136190520689,14.393979088923894,chgnet,mp-17909,648,459,1,-28.04781977841794,8.861088695368634,36.908908473786575,1157.8591533112392,-75.99200555697291
2.4006479287308683e-08,45.74571483214201,,-49.64607808327931,1.905778467623371,1.9496552384623147,chgnet,mp-23202,48,45290,4,-2.5474388227566633,0.6519378521882183,3.1993766749448818,210.43893221359687,-79.62297289676121
1.8303801536720922e-07,12.237663356251943,,-29.470866460758863,1.3891081045257963,1.7622908370716392,chgnet,mp-29510,72,7219,3213,-2.3316847324974894,19.202683385099515,21.534368117597005,89.45596131656094,-10.827736944796314
2.7524223282145464e-07,282.7361120396163,,125.8534974603,11.363066965285395,14.173345452883195,chgnet,mp-546546,162,1357,23,-27.91076562550098,9.106576830420659,37.017342455921636,280.158291706189,-75.39916097093058
4.403267584735495e-07,12.953298392789293,,-14.785604088827597,0.8384062692112478,0.9879801067210453,chgnet,mp-555740,6,0,0,-0.9136236435523557,36.747945950305585,37.66156959385794,18.791995252739753,-2.4258777671904426
3.477231888025323e-07,501.78545428642207,,125.35415874371637,9.545059972555988,12.874016625553724,chgnet,mp-559759,336,1781,268,-30.728559175524534,10.363373727135912,41.091932902660446,571.5501320447233,-74.78002859664713
2.2113937612521952e-07,24.592335439391263,,-30.462895163198766,1.0608097782876775,1.2210784433568398,chgnet,mp-6109,48,155,10,-2.3367429012950467,27.75743286177904,30.094175763074087,58.34272204157287,-7.764767906228082
3.594565647530884e-07,16.66591470141774,,-16.03465624358691,5.155869270168312,5.576473129943312,chgnet,mp-7140,4,0,0,-7.7706672104798,19.8372871590637,27.6079543695435,24.568781549322097,-28.146479476408558
2.19051701827872e-07,6.58813181086073,,-7.026563106362518,1.9725775733639443,2.3235870818801496,chgnet,mp-804,4,0,0,-2.127644036124508,19.292602461733335,21.420246497857843,13.436408483050613,-9.932864387612371
4.128215951315514e-07,7.4374491901466016,,-7.1450105939966555,2.797521866068651,3.051367965976903,chgnet,mp-1960,2,0,0,-5.113901790430443,17.656604482962194,22.770506273392638,13.539895941098194,-22.458445714955594
5.284892542458405e-07,27.06268945349609,,-57.84643631668678,2.508731040380619,3.1495789689254168,chgnet,mp-23922,192,3471,199,-3.040632753943143,89.69750524625302,92.73813800019616,69.84741224923005,-3.278729570715245
3.579940648144342e-08,8.482327721947058,,-77.31294757568735,1.4094141612950968,1.5744719159301792,chgnet,mp-31243,108,361,0,-2.3956993849016106,4.773530989943934,7.169230374845545,248.04534160893593,-33.41640956757822
5.651866120277105e-07,759.9228122837599,,329.8609596012074,9.361705534388014,11.995232795505443,chgnet,mp-553993,576,42,0,-23.736776359682842,12.494809298915671,36.23158565859851,762.9515160413889,-65.51404231476027
3.8030188115935096e-07,75.34040821550059,,-102.53638405364762,1.7123574689387875,1.939448708143765,chgnet,mp-555742,204,63,7,-1.1791615931290451,42.05564316672467,43.234804759853716,174.4104221054224,-2.7273433977062207
1.4492026304141505e-07,9.230158455846436,,-18.070827520108566,0.6704130910054226,0.8516434985482538,chgnet,mp-560381,168,5641,708,-1.0261220669153346,16.1984276881243,17.224549755039636,39.21773756081416,-5.957323015744474
2.0815751218883245e-07,1033.7612500396308,,-89.4173909941434,4.589777468282912,6.107581880566525,chgnet,mp-622930,552,8978,0,-16.061377079656083,5.43716051066393,21.498537590320012,1545.4529790580023,-74.7091610867891
9.800935011742434e-08,-24.888914906309026,,-46.556260533272464,1.6320660047479658,1.7752514815066454,chgnet,mp-7441,96,26660,14,0.3612481029080463,11.522322977363416,11.16107487445537,115.97115677470504,3.236678429018014
3.36481038299262e-05,12.60333675724776,,-15.931917592645455,6.345808531604006,7.5456777365659535,chgnet,mp-984,4,70,3,-9.555337849146127,35.80512034100641,45.360458190152535,11.315077891998122,-21.06534684700458
3.669615679568552e-07,2.305675628065842,,-0.7600710033149056,0.16055654592368632,0.23910917151857727,distilled,mp-10851,5,131,335,-0.08214174075387604,37.21368122106027,37.295822961814146,2.961156621343349,-0.2202438081014542
9.677648241350206e-08,0.3870297509009504,,-0.982328046368675,0.21282383931295482,0.2689622968021574,distilled,mp-19795,8,0,0,-0.40667169698060235,9.162886590687787,9.56955828766839,2.8394315622955446,-4.249639165735072
9.994034309728578e-08,0.4900345656492391,,-0.9733046804699453,0.3318368275071423,0.3895512861028295,distilled,mp-2472,2,0,0,-0.6841262842482809,12.026167679028902,12.710293963277183,2.6962086487165564,-5.382458393368959
5.905303142790794e-07,-1.5741898044496452,,4.6854031846955735,2.1453274891382157,2.8296716933434722,distilled,mp-34381,12,0,716,-3.9007483483930656,94.53536485508494,98.436113203478,-3.641092884477544,-3.962720816017797
4.526619885788771e-07,0.6623760376999144,,-0.41697727644027793,0.18496206275435836,0.23848741119732114,distilled,mp-554089,18,13,13,-0.016886344086096017,36.82719365006163,36.84407999414773,1.2478453626143562,-0.04583190593652556
1.7263609008553592e-07,11.104128184107253,,-16.090086110549425,0.5765978532234545,0.7167069022571971,distilled,mp-555846,84,870,1217,-1.2607845524025727,20.23306855762105,21.493853110023622,36.79088145140088,-5.8657912378428225
4.856465328522073e-07,2.3919080478373758,,-5.816051088123089,0.41272939586167967,0.526081216999003,distilled,mp-560616,16,0,11,-1.4782631889459807,49.12309399438706,50.60135718333304,12.278874831338783,-2.9213903958941394
4.639976067072867e-07,2.0673444451687573,,-2.1073162182590153,1.0384946740615533,1.412318201040451,distilled,mp-625521,18,182,468,-0.21116826293248891,86.2842364116467,86.49540467457919,8.493623048509988,-0.2441381293341134
2.5557314762764753e-07,3.2982764192105094,,-3.1779595461700296,0.34819873376343546,0.4335591854322745,distilled,mp-753378,18,63,76,-0.8922500727598859,25.18296656533022,26.075216638090104,5.536378823377987,-3.4218318687197655
1.1136470943883364e-07,1.2891393265215356,,-0.05845324343988345,0.22038787691470257,0.2498234396531458,distilled,mp-9946,12,0,0,-0.5456014421983095,9.939996263188599,10.485597705386908,-1.3122633425346066,-5.203341359529847
1.3081765386997336e-07,2.165350911540436,,-2.6722826135001174,1.2992775273375967,1.4394707749684907,distilled,mp-1138,2,0,0,-2.044822623817442,16.15125073012213,18.19607335393957,6.252865798359764,-11.237713676147191
1.4614698209983356e-07,-0.0005492939094153826,,0.26417744347832706,0.14042727376523517,0.17145244185140793,distilled,mp-1986,2,0,0,0.12806694745452418,16.83928355637293,16.711216608918406,-0.9006725760483576,0.7663532252114887
1.681224723378366e-07,0.2059977082143618,,-0.2737347724290531,0.22445923106820184,0.297784375016762,distilled,mp-2490,2,0,0,-0.7002140771146461,10.942622804788524,11.64283688190317,0.6603657110552419,-6.014119103592449
5.47016594286726e-07,0.6162766661536381,,-0.8507418559762954,0.20835695851039526,0.25213998899775236,distilled,mp-36066,18,84,84,0.11572178012881551,42.5920919419953,42.476370161866484,1.6671951212132683,0.2724380159788364
4.1499534463376815e-07,-1.9529188503699686,,-2.2443526165460383,0.41515844285269377,0.5371959038613809,distilled,mp-554151,18,1297,594,-0.0021124609202871625,36.68219394775513,36.68430640867542,4.101153714607307,-0.005758486740225215
1.8239694959498597e-07,5.218167089110921,,-25.940415530535205,0.7113156158397294,0.7876094119180793,distilled,mp-556296,24,0,4,-0.41939730240849116,13.065955557466546,13.485352859875038,80.63778005373501,-3.110020974359417
3.949183035702079e-07,14.899733452055443,,-3.2897368732946006,0.12756985321489922,0.263094405661936,distilled,mp-560998,48,3570,7165,-0.45776678314209107,37.136906478132396,37.59467326127449,21.904839424599118,-1.2176373497402553
4.975301073925906e-07,-1.5733976496541118,,-2.025759618412909,1.5119845224467727,2.3535008679930725,distilled,mp-632229,8,0,10,0.7573263787213804,62.60243604390956,61.84510966518818,14.838909540500936,1.2245533766878738
7.493523433757236e-08,0.36532086858102275,,-3.6302170887569716,0.21470987889066193,0.2780677833465999,distilled,mp-753575,12,228,222,-0.5551788873208148,5.349929038341079,5.905107925661894,11.803530832314323,-9.40167215078606
2.1771587160496e-07,1.9358193525370098,,-1.668201039170654,0.23604873573985874,0.2759981927552957,distilled,mp-1143,5,0,0,-0.06951228646828511,26.226818696598993,26.29633098306728,2.3638364535740095,-0.26434214915018156
9.361189461020967e-08,-0.5061396348381777,,1.1792675625396312,0.6233276664552845,0.8576954076726192,distilled,mp-20351,2,0,0,0.8623447767404997,11.08199443995186,10.21964966321136,-3.34918682839006,8.43810507364811
4.4639444537105585e-07,21.06764565801501,,-21.772404449376417,2.2091691312385757,2.7881601506122173,distilled,mp-2589,3,0,0,-5.619132643890371,21.536406169287584,27.155538813177955,38.762536318749795,-20.69239974411237
1.7619688249532755e-07,6.266571356745331,,-6.858344516329165,1.2558275268990373,1.5214073115511293,distilled,mp-390,4,0,0,-3.3888432080273425,22.137565359908688,25.52640856793603,13.551780994501357,-13.275832356158794
3.671993976083136e-07,2.3612836882782062,,0.1578752263750971,0.14741023517848661,0.19224557496507963,distilled,mp-554243,9,1586,1841,-0.5556830178790406,37.78190477740994,38.33758779528898,1.6291607436924096,-1.4494470044547882
1.239374683849276e-07,5.171416038432881,,-26.34488989005729,0.3849794520763685,0.4887215537329728,distilled,mp-556328,48,71,295,-0.23457835946046401,10.969968765046328,11.204547124506792,83.35820616298497,-2.093599650693511
1.2291481013784327e-07,-31.139989402430004,,-46.7756805997854,2.9652650262614317,3.317281370657945,distilled,mp-561203,6,13804,45,-6.093755701347135,23.254680473561105,29.34843617490824,113.1983230375883,-20.76347668076794
5.705737138545074e-07,-3.465838122041646,,-1.317265760525963,0.7539906999217844,1.042108059821754,distilled,mp-644271,11,1505,327,0.9587235994911509,77.9560244180359,76.99730081854474,-1.3182849647500916,1.24513923124464
5.037839343172892e-07,0.5894044113844643,,-0.7571012655407898,0.20458026057314602,0.28498113037014283,distilled,mp-753671,9,12,12,0.48116903035187875,42.40492883724737,41.92375980689549,1.6343505144268136,1.1477239459633044
3.75347069766921e-07,-7.716705448650089,,5.001334963016433,0.25474307020996223,0.46429728915523555,distilled,mp-11684,36,6888,4188,0.07491156743861893,36.9448146728987,36.86990310546008,-18.645708716352374,0.20317809684594815
6.836355977062722e-08,0.7764809651673659,,-2.6668370621356203,0.37446484392092144,0.537078724324631,distilled,mp-20878,8,70,151,-1.0194318532395652,14.028943101687485,15.04837495492705,8.568140979754503,-6.774365048006655
1.6838893534466233e-07,0.368132156724883,,-0.5731662401535607,0.27577556716848417,0.3219454030163363,distilled,mp-2605,2,0,0,0.8015191233474983,15.38317744619567,14.581658322848172,1.4967934316306852,5.496762477910956
6.2065024719042e-08,0.08688888302629039,,-0.3092967384882659,0.14781337307786468,0.1656494116619348,distilled,mp-406,2,0,0,-0.28503790084799707,4.442817656914641,4.727855557762638,0.9400870024226151,-6.028904592484748
3.654574893656419e-07,4.557306852493753,,-0.36527135770023733,0.14999024463580674,0.23220024566705644,distilled,mp-554267,21,3151,3724,-1.234420002109971,37.0115567858946,38.24597678800457,1.15466082127557,-3.227581319081732
8.449651076394842e-07,21.390475184247634,,-31.530800203570266,1.3777943287980818,1.5656500597666128,distilled,mp-557082,108,6084,4736,-0.991316622403815,95.68822513952372,96.67954176192754,53.48449754173919,-1.0253633854046629
1.1761127294538393e-07,-34.51509770313892,,-35.09074678914657,2.59269324537017,3.188928432548969,distilled,mp-561367,8,11130,1579,-6.7720344962730294,23.309601033505135,30.081635529778165,70.74428809106055,-22.51218850640389
4.959750864245301e-07,-7.342198786367192,,-2.8609165435223076,0.6875742127262973,0.9739049781395386,distilled,mp-644419,22,3388,740,0.7068984978483144,77.80106678599326,77.09416828814494,-3.1471885551652576,0.9169286257894772
3.7363242339338316e-07,1.468108934158579,,-1.6341181095532207,0.2704427590736098,0.3691328454698414,distilled,mp-760411,15,1255,1323,-1.8949896642924031,42.67748568268725,44.57247534697965,4.23537568997412,-4.2514795275349515
2.3698490724309523e-07,0.6321396805408313,,-0.6271332260660927,0.33356306747680264,0.37119183772939296,distilled,mp-1265,2,0,0,-0.2766982256539521,18.01531237526076,18.29201060091471,1.2620925691363567,-1.512672563398337
1.3437740901090048e-07,0.11788783652172441,,0.16132551767326922,0.2522244020513947,0.35374800336626316,distilled,mp-2172,2,0,0,-1.0253129230977436,10.673449385118587,11.698762308216331,-0.6869183500163487,-8.764285452467401
2.1995354492163196e-07,1.044132630579469,,-1.8489422476813258,0.514771203261302,0.5509984525662921,distilled,mp-2741,2,0,0,-0.4372898096959794,13.23795299559629,13.67524280529227,4.988142502743685,-3.1976749219161933
2.0521594990673276e-07,2.972122579570282,,-4.690031344960154,0.4025638869125131,0.49035618813489235,distilled,mp-4651,5,17,43,-0.8457217267856905,23.8695726708488,24.71529439763449,11.779052703543044,-3.421855767441859
5.383000776534839e-07,2.740919937316505,,-1.3184782410208413,0.12133454741841473,0.17140474707185183,distilled,mp-554543,11,2550,2889,-0.015057469241696708,38.20273568196747,38.217793151209165,4.961967876779738,-0.039399107065448934
4.662019537558914e-07,0.4937437314292765,,0.12987217104739557,0.11932533555351092,0.160933718427549,distilled,mp-557465,18,511,484,-0.7994353479840868,37.03355418732024,37.83298953530433,-2.287652565375083,-2.1130641744239735
5.499787547249255e-07,3.902552662237923,,-2.742678048426413,0.3176076744728204,0.40861256573473104,distilled,mp-561412,45,158,673,-0.06861145585949657,45.544240812304125,45.61285226816362,5.806155191414973,-0.15042132304316622
4.3704053272632225e-07,0.16128277757540133,,-0.18074451340064002,0.10876910803672343,0.19504146836781378,distilled,mp-661,4,0,0,-0.5943956937310197,24.993152921192017,25.587548614923037,0.34598924924382146,-2.3229880387383393
2.1568528748507263e-07,2.701549458065415,,-1.7332314290575894,0.3164131479090642,0.4155864370444818,distilled,mp-761842,36,239,334,-0.8687610357914437,22.846420950786676,23.71518198657812,2.0820591584405292,-3.663311697473496
4.203685749424644e-07,0.8020073746436651,,-2.829873024695189,0.2986094175826507,0.35799648002247036,distilled,mp-12787,27,785,306,0.3419271897185894,36.82457172840386,36.48264453868527,7.186646949570559,0.9372324677725006
1.4898904087784859e-07,-1.1021529847529337,,-1.2233828772644806,0.3293616776319928,0.4405514870119428,distilled,mp-2242,8,143,3,-0.013556793269128065,9.654628073215283,9.668184866484411,4.4302386743203215,-0.14022066661265287
2.324400014772223e-07,0.7632835891417216,,-2.5514920427002075,0.48945397702880117,0.6160053694768872,distilled,mp-27418,4,0,2,-0.3774313159526699,18.76364734864505,19.14107866459772,7.524827145271075,-1.971839322988343
1.3262134502434533e-06,13.338858522865053,,-13.39325518168937,0.39620718232270336,0.5516690728468792,distilled,mp-530033,92,0,0,1.4109512096360959,36.803835906900254,35.39288469726416,26.110928611741087,3.986539163746552
5.059658180210322e-07,0.6941676851225509,,-0.9727159909192977,0.21739281254465986,0.2622189957227018,distilled,mp-554573,19,102,64,0.37122559526751786,36.65817460018193,36.28694900491441,2.8709308849348076,1.0230278528438477
4.0927551470766204e-07,1.1458213497830911,,-0.9492387034939895,0.13121391940995636,0.17148360667764675,distilled,mp-557930,19,53,61,-0.9099834740684756,36.4710946974949,37.381078171563374,1.9292272142590718,-2.434342503156371
6.061021466935579e-08,-52.0616490903609,,-220.87708289489927,0.8030509660351034,0.8728095925697802,distilled,mp-567269,240,48327,646,-1.1568659446184775,4.485998704795644,5.642864649414122,675.3353511031978,-20.501394530853947
5.378339066196399e-08,0.5991470943106378,,-0.0768469862267338,0.3728963593966276,0.4425198059405037,distilled,mp-673245,24,0,0,-0.48571124826024015,4.4159102716735115,4.901621519933752,-0.36428392313081304,-9.90919527925536
2.753549753430177e-07,25.635686735221498,,-36.01975832878199,0.6657599501982961,0.9573768152818771,distilled,mp-768257,82,10648,12441,-1.8779008418687582,43.6395243109269,45.51742515279566,79.54667999768571,-4.12567458630383
2.5961879461112216e-07,0.1381051476601911,,-0.052510754094867274,0.36828427456181967,0.46835361758694555,distilled,mp-149,1,0,0,-0.41302612508565417,14.874150877809543,15.287177002895197,-0.023423879419226523,-2.701781532374697
8.908596389396199e-08,0.18398068358506237,,-0.6743658453974426,0.18595969803332588,0.22793638436883532,distilled,mp-22862,2,0,0,-0.3570686581060887,6.186399051532048,6.543467709638136,2.0571816861413055,-5.456872012681409
2.7451158260917795e-07,-9.378365647034968,,-0.914835757610482,0.5887680464552696,0.7136426554359088,distilled,mp-27726,9,3229,600,-0.5460878919102541,37.350909218472474,37.89699711038273,-10.062835509468414,-1.4409793217115905
7.683631473317913e-08,11.393548944845406,,-70.5809604323369,0.3308996025397443,0.3902914990620641,distilled,mp-531064,67,0,0,0.5461250651605685,10.473851538091413,9.927726472930845,223.2075284445309,5.501008379407359
4.2438051088356854e-07,1.5654450071464225,,-1.494752838485681,0.19682246265999523,0.25211989559289105,distilled,mp-555165,18,132,50,-0.027616096680091573,35.9789020063474,36.00651810302749,5.839749578400415,-0.07669749294022842
2.0777852961280722e-07,11.886935215909034,,-3.162456909873754,0.10247250394749045,0.16103607127189723,distilled,mp-558025,82,12519,14920,-0.5629196088930399,37.0290733786758,37.59199298756884,12.19204020759048,-1.4974455040976142
2.410575473219154e-07,1.1929043128770331,,-3.288243123093409,0.3795833568400325,0.4869075239547991,distilled,mp-568328,15,0,0,-0.06997596030610609,15.516310973563467,15.586286933869573,9.70833668336789,-0.44895850180998376
7.611955091887851e-08,-3.8324595186040256,,-2.8270048674934998,0.5147805978271033,0.8205083238204651,distilled,mp-673798,20,3196,1554,-2.441822771613025,7.49174485708036,9.933567628693385,-0.37054050998921184,-24.581528639919384
1.1686253008972062e-07,4.614541509764194,,-10.195697506944207,0.27593141473681765,0.37928433112590626,distilled,mp-776016,18,0,400,-1.31297703719021,8.682081491206366,9.995058528396576,32.44638343482325,-13.136261618278287
4.121739054010465e-07,15.230183829699513,,-4.102366331605481,0.14270824556089873,0.22573415618228757,distilled,mp-15078,47,4936,8606,-0.8259022046504185,37.164322723423105,37.99022492807352,24.088856996907907,-2.1739860877741317
1.3516701876605974e-07,2.630817981162693,,-3.509547510223789,0.4176239561859296,0.5927402571297307,distilled,mp-23052,6,17,434,-0.9622510518982352,21.681990469522074,22.64424152142031,11.212548303879686,-4.249429379155819
2.1569672050700324e-07,7.841352893388603,,-6.795569091934713,0.15394728635635507,0.2180135043881396,distilled,mp-28027,24,95,1814,-0.9190265113809453,19.377953506731536,20.29698001811248,28.74394802044776,-4.527897798395774
2.52107220995161e-07,12.068645032940367,,-11.331491111106516,0.2646300836144472,0.36272736375035847,distilled,mp-532768,110,224,748,-1.2322857105383775,31.031149289202496,32.26343499974087,16.886604060893205,-3.8194498215961032
4.1856812298036344e-07,1.8334262506084542,,0.21667644930585084,0.0948767765608988,0.12429889448278914,distilled,mp-555211,21,743,942,0.10838697325561242,37.100788549245934,36.99240157599032,-0.9126725822607114,0.29299793643557404
6.358266490166499e-08,0.3401942289503239,,-5.153282079785363,0.5007303196351665,0.6064594694725713,distilled,mp-558134,8,333,197,-0.9305159166021726,6.883606386673351,7.814122303275523,15.876508646874214,-11.90813095172722
1.363436122181103e-07,-38.27553310388021,,-2.140029329329792,1.0275395025250105,1.1554055571321846,distilled,mp-568348,126,9133,8295,2.3053734399606984,16.468203079746527,14.162829639785828,59.054126156647726,16.277633062001307
1.28050215679392e-07,2.3384740516811746,,-3.05081977079185,0.37043312496211067,0.47392142935193055,distilled,mp-676038,22,0,7,-1.2419289024319493,10.94475223824371,12.18668114067566,7.386348909230833,-10.190870574981613
1.697895361364585e-07,14.44137218013816,,-20.54942776953665,0.5137012191050792,0.6088849761652374,distilled,mp-776024,60,6696,6690,0.02053961416732264,23.92846749689559,23.907927882728266,49.46835847417117,0.08591131054130799
2.484633423444843e-07,0.2866171151242156,,0.12527047196133623,0.3502495595267449,0.44897886847764157,distilled,mp-165,2,0,0,-0.11503472377696689,14.985039422333914,15.100074146110881,-0.860959606097893,-0.7618156219888153
1.1372509264230057e-07,-14.24165104298649,,1.1284269435961356,0.9760360270236386,1.3206176206849396,distilled,mp-23154,4,4012,432,0.030377823109997593,7.477614651431332,7.447236828321334,-18.907914480116858,0.4079073058946212
3.248011222083071e-07,18.4002986858402,,-25.127118484009173,0.6699341897225143,0.829645223550224,distilled,mp-29226,81,3916,2228,-1.3380739749343888,21.430411276185822,22.76848525112021,38.69168177958204,-5.876868663753358
1.3274906997481814e-07,4.519901829726905,,-10.072372651334465,0.38698936106171167,0.4531411198359603,distilled,mp-542613,27,0,89,-0.4545701113527407,12.301333532865264,12.755903644218005,29.059566325156766,-3.563605715685915
5.789530634096345e-07,1.0064537296178742,,-0.19074382084545505,0.13986854525389944,0.20791807202086163,distilled,mp-555483,9,217,395,-0.516406661050155,37.47290158329366,37.98930824434382,0.3086907553043545,-1.3593473661817523
2.2348792259983806e-07,10.696436809635486,,-13.237003941716374,0.7627775328025994,1.0994909589133774,distilled,mp-558285,15,487,55,-1.9685863282870812,19.059857070584275,21.028443398871357,24.013333602134253,-9.361540894618665
5.233584609479811e-07,48.266078007183296,,-39.91655692134145,0.41634561226510625,0.5827159429163438,distilled,mp-581967,294,39541,48529,-0.19112836236556774,30.344366208693728,30.535494571059296,106.40110666073815,-0.6259219477215017
5.429543131546804e-07,0.8388398132910595,,-3.477577905570687,0.43931874924923103,0.7060419987517996,distilled,mp-677103,15,0,75,-0.5230186470123996,53.95075201316231,54.47377066017471,10.133310150253891,-0.9601293258642989
1.907224898893908e-07,7.708914925513113,,-6.9487964683728904,0.2938600859475802,0.3932370809674287,distilled,mp-776097,27,46,16,-0.3794580320721366,23.968256241494284,24.34771427356642,10.848234654173666,-1.5584955031450436
3.599305450652285e-07,2.4034463754225044,,-0.11643081945237554,0.0991338237408601,0.1402441765412338,distilled,mp-16964,58,521,927,-0.35140690033541944,36.97855339743764,37.32996029777306,0.4393511206859557,-0.9413535335487158
5.070198401888115e-08,0.12561003281515326,,-0.9582115992562112,0.17842436533482092,0.19576461360437702,distilled,mp-23193,2,0,0,-0.11797706031233446,4.91217547311394,5.030152533426275,3.0655394599829435,-2.3453972723164065
6.966259983241223e-08,-8.888679589663298,,-51.63297400937532,0.3206777356398236,0.3501689774346891,distilled,mp-29312,36,4537,1,-0.1785921219622395,5.578582815218033,5.757174937180272,160.88730375039017,-3.102079125803144
1.663148077576342e-07,-4.384926868599678,,-25.572881124645846,0.2608864047991802,0.3162435532917912,distilled,mp-543028,36,1384,274,-0.39926924827003063,20.723795812788556,21.123065061058586,82.72735332261414,-1.8902050773213932
3.3281501700646833e-07,-2.4144136435584187,,0.4240628838125531,0.11275576711589384,0.15294779788435306,distilled,mp-555700,20,1572,1247,-0.3677962070664478,37.4594308162571,37.827227023323545,-6.123306023663758,-0.9723054952975317
4.956280565122207e-07,4.440939905622258,,-1.8403420247232134,0.11253460900142509,0.1459583284810198,distilled,mp-558891,5,0,104,0.03528977287728452,36.45683415987625,36.42154438699897,4.245814118281714,0.09689257682845968
4.627578985775532e-07,3.8433409812420223,,-0.12597378923527458,0.10414624502454488,0.16549460662983356,distilled,mp-600038,28,42,1242,0.11988528009052857,38.28475248039614,38.164867200305615,3.154249558023821,0.31412471439064393
1.786903014513759e-07,2.447916787767383,,-2.8170781895268533,0.2648726051349157,0.3337216950773118,distilled,mp-685097,18,1,2,-1.2814325616803721,23.388646405829284,24.670078967509657,5.715965336719364,-5.194278313287976
