smearing_degauss_Ry,fit_scope,signed_distance,DFPT_fit_frequency_cm-1
0.0038001738,K_to_Gamma,-0.0027749999999999997,1291.538082059673
0.0038001738,K_to_Gamma,-0.0028499999999999997,1291.5452651081252
0.0038001738,K_to_Gamma,-0.0029249999999999996,1291.5526358925156
0.0038001738,K_to_Gamma,-0.0029999999999999996,1291.560194117157
0.0038001738,K_to_Gamma,-0.0030749999999999996,1291.567939479353
0.0038001738,K_to_Gamma,-0.0031499999999999996,1291.5758716694484
0.0038001738,K_to_Gamma,-0.0032249999999999996,1291.583990370877
0.0038001738,K_to_Gamma,-0.0032999999999999995,1291.592295260215
0.0038001738,K_to_Gamma,-0.0033749999999999995,1291.6007860072327
0.0038001738,K_to_Gamma,-0.0034499999999999995,1291.6094622749476
0.0038001738,K_to_Gamma,-0.0035249999999999995,1291.6183237196785
0.0038001738,K_to_Gamma,-0.0036,1291.6273699911007
0.0038001738,K_to_Gamma,-0.003675,1291.6366007323018
0.0038001738,K_to_Gamma,-0.00375,1291.6460155798375
0.0038001738,K_to_Gamma,-0.003825,1291.6556141637911
0.0038001738,K_to_Gamma,-0.0039,1291.66539610783
0.0038001738,K_to_Gamma,-0.003974999999999999,1291.675361029266
0.0038001738,K_to_Gamma,-0.00405,1291.6855085391137
0.0038001738,K_to_Gamma,-0.004124999999999999,1291.695838242153
0.0038001738,K_to_Gamma,-0.0042,1291.7063497369893
0.0038001738,K_to_Gamma,-0.004274999999999999,1291.7170426161158
0.0038001738,K_to_Gamma,-0.00435,1291.7279164659758
0.0038001738,K_to_Gamma,-0.004424999999999999,1291.7389708670269
0.0038001738,K_to_Gamma,-0.0045,1291.7502053938042
0.0038001738,K_to_Gamma,-0.004574999999999999,1291.7616196149863
0.0038001738,K_to_Gamma,-0.00465,1291.7732130934578
0.0038001738,K_to_Gamma,-0.004724999999999999,1291.7849853863786
0.0038001738,K_to_Gamma,-0.0048,1291.796936045247
0.0038001738,K_to_Gamma,-0.004875,1291.8090646159692
0.0038001738,K_to_Gamma,-0.0049499999999999995,1291.8213706389245
0.0038001738,K_to_Gamma,-0.005025,1291.8338536490348
0.0038001738,K_to_Gamma,-0.0050999999999999995,1291.8465131758323
0.0038001738,K_to_Gamma,-0.005175,1291.859348743528
0.0038001738,K_to_Gamma,-0.0052499999999999995,1291.8723598710812
0.0038001738,K_to_Gamma,-0.005325,1291.885546072269
0.0038001738,K_to_Gamma,-0.005399999999999999,1291.8989068557564
0.0038001738,K_to_Gamma,-0.005475,1291.9124417251664
0.0038001738,K_to_Gamma,-0.005549999999999999,1291.9261501791505
0.0038001738,K_to_Gamma,-0.005625,1291.9400317114603
0.0038001738,K_to_Gamma,-0.005699999999999999,1291.954085811018
0.0038001738,K_to_Gamma,-0.005775,1291.968311961989
0.0038001738,K_to_Gamma,-0.005849999999999999,1291.9827096438519
0.0038001738,K_to_Gamma,-0.005925,1291.9972783314727
0.0038001738,K_to_Gamma,-0.005999999999999999,1292.0120174951742
0.0038001738,K_to_Gamma,-0.006075,1292.0269266008117
0.0038001738,K_to_Gamma,-0.006149999999999999,1292.0420051098438
0.0038001738,K_to_Gamma,-0.006225,1292.0572524794036
0.0038001738,K_to_Gamma,-0.006299999999999999,1292.0726681623753
0.0038001738,K_to_Gamma,-0.006375,1292.0882516074637
0.0038001738,K_to_Gamma,-0.006449999999999999,1292.1040022592683
0.0038001738,K_to_Gamma,-0.0065249999999999996,1292.119919558358
0.0038001738,K_to_Gamma,-0.006599999999999999,1292.136002941342
0.0038001738,K_to_Gamma,-0.0066749999999999995,1292.1522518409438
0.0038001738,K_to_Gamma,-0.006749999999999999,1292.168665686074
0.0038001738,K_to_Gamma,-0.0068249999999999995,1292.1852439019056
0.0038001738,K_to_Gamma,-0.006899999999999999,1292.2019859099437
0.0038001738,K_to_Gamma,-0.006974999999999999,1292.2188911281016
0.0038001738,K_to_Gamma,-0.007049999999999999,1292.235958970772
0.0038001738,K_to_Gamma,-0.007124999999999999,1292.2531888489004
0.0038001738,K_to_Gamma,-0.0072,1292.2705801700588
0.0038001738,K_to_Gamma,-0.007274999999999999,1292.2881323385177
0.0038001738,K_to_Gamma,-0.00735,1292.305844755319
0.0038001738,K_to_Gamma,-0.007424999999999999,1292.323716818347
0.0038001738,K_to_Gamma,-0.0075,1292.341747922404
0.0038001738,K_to_Gamma,-0.007574999999999999,1292.359937459279
0.0038001738,K_to_Gamma,-0.00765,1292.3782848178216
0.0038001738,K_to_Gamma,-0.007724999999999999,1292.3967893840133
0.0038001738,K_to_Gamma,-0.0078,1292.4154505410386
0.0038001738,K_to_Gamma,-0.007875,1292.4342676693561
0.0038001738,K_to_Gamma,-0.007949999999999999,1292.4532401467711
0.0038001738,K_to_Gamma,-0.008025,1292.4723673485041
0.0038001738,K_to_Gamma,-0.0081,1292.4916486472625
0.0038001738,K_to_Gamma,-0.008175,1292.5110834133106
0.0038001738,K_to_Gamma,-0.008249999999999999,1292.530671014539
0.0038001738,K_to_Gamma,-0.008324999999999999,1292.5504108165346
0.0038001738,K_to_Gamma,-0.0084,1292.5703021826494
0.0038001738,K_to_Gamma,-0.008475,1292.5903444740698
0.0038001738,K_to_Gamma,-0.008549999999999999,1292.6105370498838
0.0038001738,K_to_Gamma,-0.008624999999999999,1292.630879267151
0.0038001738,K_to_Gamma,-0.0087,1292.6513704809677
0.0038001738,K_to_Gamma,-0.008775,1292.672010044537
0.0038001738,K_to_Gamma,-0.008849999999999998,1292.692797309234
0.0038001738,K_to_Gamma,-0.008924999999999999,1292.7137316246717
0.0038001738,K_to_Gamma,-0.009,1292.734812338769
0.0038001738,K_to_Gamma,-0.009075,1292.7560387978137
0.0038001738,K_to_Gamma,-0.009149999999999998,1292.7774103465304
0.0038001738,K_to_Gamma,-0.009224999999999999,1292.7989263281424
0.0038001738,K_to_Gamma,-0.0093,1292.8205860844384
0.0038001738,K_to_Gamma,-0.009375,1292.8423889558342
0.0038001738,K_to_Gamma,-0.009449999999999998,1292.864334281437
0.0038001738,K_to_Gamma,-0.009524999999999999,1292.886421399108
0.0038001738,K_to_Gamma,-0.0096,1292.9086496455238
0.0038001738,K_to_Gamma,-0.009675,1292.9310183562393
0.0038001738,K_to_Gamma,-0.00975,1292.953526865748
0.0038001738,K_to_Gamma,-0.009824999999999999,1292.9761745075432
0.0038001738,K_to_Gamma,-0.009899999999999999,1292.9989606141776
0.0038001738,K_to_Gamma,-0.009975,1293.0218845173233
0.0038001738,K_to_Gamma,-0.01005,1293.0449455478304
0.0038001738,K_to_Gamma,-0.010124999999999999,1293.0681430357856
0.0038001738,K_to_Gamma,-0.010199999999999999,1293.0914763105714
0.0038001738,K_to_Gamma,-0.010275,1293.1149447009202
0.0038001738,K_to_Gamma,-0.01035,1293.1385475349753
0.0038001738,K_to_Gamma,-0.010424999999999999,1293.1622841403434
0.0038001738,K_to_Gamma,-0.010499999999999999,1293.1861538441533
0.0038001738,K_to_Gamma,-0.010575,1293.2101559731077
0.0038001738,K_to_Gamma,-0.01065,1293.2342898535405
0.0038001738,K_to_Gamma,-0.010724999999999998,1293.2585548114696
0.0038001738,K_to_Gamma,-0.010799999999999999,1293.28295017265
0.0038001738,K_to_Gamma,-0.010875,1293.3074752626267
0.0038001738,K_to_Gamma,-0.01095,1293.3321294067864
0.0038001738,K_to_Gamma,-0.011024999999999998,1293.3569119304095
0.0038001738,K_to_Gamma,-0.011099999999999999,1293.3818221587208
0.0038001738,K_to_Gamma,-0.011175,1293.4068594169396
0.0038001738,K_to_Gamma,-0.01125,1293.43202303033
0.0038001738,K_to_Gamma,-0.011324999999999998,1293.4573123242485
0.0038001738,K_to_Gamma,-0.011399999999999999,1293.4827266241944
0.0038001738,K_to_Gamma,-0.011474999999999999,1293.5082652558551
0.0038001738,K_to_Gamma,-0.01155,1293.5339275451565
0.0038001738,K_to_Gamma,-0.011624999999999998,1293.5597128183065
0.0038001738,K_to_Gamma,-0.011699999999999999,1293.5856204018426
0.0038001738,K_to_Gamma,-0.011774999999999999,1293.6116496226773
0.0038001738,K_to_Gamma,-0.01185,1293.6377998081423
0.0038001738,K_to_Gamma,-0.011924999999999998,1293.664070286032
0.0038001738,K_to_Gamma,-0.011999999999999999,1293.690460384649
0.0038001738,K_to_Gamma,-0.012074999999999999,1293.7169694328445
0.0038001738,K_to_Gamma,-0.01215,1293.7435967600625
0.0038001738,K_to_Gamma,-0.012225,1293.7703416963805
0.0038001738,K_to_Gamma,-0.012299999999999998,1293.79720357255
0.0038001738,K_to_Gamma,-0.012374999999999999,1293.8241817200387
0.0038001738,K_to_Gamma,-0.01245,1293.851275471069
0.0038001738,K_to_Gamma,-0.012525,1293.878484158656
0.0038001738,K_to_Gamma,-0.012599999999999998,1293.9058071166487
0.0038001738,K_to_Gamma,-0.012674999999999999,1293.9332436797663
0.0038001738,K_to_Gamma,-0.01275,1293.9607931836356
0.0038001738,K_to_Gamma,-0.012825,1293.9884549648284
0.0038001738,K_to_Gamma,-0.012899999999999998,1294.0162283608968
0.0038001738,K_to_Gamma,-0.012974999999999999,1294.0441127104095
0.0038001738,K_to_Gamma,-0.013049999999999999,1294.0721073529862
0.0038001738,K_to_Gamma,-0.013125,1294.1002116293319
0.0038001738,K_to_Gamma,-0.013199999999999998,1294.1284248812715
0.0038001738,K_to_Gamma,-0.013274999999999999,1294.1567464517814
0.0038001738,K_to_Gamma,-0.013349999999999999,1294.185175685023
0.0038001738,K_to_Gamma,-0.013425,1294.213711926376
0.0038001738,K_to_Gamma,-0.013499999999999998,1294.2423545224665
0.0038001738,K_to_Gamma,-0.013574999999999999,1294.2711028212007
0.0038001738,K_to_Gamma,-0.013649999999999999,1294.2999561717938
0.0038001738,K_to_Gamma,-0.013725,1294.3289139248002
0.0038001738,K_to_Gamma,-0.013799999999999998,1294.3579754321422
0.0038001738,K_to_Gamma,-0.013874999999999998,1294.3871400471385
0.0038001738,K_to_Gamma,-0.013949999999999999,1294.4164071245327
0.0038001738,K_to_Gamma,-0.014025,1294.4457760205203
0.0038001738,K_to_Gamma,-0.014099999999999998,1294.475246092775
0.0038001738,K_to_Gamma,-0.014174999999999998,1294.5048167004766
0.0038001738,K_to_Gamma,-0.014249999999999999,1294.5344872043343
0.0038001738,K_to_Gamma,-0.014325,1294.5642569666147
0.0038001738,K_to_Gamma,-0.0144,1294.5941253511644
0.0038001738,K_to_Gamma,-0.014474999999999998,1294.6240917234352
0.0038001738,K_to_Gamma,-0.014549999999999999,1294.6541554505066
0.0038001738,K_to_Gamma,-0.014624999999999999,1294.6843159011105
0.0038001738,K_to_Gamma,-0.0147,1294.7145724456523
0.0038001738,K_to_Gamma,-0.014774999999999998,1294.744924456234
0.0038001738,K_to_Gamma,-0.014849999999999999,1294.7753713066752
0.0038001738,K_to_Gamma,-0.014924999999999999,1294.8059123725336
0.0038001738,K_to_Gamma,-0.015,1294.8365470311267
0.0038001738,K_to_Gamma,-0.015074999999999998,1294.8672746615512
0.0038001738,K_to_Gamma,-0.015149999999999999,1294.8980946447025
0.0038001738,K_to_Gamma,-0.015224999999999999,1294.9290063632939
0.0038001738,K_to_Gamma,-0.0153,1294.960009201875
0.0038001738,K_to_Gamma,-0.015374999999999998,1294.99110254685
0.0038001738,K_to_Gamma,-0.015449999999999998,1295.022285786495
0.0038001738,K_to_Gamma,-0.015524999999999999,1295.0535583109763
0.0038001738,K_to_Gamma,-0.0156,1295.0849195123644
0.0038001738,K_to_Gamma,-0.015674999999999998,1295.1163687846536
0.0038001738,K_to_Gamma,-0.01575,1295.1479055237755
0.0038001738,K_to_Gamma,-0.015825,1295.1795291276146
0.0038001738,K_to_Gamma,-0.015899999999999997,1295.2112389960248
0.0038001738,K_to_Gamma,-0.015975,1295.2430345308412
0.0038001738,K_to_Gamma,-0.01605,1295.274915135896
0.0038001738,K_to_Gamma,-0.016124999999999997,1295.3068802170321
0.0038001738,K_to_Gamma,-0.0162,1295.3389291821154
0.0038001738,K_to_Gamma,-0.016274999999999998,1295.3710614410477
0.0038001738,K_to_Gamma,-0.01635,1295.4032764057793
0.0038001738,K_to_Gamma,-0.016425,1295.435573490321
0.0038001738,K_to_Gamma,-0.016499999999999997,1295.467952110756
0.0038001738,K_to_Gamma,-0.016575,1295.50041168525
0.0038001738,K_to_Gamma,-0.016649999999999998,1295.5329516340614
0.0038001738,K_to_Gamma,-0.016724999999999997,1295.5655713795545
0.0038001738,K_to_Gamma,-0.0168,1295.5982703462068
0.0038001738,K_to_Gamma,-0.016874999999999998,1295.6310479606193
0.0038001738,K_to_Gamma,-0.01695,1295.6639036515262
0.0038001738,K_to_Gamma,-0.017025,1295.696836849803
0.0038001738,K_to_Gamma,-0.017099999999999997,1295.7298469884754
0.0038001738,K_to_Gamma,-0.017175,1295.7629335027282
0.0038001738,K_to_Gamma,-0.017249999999999998,1295.7960958299109
0.0038001738,K_to_Gamma,-0.017325,1295.8293334095474
0.0038001738,K_to_Gamma,-0.0174,1295.8626456833422
0.0038001738,K_to_Gamma,-0.017474999999999997,1295.8960320951867
0.0038001738,K_to_Gamma,-0.01755,1295.929492091166
0.0038001738,K_to_Gamma,-0.017625,1295.9630251195658
0.0038001738,K_to_Gamma,-0.017699999999999997,1295.9966306308766
0.0038001738,K_to_Gamma,-0.017775,1296.0303080778
0.0038001738,K_to_Gamma,-0.017849999999999998,1296.0640569152542
0.0038001738,K_to_Gamma,-0.017925,1296.0978766003782
0.0038001738,K_to_Gamma,-0.018,1296.1317665925365
0.0038001738,K_to_Gamma,-0.018074999999999997,1296.1657263533232
0.0038001738,K_to_Gamma,-0.01815,1296.1997553465662
0.0038001738,K_to_Gamma,-0.018224999999999998,1296.233853038331
0.0038001738,K_to_Gamma,-0.018299999999999997,1296.2680188969232
0.0038001738,K_to_Gamma,-0.018375,1296.3022523928928
0.0038001738,K_to_Gamma,-0.018449999999999998,1296.336552999036
0.0038001738,K_to_Gamma,-0.018525,1296.3709201903978
0.0038001738,K_to_Gamma,-0.0186,1296.4053534442755
0.0038001738,K_to_Gamma,-0.018674999999999997,1296.4398522402184
0.0038001738,K_to_Gamma,-0.01875,1296.4744160600326
0.0038001738,K_to_Gamma,-0.018824999999999998,1296.509044387779
0.0038001738,K_to_Gamma,-0.018899999999999997,1296.5437367097777
0.0038001738,K_to_Gamma,-0.018975,1296.578492514607
0.0038001738,K_to_Gamma,-0.019049999999999997,1296.613311293105
0.0038001738,K_to_Gamma,-0.019125,1296.64819253837
0.0038001738,K_to_Gamma,-0.0192,1296.6831357457604
0.0038001738,K_to_Gamma,-0.019274999999999997,1296.7181404128955
0.0038001738,K_to_Gamma,-0.01935,1296.753206039655
0.0038001738,K_to_Gamma,-0.019424999999999998,1296.788332128178
0.0038001738,K_to_Gamma,-0.0195,1296.8235181828634
0.0038001738,K_to_Gamma,-0.019575,1296.8587637103683
0.0038001738,K_to_Gamma,-0.019649999999999997,1296.894068219608
0.0038001738,K_to_Gamma,-0.019725,1296.929431221754
0.0038001738,K_to_Gamma,-0.019799999999999998,1296.964852230232
0.0038001738,K_to_Gamma,-0.019874999999999997,1297.000330760722
0.0038001738,K_to_Gamma,-0.01995,1297.035866331155
0.0038001738,K_to_Gamma,-0.020024999999999998,1297.0714584617112
0.0038001738,K_to_Gamma,-0.0201,1297.1071066748198
0.0038001738,K_to_Gamma,-0.020175,1297.1428104951533
0.0038001738,K_to_Gamma,-0.020249999999999997,1297.178569449627
0.0038001738,K_to_Gamma,-0.020325,1297.2143830673972
0.0038001738,K_to_Gamma,-0.020399999999999998,1297.2502508798561
0.0038001738,K_to_Gamma,-0.020474999999999997,1297.28617242063
0.0038001738,K_to_Gamma,-0.02055,1297.3221472255761
0.0038001738,K_to_Gamma,-0.020624999999999998,1297.358174832779
0.0038001738,K_to_Gamma,-0.0207,1297.3942547825473
0.0038001738,K_to_Gamma,-0.020775,1297.4303866174096
0.0038001738,K_to_Gamma,-0.020849999999999997,1297.466569882111
0.0038001738,K_to_Gamma,-0.020925,1297.5028041236094
0.0038001738,K_to_Gamma,-0.020999999999999998,1297.5390888910702
0.0038001738,K_to_Gamma,-0.021074999999999997,1297.575423735864
0.0038001738,K_to_Gamma,-0.02115,1297.6118082115606
0.0038001738,K_to_Gamma,-0.021224999999999997,1297.6482418739254
0.0038001738,K_to_Gamma,-0.0213,1297.6847242809142
0.0038001738,K_to_Gamma,-0.021374999999999998,1297.7212549926687
0.0038001738,K_to_Gamma,-0.021449999999999997,1297.757833571512
0.0038001738,K_to_Gamma,-0.021525,1297.7944595819424
0.0038001738,K_to_Gamma,-0.021599999999999998,1297.8311325906304
0.0038001738,K_to_Gamma,-0.021675,1297.8678521664112
0.0038001738,K_to_Gamma,-0.02175,1297.9046178802807
0.0038001738,K_to_Gamma,-0.021824999999999997,1297.9414293053894
0.0038001738,K_to_Gamma,-0.0219,1297.9782860170374
0.0038001738,K_to_Gamma,-0.021974999999999998,1298.0151875926686
0.0038001738,K_to_Gamma,-0.022049999999999997,1298.0521336118643
0.0038001738,K_to_Gamma,-0.022125,1298.0891236563389
0.0038001738,K_to_Gamma,-0.022199999999999998,1298.1261573099316
0.0038001738,K_to_Gamma,-0.022275,1298.1632341586028
0.0038001738,K_to_Gamma,-0.02235,1298.200353790426
0.0038001738,K_to_Gamma,-0.022424999999999997,1298.2375157955835
0.0038001738,K_to_Gamma,-0.0225,1298.2747197663575
0.0038001738,K_to_Gamma,-0.022574999999999998,1298.3119652971263
0.0038001738,K_to_Gamma,-0.022649999999999997,1298.3492519843567
0.0038001738,K_to_Gamma,-0.022725,1298.386579426597
0.0038001738,K_to_Gamma,-0.022799999999999997,1298.4239472244712
0.0038001738,K_to_Gamma,-0.022875,1298.461354980672
0.0038001738,K_to_Gamma,-0.022949999999999998,1298.4988022999537
0.0038001738,K_to_Gamma,-0.023024999999999997,1298.5362887891265
0.0038001738,K_to_Gamma,-0.0231,1298.5738140570477
0.0038001738,K_to_Gamma,-0.023174999999999998,1298.6113777146163
0.0038001738,K_to_Gamma,-0.023249999999999996,1298.6489793747655
0.0038001738,K_to_Gamma,-0.023325,1298.6866186524558
0.0038001738,K_to_Gamma,-0.023399999999999997,1298.7242951646672
0.0038001738,K_to_Gamma,-0.023475,1298.7620085303927
0.0038001738,K_to_Gamma,-0.023549999999999998,1298.7997583706308
0.0038001738,K_to_Gamma,-0.023624999999999997,1298.8375443083776
0.0038001738,K_to_Gamma,-0.0237,1298.8753659686213
0.0038001738,K_to_Gamma,-0.023774999999999998,1298.9132229783318
0.0038001738,K_to_Gamma,-0.023849999999999996,1298.9511149664559
0.0038001738,K_to_Gamma,-0.023925,1298.9890415639093
0.0038001738,K_to_Gamma,-0.023999999999999997,1299.0270024035674
0.0038001738,K_to_Gamma,-0.024075,1299.0649971202597
0.0038001738,K_to_Gamma,-0.024149999999999998,1299.103025350761
0.0038001738,K_to_Gamma,-0.024224999999999997,1299.1410867337845
0.0038001738,K_to_Gamma,-0.0243,1299.1791809099734
0.0038001738,K_to_Gamma,-0.024374999999999997,1299.2173075218932
0.0038001738,K_to_Gamma,-0.02445,1299.255466214025
0.0038001738,K_to_Gamma,-0.024524999999999998,1299.2936566327562
0.0038001738,K_to_Gamma,-0.024599999999999997,1299.3318784263736
0.0038001738,K_to_Gamma,-0.024675,1299.3701312450553
0.0038001738,K_to_Gamma,-0.024749999999999998,1299.408414740863
0.0038001738,K_to_Gamma,-0.024824999999999996,1299.4467285677335
0.0038001738,K_to_Gamma,-0.0249,1299.4850723814718
0.0038001738,K_to_Gamma,-0.024974999999999997,1299.523445839742
0.0038001738,K_to_Gamma,-0.02505,1299.56184860206
0.0038001738,K_to_Gamma,-0.025124999999999998,1299.6002803297856
0.0038001738,K_to_Gamma,-0.025199999999999997,1299.6387406861138
0.0038001738,K_to_Gamma,-0.025275,1299.6772293360675
0.0038001738,K_to_Gamma,-0.025349999999999998,1299.715745946489
0.0038001738,K_to_Gamma,-0.025424999999999996,1299.7542901860324
0.0038001738,K_to_Gamma,-0.0255,1299.7928617251546
0.0038001738,K_to_Gamma,-0.025574999999999997,1299.8314602361088
0.0038001738,K_to_Gamma,-0.02565,1299.8700853929342
0.0038001738,K_to_Gamma,-0.025724999999999998,1299.9087368714502
0.0038001738,K_to_Gamma,-0.025799999999999997,1299.9474143492466
0.0038001738,K_to_Gamma,-0.025875,1299.9861175056762
0.0038001738,K_to_Gamma,-0.025949999999999997,1300.0248460218463
0.0038001738,K_to_Gamma,-0.026024999999999996,1300.0635995806115
0.0038001738,K_to_Gamma,-0.026099999999999998,1300.1023778665638
0.0038001738,K_to_Gamma,-0.026174999999999997,1300.1411805660264
0.0038001738,K_to_Gamma,-0.02625,1300.180007367044
0.0038001738,K_to_Gamma,-0.026324999999999998,1300.2188579593762
0.0038001738,K_to_Gamma,-0.026399999999999996,1300.2577320344872
0.0038001738,K_to_Gamma,-0.026475,1300.29662928554
0.0038001738,K_to_Gamma,-0.026549999999999997,1300.3355494073865
0.0038001738,K_to_Gamma,-0.026625,1300.37449209656
0.0038001738,K_to_Gamma,-0.026699999999999998,1300.4134570512679
0.0038001738,K_to_Gamma,-0.026774999999999997,1300.452443971381
0.0038001738,K_to_Gamma,-0.02685,1300.491452558429
0.0038001738,K_to_Gamma,-0.026924999999999998,1300.5304825155893
0.0038001738,K_to_Gamma,-0.026999999999999996,1300.5695335476803
0.0038001738,K_to_Gamma,-0.027075,1300.608605361153
0.0038001738,K_to_Gamma,-0.027149999999999997,1300.6476976640827
0.0038001738,K_to_Gamma,-0.027225,1300.6868101661614
0.0038001738,K_to_Gamma,-0.027299999999999998,1300.7259425786897
0.0038001738,K_to_Gamma,-0.027374999999999997,1300.7650946145675
0.0038001738,K_to_Gamma,-0.02745,1300.8042659882874
0.0038001738,K_to_Gamma,-0.027524999999999997,1300.8434564159263
0.0038001738,K_to_Gamma,-0.027599999999999996,1300.882665615137
0.0038001738,K_to_Gamma,-0.027674999999999998,1300.92189330514
0.0038001738,K_to_Gamma,-0.027749999999999997,1300.9611392067163
0.0038001738,K_to_Gamma,-0.027825,1301.0004030421985
0.0038001738,K_to_Gamma,-0.027899999999999998,1301.0396845354633
0.0038001738,K_to_Gamma,-0.027974999999999996,1301.0789834119234
0.0038001738,K_to_Gamma,-0.02805,1301.1182993985203
0.0038001738,K_to_Gamma,-0.028124999999999997,1301.1576322237142
0.0038001738,K_to_Gamma,-0.028199999999999996,1301.196981617479
0.0038001738,K_to_Gamma,-0.028274999999999998,1301.2363473112916
0.0038001738,K_to_Gamma,-0.028349999999999997,1301.275729038126
0.0038001738,K_to_Gamma,-0.028425,1301.315126532445
0.0038001738,K_to_Gamma,-0.028499999999999998,1301.3545395301917
0.0038001738,K_to_Gamma,-0.028574999999999996,1301.3939677687815
0.0038001738,K_to_Gamma,-0.02865,1301.433410987096
0.0038001738,K_to_Gamma,-0.028724999999999997,1301.4728689254732
0.0038001738,K_to_Gamma,-0.0288,1301.512341325701
0.0038001738,K_to_Gamma,-0.028874999999999998,1301.5518279310088
0.0038001738,K_to_Gamma,-0.028949999999999997,1301.5913284860599
0.0038001738,K_to_Gamma,-0.029025,1301.6308427369443
0.0038001738,K_to_Gamma,-0.029099999999999997,1301.67037043117
0.0038001738,K_to_Gamma,-0.029174999999999996,1301.7099113176564
0.0038001738,K_to_Gamma,-0.029249999999999998,1301.749465146726
0.0038001738,K_to_Gamma,-0.029324999999999997,1301.7890316700973
0.0038001738,K_to_Gamma,-0.0294,1301.8286106408764
0.0038001738,K_to_Gamma,-0.029474999999999998,1301.8682018135503
0.0038001738,K_to_Gamma,-0.029549999999999996,1301.9078049439788
0.0038001738,K_to_Gamma,-0.029625,1301.9474197893874
0.0038001738,K_to_Gamma,-0.029699999999999997,1301.9870461083592
0.0038001738,K_to_Gamma,-0.029774999999999996,1302.0266836608282
0.0038001738,K_to_Gamma,-0.029849999999999998,1302.0663322080713
0.0038001738,K_to_Gamma,-0.029924999999999997,1302.1059915127007
0.0038001738,K_to_Gamma,-0.03,1302.1456613386576
0.0,local_KG_K_KM_abs_d_le_0.003,-0.003,1284.2286277105263
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002975,1284.2115805796052
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00295,1284.1945334486843
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002925,1284.1774863177632
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0029000000000000002,1284.160439186842
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002875,1284.1433920559211
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00285,1284.126344925
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0028250000000000003,1284.1092977940789
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0028,1284.092250663158
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002775,1284.0752035322369
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00275,1284.0581564013157
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002725,1284.0411092703948
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0027,1284.0240621394737
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002675,1284.0070150085526
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00265,1283.9899678776317
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002625,1283.9729207467105
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0026,1283.9558736157894
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002575,1283.9388264848685
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00255,1283.9217793539474
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002525,1283.9047322230263
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0025,1283.8876850921054
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0024749999999999998,1283.8706379611842
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00245,1283.853590830263
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002425,1283.8365436993422
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0024000000000000002,1283.819496568421
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002375,1283.8024494375
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00235,1283.785402306579
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002325,1283.768355175658
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0023,1283.7513080447368
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002275,1283.734260913816
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0022500000000000003,1283.7172137828948
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002225,1283.7001666519736
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0022,1283.6831195210527
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002175,1283.6660723901316
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00215,1283.6490252592105
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002125,1283.6319781282896
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0021,1283.6149309973684
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002075,1283.5978838664473
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00205,1283.5808367355264
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002025,1283.5637896046053
0.0,local_KG_K_KM_abs_d_le_0.003,-0.002,1283.5467424736842
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001975,1283.5296953427633
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00195,1283.5126482118421
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001925,1283.495601080921
0.0,local_KG_K_KM_abs_d_le_0.003,-0.0019,1283.47855395
0.0,local_KG_K_KM_abs_d_le_0.003,-0.001875,1283.461506819079
0.0,local_KG_K_KM_abs_d_le_0.003,-0.00185,1283.4444596881578
