key,trajectory_seed,snapshot_index,atom,axis,displacement_A,displacement_norm_A,reference_force_eV_A,short_force_eV_A,long_force_eV_A,total_force_eV_A,short_only_error_meV_A,total_error_meV_A,reference_force_norm_eV_A,long_force_norm_eV_A
seed0:snapshot045,0,45,26,z,-0.09198406999999875,0.10101530147804555,0.53898036,0.5150518691560613,0.020310112077759276,0.5353619812338205,-23.928490843938775,-3.618378766179542,2.800524848433323,0.048590117219418597
seed0:snapshot045,0,45,27,x,0.00850384999999987,0.17436034098473271,-0.88014235,-0.7844666930051708,-0.07649858258565333,-0.8609652755908241,95.67565699482915,19.17707440917582,1.164432555902787,0.07935807539825776
seed0:snapshot045,0,45,27,y,-0.028446143238873844,0.17436034098473271,0.41504084,0.41774735907749955,0.010406637296569,0.42815399637406854,2.706519077499525,13.113156374068513,1.164432555902787,0.07935807539825776
seed0:snapshot045,0,45,27,z,-0.17181393999999894,0.17436034098473271,0.63952617,0.593586975822014,0.01836771334377799,0.611954689165792,-45.939194177985975,-27.571480834208018,1.164432555902787,0.07935807539825776
seed0:snapshot045,0,45,28,x,0.016015209999997282,0.0719687341652644,-0.57996271,-0.6421412247297505,0.06183762562360737,-0.5803035991061432,-62.17851472975055,-0.3408891061431607,1.1648486796695863,0.06452343503463491
seed0:snapshot045,0,45,28,y,0.003035596761124637,0.0719687341652644,-0.99972436,-1.0119634259558923,0.008415662988521162,-1.003547762967371,-12.239065955892304,-3.823402967371048,1.1648486796695863,0.06452343503463491
seed0:snapshot045,0,45,28,z,-0.07009847999999952,0.0719687341652644,-0.14514443,-0.13783130252915954,-0.016387749765204605,-0.15421905229436414,7.313127470840453,-9.074622294364149,1.1648486796695863,0.06452343503463491
seed0:snapshot045,0,45,29,x,-0.006549689999999945,0.12927701866739788,0.1009212,0.1236476936848375,0.019282868457833637,0.14293056214267114,22.726493684837493,42.00936214267114,0.8325103283625566,0.09175886148528449
seed0:snapshot045,0,45,29,y,0.03946620676112467,0.12927701866739788,-0.24719511,-0.17893752091228937,-0.08537272748382932,-0.2643102483961187,68.25758908771063,-17.115138396118724,0.8325103283625566,0.09175886148528449
seed0:snapshot045,0,45,29,z,0.1229311500000012,0.12927701866739788,-0.78853214,-0.7424174930037057,-0.02755643386008656,-0.7699739268637923,46.114646996294304,18.55821313620776,0.8325103283625566,0.09175886148528449
seed0:snapshot045,0,45,30,x,-0.017308040000000524,0.1102181049590509,1.72365727,1.571228162718775,0.07021996251016407,1.641448125228939,-152.42910728122493,-82.20914477106089,2.6990059422068065,0.07270031230623489
seed0:snapshot045,0,45,30,y,0.04661331345140595,0.1102181049590509,-2.0543883,-2.0133542375056366,0.005449979337907596,-2.007904258167729,41.034062494363255,46.48404183227095,2.6990059422068065,0.07270031230623489
seed0:snapshot045,0,45,30,z,0.09836494000000061,0.1102181049590509,-0.30516783,-0.32024777119629216,-0.018021931076097807,-0.33826970227238995,-15.07994119629219,-33.101872272389976,2.6990059422068065,0.07270031230623489
seed0:snapshot045,0,45,31,x,0.015640339999999146,0.1339654604635298,-0.54055233,-0.5140223420272776,-0.013932812386141954,-0.5279551544134196,26.529987972722434,12.597175586580466,0.974500198522895,0.049629340591006224
seed0:snapshot045,0,45,31,y,0.00508378345140592,0.1339654604635298,0.67805801,0.696345550560597,-0.0448807757883026,0.6514647747722944,18.287540560597005,-26.593235227705627,0.974500198522895,0.049629340591006224
seed0:snapshot045,0,45,31,z,0.13295217000000115,0.1339654604635298,0.44462473,0.4014609481107217,0.015958200122531938,0.41741914823325366,-43.16378188927833,-27.205581766746366,0.974500198522895,0.049629340591006224
seed0:snapshot045,0,45,32,x,0.020948429999998686,0.06345306634258359,-0.19100134,-0.14624557397852464,-0.034088206692214185,-0.18033378067073882,44.75576602147535,10.667559329261167,1.5824239779277327,0.061291092378862634
seed0:snapshot045,0,45,32,y,0.011450313451405236,0.06345306634258359,1.37634186,1.3388776120608878,0.042228073384110706,1.3811056854449986,-37.46424793911207,4.763825444998648,1.5824239779277327,0.061291092378862634
seed0:snapshot045,0,45,32,z,-0.05879068999999947,0.06345306634258359,0.75714412,0.7125308639897607,0.028484767644643312,0.7410156316344041,-44.61325601023924,-16.128488365595885,1.5824239779277327,0.061291092378862634
seed0:snapshot045,0,45,33,x,0.008409750000000438,0.1550239350203255,-2.06406208,-2.064192158228501,0.02129682624392502,-2.0428953319845764,-0.13007822850141793,21.166748015423398,2.438065328084466,0.04685315426735648
seed0:snapshot045,0,45,33,y,-0.02262340654859507,0.1550239350203255,1.29189424,1.2412728885892443,0.0416723998693445,1.2829452884585888,-50.621351410755636,-8.948951541411176,2.438065328084466,0.04685315426735648
seed0:snapshot045,0,45,33,z,-0.15313352999999896,0.1550239350203255,0.12173556,0.08484791699172821,0.0022526308766036103,0.08710054786833182,-36.887643008271795,-34.635012131668184,2.438065328084466,0.04685315426735648
seed0:snapshot045,0,45,34,x,0.04398258999999794,0.18519859835097383,-2.13061791,-2.081539947335644,-0.006785037494223821,-2.088324984829868,49.07796266435582,42.29292517013184,2.180337462162581,0.05941354867335289
seed0:snapshot045,0,45,34,y,-0.020257946548595026,0.18519859835097383,-0.20181437,-0.15032060196175612,-0.05357253914801419,-0.2038931411097703,51.49376803824388,-2.0787711097703108,2.180337462162581,0.05941354867335289
seed0:snapshot045,0,45,34,z,-0.1787558899999988,0.18519859835097383,0.41666501,0.36932839262159867,0.024777329989273206,0.39410572261087184,-47.336617378401336,-22.55928738912816,2.180337462162581,0.05941354867335289
seed0:snapshot045,0,45,35,x,-0.05233085000000149,0.18938388553241273,4.78226705,4.418523886363461,-0.009890529559008342,4.408633356804453,-363.7431636365385,-373.63369319554704,5.317729894235308,0.035710844374895176
seed0:snapshot045,0,45,35,y,0.04144443345140658,0.18938388553241273,-2.22508384,-2.0449857402167506,0.006011498162674499,-2.038974242054076,180.09809978324932,186.10959794592395,5.317729894235308,0.035710844374895176
seed0:snapshot045,0,45,35,z,-0.1772289399999991,0.18938388553241273,0.67614717,0.6429982809377892,0.03378318695520785,0.6767814678929971,-33.148889062210806,0.6342978929970711,5.317729894235308,0.035710844374895176
seed0:snapshot045,0,45,36,x,-0.0004240700000015531,0.09479801545589353,-0.37252122,-0.4179489291674985,0.04985066373618871,-0.36809826543130975,-45.4277091674985,4.4229545686902405,1.7369364120739608,0.08041564329924825
seed0:snapshot045,0,45,36,y,0.007024628896761254,0.09479801545589353,-1.33995947,-1.1964533826428632,-0.048354497329476616,-1.2448078799723399,143.50608735713678,95.15159002766005,1.7369364120739608,0.08041564329924825
seed0:snapshot045,0,45,36,z,0.09453644000000061,0.09479801545589353,-1.04052134,-0.9666270832124624,-0.04053923531971226,-1.0071663185321746,73.89425678753759,33.35502146782532,1.7369364120739608,0.08041564329924825
seed0:snapshot045,0,45,37,x,-0.03838858000000078,0.06119392868235485,3.89565323,3.4671138258452316,0.03745168153114796,3.5045655073763795,-428.53940415476853,-391.08772262362066,4.190670955862079,0.07173355600725383
seed0:snapshot045,0,45,37,y,0.010281198896761268,0.06119392868235485,-0.74550576,-0.8071259059154088,0.045000879549813085,-0.7621250263655956,-61.62014591540876,-16.61926636559563,4.190670955862079,0.07173355600725383
seed0:snapshot045,0,45,37,z,-0.04653289999999899,0.06119392868235485,1.35271214,1.278828198254837,0.041448708637043294,1.3202769068918803,-73.88394174516289,-32.43523310811969,4.190670955862079,0.07173355600725383
seed0:snapshot045,0,45,38,x,-0.06726025000000213,0.19184951089418667,0.42324883,0.5160542326467064,-0.05166178373634787,0.46439244891035847,92.80540264670634,41.14361891035845,2.1513969809633293,0.08126477610309245
seed0:snapshot045,0,45,38,y,0.03476157889676123,0.19184951089418667,-1.53552426,-1.3265435819397837,-0.04284371549202721,-1.3693872974318109,208.98067806021635,166.1369625681892,2.1513969809633293,0.08126477610309245
seed0:snapshot045,0,45,38,z,-0.17627797999999917,0.19184951089418667,1.4462139,1.3722404057852842,0.04581964621319982,1.418060051998484,-73.97349421471588,-28.15384800151599,2.1513969809633293,0.08126477610309245
seed0:snapshot045,0,45,39,x,-0.03424238000000202,0.13082928801002164,0.5538871,0.47189999289791124,0.052345783001046725,0.5242457758989579,-81.98710710208873,-29.64132410104203,1.520490151992,0.08900762140675006
seed0:snapshot045,0,45,39,y,0.020257648896761182,0.13082928801002164,-0.77873393,-0.6590351766362921,-0.0681863931636352,-0.7272215697999272,119.69875336370794,51.51236020007277,1.520490151992,0.08900762140675006
seed0:snapshot045,0,45,39,z,-0.1246330199999992,0.13082928801002164,1.182655,1.1354105751276027,0.023084441899878017,1.1584950170274806,-47.24442487239733,-24.159982972519423,1.520490151992,0.08900762140675006
seed0:snapshot045,0,45,40,x,-0.03514811000000152,0.07968203364370635,-0.23004251,-0.2850198956078127,-0.005372385954500604,-0.29039228156231334,-54.97738560781271,-60.34977156231333,1.5241575014148305,0.03536126784190514
seed0:snapshot045,0,45,40,y,-0.04148487110323873,0.07968203364370635,-0.37977302,-0.345468815307717,0.02052768668386062,-0.3249411286238564,34.304204692283015,54.83189137614364,1.5241575014148305,0.03536126784190514
seed0:snapshot045,0,45,40,z,0.05824811000000096,0.07968203364370635,1.45804972,1.3611992744578354,0.02828729064353973,1.389486565101375,-96.85044554216459,-68.56315489862497,1.5241575014148305,0.03536126784190514
seed0:snapshot045,0,45,41,x,-0.04090067000000096,0.09307010673346956,1.89672003,1.9120000200998768,-0.05241323382329734,1.8595867862765794,15.279990099876795,-37.13324372342064,2.7546485491687784,0.061155842299002075
seed0:snapshot045,0,45,41,y,-0.058922811103238826,0.09307010673346956,1.97089353,1.9600971392408069,-0.029871745791556516,1.9302253934492504,-10.79639075919303,-40.66813655074952,2.7546485491687784,0.061155842299002075
seed0:snapshot045,0,45,41,z,0.05930668000000062,0.09307010673346956,-0.32576134,-0.3041997392647681,-0.010028398219526263,-0.3142281374842944,21.561600735231888,11.533202515705609,2.7546485491687784,0.061155842299002075
seed0:snapshot045,0,45,42,x,0.011990899999998465,0.022407701409615507,-1.27692373,-1.2466152561324735,-0.006141639279284645,-1.252756895411758,30.30847386752655,24.166834588241983,2.265925210593813,0.05099913738133835
seed0:snapshot045,0,45,42,y,0.012048595587042408,0.022407701409615507,-1.77446664,-1.7833037321934346,0.04819511551030098,-1.7351086166831338,-8.837092193434648,39.35802331686622,2.265925210593813,0.05099913738133835
seed0:snapshot045,0,45,42,z,0.014599820000000818,0.022407701409615507,-0.59594546,-0.5610726770861856,-0.01550558356052802,-0.5765782606467136,34.87278291381446,19.36719935328646,2.265925210593813,0.05099913738133835
seed0:snapshot045,0,45,43,x,-0.009906160000000776,0.06455992518059683,0.7511627,0.7369576424672133,-0.02044867355460703,0.7165089689126063,-14.205057532786668,-34.653731087393666,0.8692394005635674,0.029306376471709604
seed0:snapshot045,0,45,43,y,-0.026301364412957714,0.06455992518059683,0.23655306,0.24581766670722036,-0.013867975853205322,0.23194969085401504,9.264606707220347,-4.603369145984971,0.8692394005635674,0.029306376471709604
seed0:snapshot045,0,45,43,z,-0.05812133999999869,0.06455992518059683,0.36793258,0.33968321173778465,0.01576054242383819,0.3554437541616228,-28.249368262215356,-12.488825838377181,0.8692394005635674,0.029306376471709604
seed0:snapshot045,0,45,44,x,-0.04070562000000156,0.07116029706126291,1.26508123,1.1774425843136433,0.06844984594500717,1.2458924302586505,-87.63864568635671,-19.18879974134957,2.4678412561458836,0.07205774140826175
seed0:snapshot045,0,45,44,y,-0.03218068441295774,0.07116029706126291,2.06185144,1.9878953652700828,-0.012663344516439145,1.9752320207536436,-73.95607472991705,-86.6194192463563,2.4678412561458836,0.07205774140826175
seed0:snapshot045,0,45,44,z,-0.04869541999999871,0.07116029706126291,-0.48844507,-0.46311712936790317,-0.018616562320221144,-0.4817336916881243,25.327940632096812,6.7113783118756825,2.4678412561458836,0.07205774140826175
seed0:snapshot045,0,45,45,x,0.010648099999998275,0.08518972991571268,-2.35386114,-2.3111559558681467,-0.0382191048496075,-2.349375060717754,42.70518413185309,4.4860792822456474,2.8437191393083,0.05423991038763125
seed0:snapshot045,0,45,45,y,-0.004133874412957983,0.08518972991571268,-1.52731472,-1.5263094779436586,0.03683356784137761,-1.489475910102281,1.0052420563413378,37.83880989771893,2.8437191393083,0.05423991038763125
seed0:snapshot045,0,45,45,z,-0.0844204899999994,0.08518972991571268,-0.46193725,-0.4268354810365624,-0.01116047415783082,-0.4379959551943932,35.10176896343764,23.941294805606805,2.8437191393083,0.05423991038763125
seed0:snapshot045,0,45,46,x,-0.007806290000003102,0.019268311873257272,0.36341052,0.36702374133463533,-0.0498152814727125,0.3172084598619228,3.6132213346353192,-46.20206013807721,1.1298542883508407,0.06880287864787207
seed0:snapshot045,0,45,46,y,0.005655985587042166,0.019268311873257272,0.21188101,0.24086512423794246,-0.037704154394612034,0.20316096984333043,28.98411423794245,-8.720040156669578,1.1298542883508407,0.06880287864787207
seed0:snapshot045,0,45,46,z,0.0166835100000009,0.019268311873257272,1.04862288,0.986189940326435,0.028821356377094678,1.0150112967035296,-62.43293967356489,-33.61158329647029,1.1298542883508407,0.06880287864787207
seed0:snapshot045,0,45,47,x,0.003256569999997794,0.17365274693431074,-0.20450477,-0.2841112504913259,0.0410127995027504,-0.24309845098857552,-79.6064804913259,-38.59368098857552,1.4429235586226088,0.06941285142456782
seed0:snapshot045,0,45,47,y,-0.011426614412957559,0.17365274693431074,-1.2230167,-1.157169908429574,-0.04839924178183815,-1.205569150211412,65.84679157042616,17.447549788587978,1.4429235586226088,0.06941285142456782
seed0:snapshot045,0,45,47,z,0.17324579000000107,0.17365274693431074,-0.7378593,-0.6620158176318931,-0.028171042131584254,-0.6901868597634774,75.84348236810689,47.67244023652262,1.4429235586226088,0.06941285142456782
seed0:snapshot045,0,45,48,x,-0.0672261000000014,0.0716121521254699,2.95117186,2.9867185074842646,-0.025769134890656322,2.9609493725936082,35.546647484264504,9.77751259360815,3.0977513509371617,0.04364071325413604
seed0:snapshot045,0,45,48,y,0.015246762277324244,0.0716121521254699,-0.74110557,-0.7320124540176732,-0.017170316494342957,-0.7491827705120162,9.093115982326761,-8.077200512016214,3.0977513509371617,0.04364071325413604
seed0:snapshot045,0,45,48,z,0.019403300000000456,0.0716121521254699,0.58087057,0.5464217562534577,0.030751321464304236,0.5771730777177619,-34.44881374654229,-3.697492282238035,3.0977513509371617,0.04364071325413604
seed0:snapshot045,0,45,49,x,-0.005762970000001254,0.09669709627412075,0.17403772,0.07783522378731009,0.060013390284912885,0.13784861407222299,-96.20249621268992,-36.18910592777702,3.168271277233863,0.06387952441727933
seed0:snapshot045,0,45,49,y,-0.05264367772267597,0.09669709627412075,3.14768873,3.1897737231058803,0.020274755679688884,3.210048478785569,42.08499310588021,62.35974878556894,3.168271277233863,0.06387952441727933
seed0:snapshot045,0,45,49,z,-0.08090586999999871,0.09669709627412075,0.31576798,0.3036868820228822,0.008241414224357018,0.3119282962472392,-12.081097977117816,-3.8396837527607808,3.168271277233863,0.06387952441727933
seed0:snapshot045,0,45,50,x,0.012394509999997807,0.08287431831657806,1.52066045,1.459721661679429,0.026970160407504745,1.4866918220869338,-60.93878832057098,-33.96862791306621,1.8648139863231665,0.08670961285952467
seed0:snapshot045,0,45,50,y,-0.023661317722676323,0.08287431831657806,0.89033754,0.8116029368795888,0.08114571724927973,0.8927486541288686,-78.73460312041114,2.41111412886863,1.8648139863231665,0.08670961285952467
seed0:snapshot045,0,45,50,z,-0.07845170999999951,0.08287431831657806,-0.61026393,-0.5476685922194736,-0.014371498945553817,-0.5620400911650274,62.59533778052639,48.22383883497261,1.8648139863231665,0.08670961285952467
seed0:snapshot045,0,45,51,x,0.06308259999999777,0.08254652601285731,-0.57975522,-0.5268677371867544,-0.06473169805793763,-0.591599435244692,52.887482813245626,-11.844215244692036,2.2592732816932117,0.08960791159458428
seed0:snapshot045,0,45,51,y,-0.02237593772267576,0.08254652601285731,-0.71634379,-0.6448166664044924,-0.02421933726091423,-0.6690360036654066,71.52712359550762,47.30778633459343,2.2592732816932117,0.08960791159458428
seed0:snapshot045,0,45,51,z,0.048309750000000484,0.08254652601285731,-2.06277755,-1.9439661487538287,-0.057033400648400026,-2.000999549402229,118.81140124617117,61.778000597771054,2.2592732816932117,0.08960791159458428
seed0:snapshot045,0,45,52,x,-0.010263780000002496,0.048130210272932634,2.23635324,2.166760995940303,0.054178678622796135,2.220939674563099,-69.592244059697,-15.413565436900978,2.8205645826363233,0.05759454180865661
seed0:snapshot045,0,45,52,y,0.04699706227732391,0.048130210272932634,-1.70997129,-1.6777304487136397,-0.019219053586757167,-1.6969495023003969,32.24084128636018,13.021787699603049,2.8205645826363233,0.05759454180865661
seed0:snapshot045,0,45,52,z,-0.0015646399999988958,0.048130210272932634,-0.17408888,-0.168893156628259,0.003525621656704488,-0.16536753497155451,5.195723371741012,8.721345028445487,2.8205645826363233,0.05759454180865661
seed0:snapshot045,0,45,53,x,0.02535835999999847,0.20411600470155364,-1.26994858,-1.283065221725903,-0.010738332574643532,-1.2938035543005466,-13.116641725902989,-23.854974300546505,1.3794084044109447,0.08072519227674498
seed0:snapshot045,0,45,53,y,0.016256382277323844,0.20411600470155364,0.25148217,0.16573853375696385,0.07797419148650522,0.24371272524346907,-85.74363624303616,-7.769444756530936,1.3794084044109447,0.08072519227674498
seed0:snapshot045,0,45,53,z,0.20188122000000064,0.20411600470155364,-0.47618785,-0.46652212204883436,-0.017924015835175222,-0.4844461378840096,9.665727951165659,-8.258287884009563,1.3794084044109447,0.08072519227674498
seed0:snapshot045,0,45,54,x,0.0058915799999983455,0.23821224257984433,-0.27856514,-0.3133607094543606,0.039080531742200234,-0.2742801777121604,-34.79556945436063,4.284962287839589,0.5328448943207433,0.044699385851241134
seed0:snapshot045,0,45,54,y,0.041024418967604774,0.23821224257984433,-0.31295262,-0.3129674437943899,-0.014722268689612239,-0.32768971248400214,-0.014823794389884348,-14.737092484002122,0.5328448943207433,0.044699385851241134
seed0:snapshot045,0,45,54,z,0.23457911000000117,0.23821224257984433,-0.32921999,-0.3144666859679717,-0.01593743827771198,-0.3304041242456837,14.753304032028291,-1.184134245683699,0.5328448943207433,0.044699385851241134
seed0:snapshot045,0,45,55,x,-0.030487840000001227,0.03563037475747844,0.23852818,0.2200734334413265,0.016767807165850763,0.23684124060717726,-18.45474655867352,-1.686939392822745,0.7644272320111508,0.06059962049423454
seed0:snapshot045,0,45,55,y,0.003313158967604757,0.03563037475747844,-0.72557817,-0.786530241461076,0.058185443827809866,-0.7283447976332661,-60.95207146107595,-2.766627633266072,0.7644272320111508,0.06059962049423454
seed0:snapshot045,0,45,55,z,-0.018139409999998968,0.03563037475747844,0.03145822,0.04290954375321218,-0.002368284918433071,0.04054125883477911,11.45132375321218,9.083038834779108,0.7644272320111508,0.06059962049423454
seed0:snapshot045,0,45,56,x,0.030830509999997705,0.20386679688879394,-1.76367444,-1.6762595030379326,-0.06352272300413207,-1.7397822260420646,87.41493696206737,23.892213957935393,2.1709957322590645,0.06788949024984811
seed0:snapshot045,0,45,56,y,-0.03549706103239547,0.20386679688879394,1.18456456,1.1457462212353988,0.005057066201469209,1.150803287436868,-38.81833876460128,-33.761272563131996,2.1709957322590645,0.06788949024984811
seed0:snapshot045,0,45,56,z,-0.198371139999999,0.20386679688879394,0.44663379,0.420819228480337,0.023415222184691952,0.4442344506650289,-25.814561519662995,-2.3993393349710512,2.1709957322590645,0.06788949024984811
seed0:snapshot045,0,45,57,x,0.04476270999999788,0.10609197710805633,-0.1237364,-0.15303920222240863,0.03969978547597697,-0.11333941674643166,-29.302802222408637,10.396983253568331,0.3153304774965092,0.04186044586977232
seed0:snapshot045,0,45,57,y,-0.0206909910323958,0.10609197710805633,0.22128431,0.24145659806671677,-0.012191718130872845,0.22926487993584393,20.172288066716753,7.980569935843923,0.3153304774965092,0.04186044586977232
seed0:snapshot045,0,45,57,z,-0.0939344999999987,0.10609197710805633,-0.18749898,-0.1830714359008852,0.005252234819092989,-0.17781920108179222,4.427544099114805,9.679778918207788,0.3153304774965092,0.04186044586977232
seed0:snapshot045,0,45,58,x,0.04326770999999763,0.0966031657525232,-1.211167,-1.1697844316324724,-0.015941309463228297,-1.1857257410957007,41.38256836752774,25.44125890429938,1.2788311106055519,0.07904462483719123
seed0:snapshot045,0,45,58,y,0.033010388967604776,0.0966031657525232,0.16193271,0.06624866937202488,0.07702954141767714,0.14327821078970202,-95.68404062797512,-18.654499210297992,1.2788311106055519,0.07904462483719123
seed0:snapshot045,0,45,58,z,0.07981473000000072,0.0966031657525232,-0.37717543,-0.36602886902764264,-0.007770271374428187,-0.37379914040207085,11.146560972357333,3.3762895979291274,1.2788311106055519,0.07904462483719123
seed0:snapshot045,0,45,59,x,0.04726224999999751,0.19432624049990968,-2.82444913,-2.7004437681221845,-0.07495039167389161,-2.7753941597960763,124.00536187781563,49.0549702039238,4.0843315554024215,0.07578217682418056
seed0:snapshot045,0,45,59,y,-0.019208621032395175,0.19432624049990968,2.93507624,2.887492817050023,0.010945536061851984,2.898438353111875,-47.58342294997675,-36.63788688812497,4.0843315554024215,0.07578217682418056
seed0:snapshot045,0,45,59,z,0.18750999000000054,0.19432624049990968,-0.29929723,-0.29619629238199874,-0.0023605830763407352,-0.2985568754583395,3.100937618001287,0.7403545416605484,4.0843315554024215,0.07578217682418056
seed0:snapshot045,0,45,60,x,0.02267147999999786,0.23617912274970015,0.35064988,0.32895949266987484,-0.01090388534798609,0.31805560732188876,-21.690387330125183,-32.59427267811127,1.3575491228560737,0.06692903597916028
seed0:snapshot045,0,45,60,y,0.0006154956578861004,0.23617912274970015,1.17131567,1.1027480332348678,0.06351041244448706,1.1662584456793548,-68.56763676513222,-5.057224320645259,1.3575491228560737,0.06692903597916028
seed0:snapshot045,0,45,60,z,0.23508765000000054,0.23617912274970015,-0.58991854,-0.5660781896238878,-0.018083933547457232,-0.584162123171345,23.840350376112205,5.75641682865502,1.3575491228560737,0.06692903597916028
seed0:snapshot045,0,45,61,x,0.01810154999999769,0.04486183844443973,0.59461826,0.6174737261684339,-0.03638365362433855,0.5810900725440953,22.855466168433924,-13.528187455904671,1.186574424545351,0.05263375885328541
seed0:snapshot045,0,45,61,y,0.03547478565788608,0.04486183844443973,-0.99824494,-0.9677453527687369,-0.0378559024432507,-1.0056012552119875,30.499587231263114,-7.356315211987541,1.186574424545351,0.05263375885328541
seed0:snapshot045,0,45,61,z,0.020650860000000826,0.04486183844443973,-0.24061386,-0.24003288816795532,0.00367055447814673,-0.23636233368980858,0.5809718320446966,4.251526310191434,1.186574424545351,0.05263375885328541
seed0:snapshot045,0,45,62,x,0.005678799999997875,0.10384184909112947,-0.84178817,-0.8939401359632129,0.054216607876978073,-0.8397235280862347,-52.15196596321292,2.0646419137652083,2.7449818345068033,0.07496716686540406
seed0:snapshot045,0,45,62,y,0.007669175657886384,0.10384184909112947,-2.44912823,-2.379395312493492,-0.04517240259747003,-2.424567715090962,69.73291750650779,24.560514909037767,2.7449818345068033,0.07496716686540406
seed0:snapshot045,0,45,62,z,-0.1034024399999991,0.10384184909112947,-0.90999388,-0.8804966598843251,-0.02529999173342586,-0.905796651617751,29.497220115674907,4.1972283822490075,2.7449818345068033,0.07496716686540406
seed0:snapshot045,0,45,63,x,-0.021133370000002927,0.08562876862702762,2.05367971,1.9792347770474992,0.010535345034616127,1.9897701220821153,-74.44493295250076,-63.90958791788459,2.7466446022168234,0.09743484178227035
seed0:snapshot045,0,45,63,y,-0.03348313434211292,0.08562876862702762,1.23564055,1.145704446450932,0.08396276810016695,1.229667214551099,-89.93610354906801,-5.973335448901107,2.7466446022168234,0.09743484178227035
seed0:snapshot045,0,45,63,z,-0.0759246099999995,0.08562876862702762,-1.34150984,-1.2493691157183011,-0.04829915600810466,-1.2976682717264059,92.14072428169895,43.8415682735942,2.7466446022168234,0.09743484178227035
seed0:snapshot045,0,45,64,x,-0.027402740000003867,0.08197431132514173,0.95593281,0.9744687926271203,-0.061663009823058335,0.9128057828040619,18.535982627120305,-43.12702719593808,1.426586565036114,0.06667768439544382
seed0:snapshot045,0,45,64,y,0.04819088565788653,0.08197431132514173,-1.03734602,-0.9193001347064488,-0.02460578105795175,-0.9439059157644005,118.0458852935512,93.44010423559945,1.426586565036114,0.06667768439544382
seed0:snapshot045,0,45,64,z,-0.06038638999999879,0.08197431132514173,0.21273205,0.2273100388566699,0.006175949678224784,0.2334859885348947,14.577988856669888,20.753938534894683,1.426586565036114,0.06667768439544382
seed0:snapshot045,0,45,65,x,0.019723889999996306,0.1647557527175009,-0.49236266,-0.5081784887968269,0.0328350304160226,-0.47534345838080433,-15.815828796826914,17.019201619195677,1.9838262749208,0.034949820082504995
seed0:snapshot045,0,45,65,y,-0.005415114342113725,0.1647557527175009,1.91275343,1.845697277158071,-0.0052190986237612615,1.8404781785343098,-67.05615284192889,-72.27525146569013,1.9838262749208,0.034949820082504995
seed0:snapshot045,0,45,65,z,0.16348120000000055,0.1647557527175009,-0.18579563,-0.18979731641994874,-0.010775514416202758,-0.2005728308361515,-4.001686419948747,-14.777200836151499,1.9838262749208,0.034949820082504995
seed0:snapshot045,0,45,66,x,-0.006384120000000773,0.08591237782514667,1.0166633,1.0325196507383267,-0.03812239534207641,0.9943972553962503,15.856350738326697,-22.2660446037497,1.922765558413766,0.06651768580241248
seed0:snapshot045,0,45,66,y,0.05098073234816525,0.08591237782514667,-1.43194917,-1.375440025668939,-0.04829291503942903,-1.423732940708368,56.50914433106102,8.216229291631905,1.922765558413766,0.06651768580241248
seed0:snapshot045,0,45,66,z,0.06885597000000132,0.08591237782514667,0.78290785,0.7088046432673742,0.02528002877540663,0.7340846720427808,-74.10320673262572,-48.82317795721913,1.922765558413766,0.06651768580241248
seed0:snapshot045,0,45,67,x,0.03718530999999903,0.13419419642157934,-1.46298907,-1.4753742370657212,0.033782629581324844,-1.4415916074843964,-12.385167065721348,21.397462515603483,1.7879562924334398,0.05469463842657832
seed0:snapshot045,0,45,67,y,0.015000452348164826,0.13419419642157934,-0.80707365,-0.8151240789897365,-0.027144103732131122,-0.8422681827218677,-8.050428989736513,-35.194532721867674,1.7879562924334398,0.05469463842657832
seed0:snapshot045,0,45,67,z,0.12806374000000087,0.13419419642157934,-0.63646116,-0.5831310819552216,-0.03336817411493231,-0.6164992560701539,53.3300780447784,19.96190392984609,1.7879562924334398,0.05469463842657832
seed0:snapshot045,0,45,68,x,-0.02650410000000185,0.16966283793644896,1.35149498,1.3555503451806876,0.010625881077262126,1.3661762262579498,4.055365180687609,14.681246257949754,2.2144041574377855,0.0317001905103587
seed0:snapshot045,0,45,68,y,0.06530947234816509,0.16966283793644896,-1.74012442,-1.786627005381836,0.027868817854023252,-1.7587581875278129,-46.502585381836155,-18.633767527812985,2.2144041574377855,0.0317001905103587
seed0:snapshot045,0,45,68,z,-0.15432978999999936,0.16966283793644896,0.22139127,0.21393927360217646,0.010738795143971858,0.22467806874614832,-7.451996397823541,3.2867987461483175,2.2144041574377855,0.0317001905103587
seed0:snapshot045,0,45,69,x,-0.02253842000000184,0.15151746588326717,2.24925144,2.178456576523406,-0.024242509521896428,2.1542140670015097,-70.79486347659403,-95.03737299849035,2.5808418182881163,0.054729154273683384
seed0:snapshot045,0,45,69,y,-0.05362043765183521,0.15151746588326717,1.16456626,1.159234024846846,-0.046768972715553504,1.1124650521312924,-5.3322351531539525,-52.10120786870753,2.5808418182881163,0.054729154273683384
seed0:snapshot045,0,45,69,z,-0.13990857999999928,0.15151746588326717,0.4953765,0.5037521880116486,0.014840628380402527,0.5185928163920511,8.375688011648563,23.216316392051127,2.5808418182881163,0.054729154273683384
