smearing_degauss_Ry,lattice_temperature_K,direction,signed_q_2pi_over_a,q1,q2,MLIP_plus_full_EPC_LR_cm-1,DFT_TDEP_wave3_raw_6x6_cm-1,DFT_TDEP_wave1_plus_full_EPC_LR_cm-1,DFT_TDEP_wave2_plus_full_EPC_LR_cm-1,DFT_TDEP_wave3_plus_full_EPC_LR_cm-1
0.0019000869,300,KM,0.012666666666666666,0.3396666666666666,0.32066666666666666,1289.1996669392092,1281.0524177650127,1291.6280658099197,1303.144424754954,1287.5530375588519
0.0019000869,300,KM,0.013,0.3398333333333334,0.3203333333333333,1289.484483456245,1281.0728244544746,1291.902318425034,1303.4116719939966,1287.8262978028215
0.0019000869,300,KM,0.013333333333333332,0.34,0.32,1289.7685608131349,1281.0937613945628,1292.175587713399,1303.6778262148189,1288.0985200363214
0.0019000869,300,KM,0.013666666666666667,0.3401666666666667,0.31966666666666665,1290.0513275014857,1281.1152284881766,1292.4473041000433,1303.9423228145467,1288.3691327370711
0.0019000869,300,KM,0.014,0.3403333333333333,0.3193333333333333,1290.3346733561239,1281.1372256299333,1292.7193548058642,1304.2070323300763,1288.6400289560008
0.0019000869,300,KM,0.014333333333333333,0.3405,0.319,1290.6178050832782,1281.1597527061415,1292.9909489314211,1304.4711708041816,1288.910415147643
0.0019000869,300,KM,0.014666666666666665,0.3406666666666667,0.31866666666666665,1290.8983152908809,1281.182809594775,1293.25968441135,1304.7323572582031,1289.1778814992979
0.0019000869,300,KM,0.015,0.3408333333333333,0.3183333333333333,1291.1805686628225,1281.206396165445,1293.5299188778586,1304.9949109513962,1289.4467992981254
0.0019000869,300,KM,0.015333333333333332,0.34099999999999997,0.318,1291.459309633152,1281.2305122793741,1293.7964072748891,1305.253632879145,1289.7119067387798
0.0019000869,300,KM,0.015666666666666666,0.3411666666666667,0.31766666666666665,1291.737298210086,1281.2551577893676,1294.0619055273216,1305.5112546877785,1289.9759683311693
0.0019000869,300,KM,0.016,0.3413333333333333,0.3173333333333333,1292.0175961286004,1281.2803325397922,1294.329470871227,1305.770806780643,1290.2420508564014
0.0019000869,300,KM,0.01633333333333333,0.34149999999999997,0.317,1292.2913944752152,1281.3060363665463,1294.5903111146467,1306.0235739632024,1290.501334129926
0.0019000869,300,KM,0.016666666666666666,0.3416666666666666,0.31666666666666665,1292.5674212631432,1281.3322690970376,1294.8531396805743,1306.278193268494,1290.7625590397297
0.0019000869,300,KM,0.017,0.3418333333333334,0.3163333333333333,1292.842153185414,1281.3590305501573,1295.1144405488274,1306.531179428656,1291.022198287828
0.0019000869,300,KM,0.017333333333333333,0.342,0.316,1293.1112096055565,1281.3863205362559,1295.3698417275905,1306.778198564686,1291.2758658823836
0.0019000869,300,KM,0.017666666666666664,0.3421666666666667,0.31566666666666665,1293.3857864032118,1281.4141388571209,1295.630520573064,1307.030330382591,1291.534774477485
0.0019000869,300,KM,0.018,0.3423333333333333,0.3153333333333333,1293.6543252631334,1281.4424853059495,1295.8849399251974,1307.2761383667576,1291.787350194784
0.0019000869,300,KM,0.018333333333333333,0.3425,0.315,1293.9215619593142,1281.4713596673312,1296.1378283442314,1307.5203097421956,1292.0383364486972
0.0019000869,300,KM,0.018666666666666665,0.3426666666666667,0.31466666666666665,1294.193087016446,1281.5007617172196,1296.3947679167272,1307.7683779941183,1292.2933329049545
0.0019000869,300,KM,0.019,0.3428333333333333,0.3143333333333333,1294.4545212557687,1281.530691222913,1296.641404981479,1308.0061142616846,1292.537940212666
0.0019000869,300,KM,0.019333333333333334,0.34299999999999997,0.314,1294.720110130165,1281.5611479430333,1296.8919619055325,1308.2476171853637,1292.7864257435724
0.0019000869,300,KM,0.019666666666666666,0.3431666666666667,0.31366666666666665,1294.9848397479145,1281.5921316275028,1297.1414344236296,1308.4879259812044,1293.0337692159858
0.0019000869,300,KM,0.019999999999999997,0.3433333333333333,0.3133333333333333,1295.2418686665867,1281.623642017525,1297.382993508276,1308.720270740279,1293.2731197672765
0.0019000869,300,KM,0.02033333333333333,0.34349999999999997,0.313,1295.5066768293714,1281.6556788455625,1297.6320946301837,1308.9599729616775,1293.51998184517
0.0019000869,300,KM,0.020666666666666667,0.3436666666666666,0.31266666666666665,1295.763089585661,1281.6882418353182,1297.8725909008422,1309.1910255393407,1293.7581571083865
0.0019000869,300,KM,0.020999999999999998,0.3438333333333334,0.31233333333333335,1296.0181658757908,1281.7213307017169,1298.1115307531327,1309.4204157949514,1293.9947162547726
0.0019000869,300,KM,0.021333333333333333,0.34400000000000003,0.312,1296.2791862658921,1281.7549451508833,1298.3561842607835,1309.6553510272863,1294.236952363479
0.0019000869,300,KM,0.021666666666666667,0.3441666666666667,0.3116666666666667,1296.5280493651467,1281.789084880125,1298.5884802057622,1309.8779159125777,1294.4667365720713
0.0019000869,300,KM,0.022,0.3443333333333333,0.3113333333333333,1296.7830182501493,1281.8237495779167,1298.8266536821404,1310.1061882057882,1294.7023618859548
0.0019000869,300,KM,0.022333333333333334,0.34450000000000003,0.311,1297.0367211528671,1281.858938923879,1299.0633459105384,1310.332872569165,1294.9364459733367
0.0019000869,300,KM,0.02266666666666667,0.3446666666666667,0.31066666666666665,1297.280721300397,1281.8946525887623,1299.2901343738913,1310.549618799815,1295.160539331697
0.0019000869,300,KM,0.023,0.3448333333333333,0.31033333333333335,1297.5345372084416,1281.9308902344335,1299.5265085426513,1310.775748827112,1295.3941934339905
0.0019000869,300,KM,0.023333333333333334,0.345,0.31,1297.7790916885217,1281.967651513855,1299.7534218953147,1310.9923796738333,1295.6183008918497
0.0019000869,300,KM,0.02366666666666667,0.3451666666666667,0.3096666666666667,1298.02303078436,1282.0049360710723,1299.9795083730255,1311.2080710755797,1295.8415230487908
0.0019000869,300,KM,0.024,0.3453333333333333,0.3093333333333333,1298.2739683558702,1282.0427435411987,1300.2123717660697,1311.430361751926,1296.0714878631043
0.0019000869,300,KM,0.024333333333333332,0.3455,0.309,1298.510362536513,1282.081073550401,1300.4305036360795,1311.6379272346599,1296.2866180548071
0.0019000869,300,KM,0.024666666666666663,0.3456666666666666,0.3086666666666667,1298.7538676680158,1282.1199257158835,1300.6555273702609,1311.852205932191,1296.508605975564
0.0019000869,300,KM,0.024999999999999998,0.3458333333333334,0.30833333333333335,1298.9962254527486,1282.1592996458778,1300.879198279318,1312.0650236409624,1296.7291804682766
0.0019000869,300,KM,0.025333333333333333,0.34600000000000003,0.308,1299.2279902622186,1282.1991949396268,1301.092085575925,1312.2670298440316,1296.9388804198404
0.0019000869,300,KM,0.025666666666666664,0.3461666666666667,0.3076666666666667,1299.4715286224396,1282.2396111873763,1301.3165249725544,1312.4803699525546,1297.160112931594
0.0019000869,300,KM,0.026,0.3463333333333333,0.30733333333333335,1299.704941800928,1282.2805479703593,1301.5306503663928,1312.6833639811794,1297.370941744146
0.0019000869,300,KM,0.026333333333333334,0.34650000000000003,0.307,1299.93685617497,1282.3220048607875,1301.7430771010038,1312.8845538588796,1297.5800096631765
0.0019000869,300,KM,0.026666666666666665,0.3466666666666667,0.3066666666666667,1300.1761942090943,1282.3639814218393,1301.9627167343376,1313.0927755583184,1297.7962567303841
0.0019000869,300,KM,0.027,0.3468333333333333,0.30633333333333335,1300.3994221336538,1282.4064772076501,1302.1660691875225,1313.2847281778973,1297.996107302845
0.0019000869,300,KM,0.027333333333333334,0.347,0.306,1300.6313164330318,1282.449491763305,1302.3778783959929,1313.4849459270629,1298.204384642326
0.0019000869,300,KM,0.027666666666666666,0.3471666666666667,0.3056666666666667,1300.8637103509925,1282.4930246248261,1302.5899902759513,1313.6853438527012,1298.4129083762084
0.0019000869,300,KM,0.028,0.3473333333333333,0.30533333333333335,1301.0861355572065,1282.5370753191683,1302.791951682685,1313.8755570060234,1298.611191597521
0.0019000869,300,KM,0.028333333333333335,0.3475,0.305,1301.322262460395,1282.5816433642071,1303.0074033995757,1314.0790266797728,1298.8229510719584
0.0019000869,300,KM,0.028666666666666667,0.3476666666666666,0.3046666666666667,1301.5477153586266,1282.6267282687368,1303.2120029960884,1314.2716157133534,1299.0237658717037
0.0019000869,300,KM,0.029,0.3478333333333334,0.30433333333333334,1301.7721333881632,1282.6723295324618,1303.4153784263729,1314.462870812192,1299.2232948286362
0.0019000869,300,KM,0.02933333333333333,0.34800000000000003,0.304,1302.0054279347307,1282.7184466459871,1303.6274301942005,1314.6626093463065,1299.4314702985837
0.0019000869,300,KM,0.029666666666666664,0.3481666666666667,0.3036666666666667,1302.2220702655845,1282.7650790908206,1303.82266286166,1314.8455499021995,1299.6227144102875
0.0019000869,300,KM,0.03,0.34833333333333333,0.30333333333333334,1302.4477222869825,1282.812226339362,1304.0267079536331,1315.0371088747847,1299.8227413509094
0.0019000869,300,KM,0.03033333333333333,0.34850000000000003,0.303,1302.6727635893023,1282.8598878549021,1304.2299585371193,1315.2277599592794,1300.021913054256
0.0019000869,300,KM,0.030666666666666665,0.3486666666666667,0.3026666666666667,1302.886321674227,1282.9080630916192,1304.4215564279866,1315.4067356379492,1300.209336049197
0.0019000869,300,KM,0.031,0.34883333333333333,0.30233333333333334,1303.1135804171197,1282.9567514945752,1304.626657263357,1315.5989813789195,1300.4102473376038
0.0019000869,300,KM,0.03133333333333333,0.349,0.302,1303.3287198180474,1283.0059524997152,1304.819472820878,1315.7789242148874,1300.5987750193271
0.0019000869,300,KM,0.03166666666666666,0.3491666666666667,0.3016666666666667,1303.5431160298488,1283.0556655338653,1305.0113674058593,1315.957833532131,1300.7863201055172
0.0019000869,300,KM,0.032,0.34933333333333333,0.30133333333333334,1303.7673702057061,1283.1058900147304,1305.2129319827595,1316.1462123010317,1300.983507882218
0.0019000869,300,KM,0.03233333333333333,0.3495,0.301,1303.9743912312613,1283.1566253508975,1305.3971070882774,1316.3172258836119,1301.1631908222496
0.0019000869,300,KM,0.03266666666666666,0.3496666666666666,0.3006666666666667,1304.191542630748,1283.2078709418336,1305.5912276088652,1316.4979821403401,1301.3527925853414
0.0019000869,300,KM,0.033,0.3498333333333334,0.30033333333333334,1304.4083429716632,1283.2596261778872,1305.7848253284,1316.6780998191246,1301.5418108211459
0.0019000869,300,KM,0.03333333333333333,0.35000000000000003,0.3,1304.61313656452,1283.311890440292,1305.966258252582,1316.8460331154276,1301.7185654448667
0.0019000869,300,KM,0.033666666666666664,0.3501666666666667,0.2996666666666667,1304.8320494968734,1283.364663101167,1306.1616268686855,1317.0276667800024,1301.9092419846343
0.0019000869,300,KM,0.034,0.35033333333333333,0.29933333333333334,1305.038066301296,1283.4179435235208,1306.343945145265,1317.196237622131,1302.0867662165704
0.0019000869,300,KM,0.034333333333333334,0.35050000000000003,0.299,1305.2439195078557,1283.4717310612568,1306.5259340781522,1317.3643615499573,1302.2639005487565
0.0019000869,300,KM,0.034666666666666665,0.3506666666666667,0.2986666666666667,1305.4608416207172,1283.5260250591753,1306.7188170266456,1317.5431697291438,1302.4519050125623
0.0019000869,300,KM,0.034999999999999996,0.35083333333333333,0.29833333333333334,1305.6598107459113,1283.580824852981,1306.8936018029603,1317.7039082301883,1302.6216923595305
0.0019000869,300,KM,0.03533333333333333,0.351,0.298,1305.869753500181,1283.636129769286,1307.0791889509126,1317.8752402305367,1302.8022577352483
0.0019000869,300,KM,0.035666666666666666,0.3511666666666667,0.2976666666666667,1306.0797376891937,1283.6919391256208,1307.2646585145185,1318.0463355141399,1302.9826453185071
0.0019000869,300,KM,0.036,0.35133333333333333,0.29733333333333334,1306.2775529788387,1283.7482522304379,1307.4378127198595,1318.2050959662804,1303.1506171174062
0.0019000869,300,KM,0.03633333333333333,0.3515,0.297,1306.4911129380225,1283.8050683831214,1307.6265419330957,1318.3791840653187,1303.3341551341477
0.0019000869,300,KM,0.03666666666666667,0.3516666666666666,0.2966666666666667,1306.6919229103162,1283.8623868739944,1307.8023783392955,1318.5403644329629,1303.5046977762618
0.0019000869,300,KM,0.037,0.3518333333333334,0.29633333333333334,1306.8925820980724,1283.9202069843302,1307.9779117016117,1318.7011240203553,1303.6748761362887
0.0019000869,300,KM,0.03733333333333333,0.35200000000000004,0.296,1307.1046409207172,1283.9785279863602,1308.164684831524,1318.872911942709,1303.8562710799888
0.0019000869,300,KM,0.03766666666666667,0.3521666666666667,0.2956666666666667,1307.2984128279597,1284.0373491432872,1308.3330370937065,1319.0263084739506,1304.0191238940072
0.0019000869,300,KM,0.038,0.35233333333333333,0.29533333333333334,1307.5038550796235,1284.096669709295,1308.5129033531432,1319.1910055244323,1304.1934682956594
0.0019000869,300,KM,0.03833333333333333,0.35250000000000004,0.295,1307.7094457243036,1284.1564889295598,1308.6927727961743,1319.3555857801705,1304.3677553552393
0.0019000869,300,KM,0.03866666666666667,0.3526666666666667,0.2946666666666667,1307.9023298589132,1284.216806040266,1308.8598017344632,1319.5073092329144,1304.5290986685898
0.0019000869,300,KM,0.039,0.35283333333333333,0.29433333333333334,1308.1113943265273,1284.2776202686161,1309.0428575073743,1319.674810204239,1304.7064612912993
0.0019000869,300,KM,0.03933333333333333,0.353,0.294,1308.3073143508614,1284.338930832849,1309.2126384085623,1319.829023339512,1304.870444125159
0.0019000869,300,KM,0.03966666666666667,0.3531666666666667,0.2936666666666667,1308.5031038712223,1284.40073694225,1309.3821506779711,1319.982849961321,1305.0340965079938
0.0019000869,300,KM,0.039999999999999994,0.35333333333333333,0.29333333333333333,1308.710117323997,1284.4630377971698,1309.5627431894586,1320.1475479829767,1305.208805093978
