signed_distance,MLIP_full_EPC_LR_original_cm-1,MLIP_full_EPC_LR_reanchored_cm-1,DFPT_N_infinity_local_cusp_cm-1,K_aligned_model_minus_DFPT_cm-1
-0.0004949999999999998,1282.4830943220202,1284.504927348337,1284.5423382185538,-0.03741087021671774
-0.00049,1282.4799592809145,1284.5017923072314,1284.5389287923697,-0.03713648513826229
-0.00048499999999999975,1282.4768262783352,1284.4986593046522,1284.5355193661853,-0.03686006153316157
-0.00047999999999999996,1282.473695316564,1284.495528342881,1284.5321099400012,-0.0365815971201755
-0.00047499999999999973,1282.4705663978827,1284.4923994241997,1284.528700513817,-0.036301089617381876
-0.00046999999999999993,1282.4674395245722,1284.4892725508892,1284.5252910876327,-0.03601853674354061
-0.0004649999999999997,1282.4643146989144,1284.4861477252314,1284.5218816614486,-0.03573393621718424
-0.0004599999999999999,1282.461191923191,1284.483024949508,1284.5184722352644,-0.035447285756390556
-0.0004549999999999997,1282.458071199683,1284.479904226,1284.51506280908,-0.035158583080146855
-0.0004499999999999999,1282.4549525306725,1284.4767855569894,1284.511653382896,-0.034867825906530925
-0.00044499999999999965,1282.4518359184406,1284.4736689447575,1284.5082439567118,-0.03457501195430268
-0.00043999999999999985,1282.448721365269,1284.470554391586,1284.5048345305274,-0.03428013894153992
-0.00043500000000000006,1282.4456088734394,1284.4674418997563,1284.5014251043433,-0.03398320458700255
-0.0004299999999999998,1282.442498445233,1284.46433147155,1284.4980156781592,-0.03368420660922311
-0.00042500000000000003,1282.4393900829314,1284.4612231092483,1284.4946062519748,-0.033383142726506776
-0.0004199999999999998,1282.4362837888161,1284.458116815133,1284.4911968257907,-0.03308001065761346
-0.000415,1282.4331795651688,1284.4550125914857,1284.4877873996065,-0.03277480812084832
-0.0004099999999999998,1282.4300774142712,1284.451910440588,1284.4843779734222,-0.032467532834061785
-0.000405,1282.4269773384044,1284.4488103647213,1284.480968547238,-0.03215818251669589
-0.00039999999999999975,1282.4238793398501,1284.445712366167,1284.477559121054,-0.03184675488682842
-0.00039499999999999995,1282.4207834208898,1284.4426164472068,1284.4741496948695,-0.03153324766276455
-0.0003899999999999997,1282.4176895838052,1284.4395226101221,1284.4707402686854,-0.031217658563264195
-0.0003849999999999999,1282.4145978308775,1284.4364308571944,1284.4673308425013,-0.03089998530685989
-0.0003799999999999997,1282.4115081643886,1284.4333411907055,1284.463921416317,-0.030580225611402057
-0.0003749999999999999,1282.4084205866195,1284.4302536129364,1284.4605119901328,-0.03025837719633273
-0.00036999999999999967,1282.4053350998524,1284.4271681261694,1284.4571025639486,-0.02993443777927496
-0.0003649999999999999,1282.4022517063681,1284.424084732685,1284.4536931377643,-0.029608405079216027
-0.00035999999999999964,1282.3991704084488,1284.4210034347657,1284.4502837115801,-0.029280276814461104
-0.00035499999999999985,1282.3960912083758,1284.4179242346927,1284.446874285396,-0.028950050703315355
-0.00035000000000000005,1282.3930141084304,1284.4148471347473,1284.4434648592116,-0.028617724464311323
-0.0003449999999999998,1282.3899391108944,1284.4117721372113,1284.4400554330275,-0.02828329581620892
-0.00034,1282.3868662180491,1284.408699244366,1284.4366460068434,-0.027946762477313314
-0.0003349999999999998,1282.3837954321764,1284.4056284584933,1284.433236580659,-0.027608122165702298
-0.00033,1282.3807267555574,1284.4025597818743,1284.4298271544749,-0.027267372600590534
-0.00032499999999999977,1282.3776601904738,1284.3994932167907,1284.4264177282907,-0.026924511500055814
-0.00031999999999999997,1282.374595739207,1284.396428765524,1284.4230083021064,-0.026579536582403307
-0.00031499999999999974,1282.3715334040387,1284.3933664303556,1284.4195988759222,-0.0262324455666203
-0.00030999999999999995,1282.3684731872506,1284.3903062135676,1284.416189449738,-0.02588323617055721
-0.0003049999999999997,1282.3654150911239,1284.3872481174408,1284.4127800235538,-0.025531906112973957
-0.0002999999999999999,1282.3623591179403,1284.3841921442572,1284.4093705973696,-0.025178453112403076
-0.0002949999999999997,1282.359305269981,1284.3811382962979,1284.4059611711855,-0.024822874887604485
-0.0002899999999999999,1282.356253549528,1284.378086575845,1284.4025517450011,-0.024465169156201227
-0.00028499999999999966,1282.3532039588624,1284.3750369851793,1284.399142318817,-0.02410533363763534
-0.00027999999999999987,1282.3501565002662,1284.371989526583,1284.3957328926329,-0.023743366049757242
-0.00027499999999999964,1282.3471111760202,1284.3689442023372,1284.3923234664485,-0.023379264111326847
-0.00026999999999999984,1282.344067988407,1284.365901014724,1284.3889140402644,-0.02301302554042195
-0.00026500000000000004,1282.341026939707,1284.362859966024,1284.3855046140802,-0.02264464805625721
-0.0002599999999999998,1282.3379880322027,1284.3598210585196,1284.3820951878959,-0.022274129376228302
-0.000255,1282.334951268175,1284.356784294492,1284.3786857617117,-0.02190146721977726
-0.0002499999999999998,1282.3319166499055,1284.3537496762224,1284.3752763355276,-0.02152665930520925
-0.000245,1282.328884179676,1284.3507172059929,1284.3718669093432,-0.021149703350374693
-0.00023999999999999976,1282.3258538597677,1284.3476868860846,1284.368457483159,-0.02077059707448825
-0.00023499999999999997,1282.3228256924624,1284.3446587187793,1284.365048056975,-0.020389338195627715
-0.00022999999999999974,1282.3197996800413,1284.3416327063583,1284.3616386307906,-0.020005924432325628
-0.00022499999999999994,1282.3167758247862,1284.3386088511031,1284.3582292046065,-0.019620353503341903
-0.0002199999999999997,1282.3137541289789,1284.3355871552958,1284.3548197784223,-0.01923262312652696
-0.0002149999999999999,1282.3107345949002,1284.332567621217,1284.351410352238,-0.018842731020868086
-0.00020999999999999968,1282.307717224832,1284.329550251149,1284.3480009260538,-0.018450674904897824
-0.0002049999999999999,1282.304702021056,1284.326535047373,1284.3445914998697,-0.018056452496693964
-0.00019999999999999966,1282.3016889858536,1284.3235220121705,1284.3411820736853,-0.01766006151478905
-0.00019499999999999986,1282.2986781215063,1284.3205111478233,1284.3377726475012,-0.017261499677942993
-0.00018999999999999963,1282.295669430295,1284.317502456612,1284.334363221317,-0.016860764705143083
-0.00018499999999999983,1282.2926629145024,1284.3144959408194,1284.3309537951327,-0.016457854313330245
-0.00018000000000000004,1282.2896585764097,1284.3114916027266,1284.3275443689486,-0.016052766221946513
-0.0001749999999999998,1282.2866564182978,1284.3084894446147,1284.3241349427644,-0.015645498149751802
-0.00017,1282.2836564424488,1284.3054894687657,1284.32072551658,-0.015236047814369158
-0.00016499999999999978,1282.280658651144,1284.302491677461,1284.317316090396,-0.014824412935013243
-0.00015999999999999999,1282.2776630466649,1284.2994960729818,1284.3139066642118,-0.014410591229989222
-0.00015499999999999976,1282.2746696312931,1284.29650265761,1284.3104972380274,-0.013994580417374891
-0.00014999999999999996,1282.2716784073102,1284.2935114336271,1284.3070878118433,-0.013576378216157536
-0.00014499999999999973,1282.2686893769976,1284.2905224033145,1284.3036783856592,-0.013155982344642325
-0.00013999999999999993,1282.265702542637,1284.287535568954,1284.3002689594748,-0.01273339052090705
-0.0001349999999999997,1282.26271790651,1284.284550932827,1284.2968595332907,-0.012308600463711628
-0.0001299999999999999,1282.2597354708976,1284.2815684972145,1284.2934501071065,-0.011881609892043343
-0.00012499999999999968,1282.2567552380817,1284.2785882643986,1284.2900406809222,-0.011452416523525244
-0.00011999999999999988,1282.253777210344,1284.275610236661,1284.286631254738,-0.011021018077144618
-0.00011499999999999965,1282.2508013899655,1284.2726344162825,1284.283221828554,-0.010587412271434005
-0.00010999999999999985,1282.2478277792281,1284.269660805545,1284.2798124023695,-0.010151596824471198
-0.00010499999999999962,1282.2448563804132,1284.2666894067302,1284.2764029761854,-0.009713569455243487
-9.999999999999983e-05,1282.2418871958025,1284.2637202221194,1284.2729935500013,-0.009273327881828664
-9.500000000000003e-05,1282.2389202276777,1284.2607532539946,1284.269584123817,-0.008830869822304521
-8.99999999999998e-05,1282.2359554783195,1284.2577885046364,1284.2661746976328,-0.008386192996340469
-8.5e-05,1282.2329929500104,1284.2548259763273,1284.2627652714486,-0.00793929512133218
-7.999999999999978e-05,1282.2300326450313,1284.2518656713482,1284.2593558452643,-0.007490173916039566
-7.499999999999998e-05,1282.2270745656642,1284.2489075919812,1284.2559464190801,-0.007038827098995171
-6.999999999999975e-05,1282.2241187141901,1284.245951740507,1284.252536992896,-0.0065852523889589065
-6.499999999999995e-05,1282.221165092891,1284.2429981192079,1284.2491275667116,-0.0061294475037811935
-5.9999999999999724e-05,1282.218213704048,1284.2400467303648,1284.2457181405275,-0.005671410162676693
-5.499999999999993e-05,1282.2152645499427,1284.2370975762597,1284.2423087143434,-0.005211138083723199
-4.99999999999997e-05,1282.2123176328569,1284.2341506591738,1284.238899288159,-0.004748628985225878
-4.49999999999999e-05,1282.2093729550722,1284.2312059813892,1284.2354898619749,-0.00428388058571727
-3.999999999999967e-05,1282.2064305188696,1284.2282635451866,1284.2320804357907,-0.003816890604184664
-3.4999999999999875e-05,1282.2034903265314,1284.2253233528484,1284.2286710096064,-0.0033476567580237315
-2.9999999999999645e-05,1282.2005523803382,1284.2223854066551,1284.2252615834223,-0.0028761767671312555
-2.499999999999985e-05,1282.1976166825723,1284.2194497088892,1284.2218521572381,-0.002402448348902908
-1.999999999999962e-05,1282.1946832355143,1284.2165162618312,1284.2184427310538,-0.0019264692225533508
-1.4999999999999823e-05,1282.191752041447,1284.213585067764,1284.2150333048696,-0.0014482371057056298
-1.0000000000000026e-05,1282.188823102651,1284.210656128968,1284.2116238786855,-0.0009677497175744065
-4.999999999999796e-06,1282.1858964214082,1284.2077294477251,1284.2082144525011,-0.0004850047760101006
0.0,1282.182972,1284.204805026317,1284.204805026317,0.0
5.00000000000023e-06,1282.1857312476984,1284.2075642740153,1284.2082692401327,-0.0007049661173823552
1.0000000000000026e-05,1282.1884948100603,1284.2103278363772,1284.2117334539487,-0.0014056175714358687
1.5000000000000256e-05,1282.1912626792628,1284.2130957055797,1284.2151976677644,-0.0021019621847244707
2.0000000000000052e-05,1282.1940348474834,1284.2158678738003,1284.2186618815801,-0.002794007779812091
2.5000000000000282e-05,1282.1968113068983,1284.2186443332153,1284.2221260953959,-0.0034817621806269017
3.000000000000008e-05,1282.1995920496845,1284.2214250760014,1284.2255903092118,-0.004165233210414954
3.500000000000031e-05,1282.2023770680191,1284.224210094336,1284.2290545230276,-0.004844428691512803
4.0000000000000105e-05,1282.2051663540794,1284.2269993803964,1284.2325187368433,-0.005519356446939128
4.5000000000000335e-05,1282.207959900042,1284.2297929263589,1284.235982950659,-0.006190024300167352
5.000000000000013e-05,1282.210757698084,1284.232590724401,1284.239447164475,-0.006856440073988779
5.500000000000036e-05,1282.2135597403824,1284.2353927666993,1284.2429113782907,-0.007518611591422086
6.000000000000016e-05,1282.2163660191136,1284.2381990454305,1284.2463755921065,-0.008176546675940699
6.500000000000039e-05,1282.2191765264552,1284.241009552772,1284.2498398059222,-0.008830253150108547
7.000000000000018e-05,1282.2219912545838,1284.2438242809008,1284.2533040197382,-0.009479738837399054
7.499999999999998e-05,1282.2248101956766,1284.2466432219935,1284.2567682335539,-0.010125011560376151
8.000000000000021e-05,1282.2276333419104,1284.2494663682273,1284.2602324473696,-0.01076607914228589
8.5e-05,1282.2304606854623,1284.2522937117792,1284.2636966611853,-0.011402949406146945
9.000000000000024e-05,1282.233292218509,1284.2551252448259,1284.2671608750013,-0.012035630175432743
9.500000000000003e-05,1282.2361279332274,1284.2579609595443,1284.270625088817,-0.012664129272707214
0.00010000000000000026,1282.2389678217949,1284.2608008481118,1284.2740893026328,-0.013288454520989035
0.00010500000000000006,1282.2418118763878,1284.2636449027048,1284.2775535164485,-0.01390861374375163
0.00011000000000000029,1282.244660089184,1284.266493115501,1284.2810177302645,-0.01452461476355893
0.00011500000000000008,1282.2475124523596,1284.2693454786765,1284.2844819440802,-0.015136465403656985
0.00012000000000000031,1282.2503689580917,1284.2722019844086,1284.287946157896,-0.015744173487291846
0.0001250000000000001,1282.2532295985575,1284.2750626248744,1284.2914103717117,-0.016347746837254817
0.00013000000000000034,1282.2560943659337,1284.2779273922506,1284.2948745855276,-0.016947193277019323
0.00013500000000000014,1282.2589632523975,1284.2807962787144,1284.2983387993434,-0.01754252062892192
0.00014000000000000037,1282.261836250126,1284.2836692764429,1284.301803013159,-0.01813373671620866
0.00014500000000000016,1282.2647133512955,1284.2865463776125,1284.3052672269748,-0.018720849362352965
0.0001500000000000004,1282.2675945480835,1284.2894275744004,1284.3087314407908,-0.019303866390373514
0.0001550000000000002,1282.2704798326668,1284.2923128589837,1284.3121956546065,-0.019882795622834237
0.00015999999999999999,1282.273369197222,1284.295202223539,1284.3156598684222,-0.02045764488320856
0.00016500000000000022,1282.2762626339268,1284.2980956602437,1284.319124082238,-0.021028421994287783
0.00017,1282.2791601349577,1284.3009931612746,1284.322588296054,-0.02159513477931796
0.00017500000000000024,1282.2820616924917,1284.3038947188086,1284.3260525098697,-0.022157791061090393
0.00018000000000000004,1282.2849672987054,1284.3068003250223,1284.3295167236854,-0.022716398663078508
0.00018500000000000027,1282.2878769457766,1284.3097099720935,1284.3329809375011,-0.02327096540761886
0.00019000000000000006,1282.2907906258813,1284.3126236521982,1284.336445151317,-0.023821499118866996
0.0001950000000000003,1282.293708331197,1284.315541357514,1284.3399093651328,-0.024368007618932097
0.0002000000000000001,1282.2966300539008,1284.3184630802177,1284.3433735789486,-0.024910498730832842
0.00020500000000000032,1282.2995557861693,1284.3213888124862,1284.3468377927643,-0.025448980278042654
0.00021000000000000012,1282.3024855201793,1284.3243185464962,1284.3503020065803,-0.02598346008403496
0.00021500000000000035,1282.3054192481081,1284.327252274425,1284.353766220396,-0.02651394597091894
0.00022000000000000014,1282.3083569621326,1284.3301899884495,1284.3572304342117,-0.02704044576216802
0.00022500000000000037,1282.3112986544295,1284.3331316807464,1284.3606946480274,-0.02756296728102825
0.00023000000000000017,1282.3142443171764,1284.3360773434933,1284.3641588618434,-0.02808151835006356
0.0002350000000000004,1282.3171939425495,1284.3390269688664,1284.3676230756591,-0.028596106792747378
0.0002400000000000002,1282.3201475227263,1284.3419805490432,1284.3710872894749,-0.02910674043164363
0.000245,1282.323105049883,1284.3449380762,1284.3745515032906,-0.02961342709068049
0.0002500000000000002,1282.3260665161974,1284.3478995425144,1284.3780157171066,-0.03011617459219451
0.000255,1282.3290319138462,1284.350864940163,1284.3814799309223,-0.030614990759204375
0.00026000000000000025,1282.3320012350061,1284.353834261323,1284.384944144738,-0.03110988341495613
0.00026500000000000004,1282.3349744718541,1284.356807498171,1284.3884083585538,-0.03160086038269583
0.0002700000000000003,1282.3379516165678,1284.3597846428847,1284.3918725723697,-0.0320879294849874
0.00027500000000000007,1282.3409326613228,1284.3627656876397,1284.3953367861855,-0.032571098545759014
0.0002800000000000003,1282.3439175982974,1284.3657506246143,1284.3988010000012,-0.03305037538689248
0.0002850000000000001,1282.346906419668,1284.3687394459848,1284.402265213817,-0.033525767832088604
0.0002900000000000003,1282.3498991176114,1284.3717321439283,1284.4057294276329,-0.03399728370459343
0.0002950000000000001,1282.3528956843047,1284.3747287106216,1284.4091936414486,-0.034464930826970885
0.00030000000000000035,1282.355896111925,1284.3777291382419,1284.4126578552643,-0.034928717022467026
0.00030500000000000015,1282.358900392649,1284.380733418966,1284.41612206908,-0.03538865011410053
0.0003100000000000004,1282.3619085186535,1284.3837415449705,1284.419586282896,-0.03584473792557219
0.0003150000000000002,1282.364920482116,1284.386753508433,1284.4230504967118,-0.03629698827876382
0.0003200000000000004,1282.3679362752134,1284.3897693015304,1284.4265147105275,-0.03674540899714884
0.0003250000000000002,1282.370955890122,1284.392788916439,1284.4299789243432,-0.037190007904200684
0.00033,1282.3739793190193,1284.3958123453363,1284.433443138159,-0.037630792822710646
0.00033500000000000023,1282.3770065540823,1284.3988395803992,1284.436907351975,-0.03806777157569741
0.00034,1282.3800375874878,1284.4018706138047,1284.4403715657907,-0.03850095198595227
0.00034500000000000025,1282.3830724114123,1284.4049054377292,1284.4438357796064,-0.03893034187717603
0.00035000000000000005,1282.3861110180337,1284.4079440443506,1284.4472999934223,-0.039355949071705254
0.0003550000000000003,1282.3891533995281,1284.410986425845,1284.450764207238,-0.039777781393013356
0.0003600000000000001,1282.3921995480725,1284.4140325743895,1284.4542284210538,-0.04019584666434639
0.0003650000000000003,1282.3952494558446,1284.4170824821615,1284.4576926348695,-0.040610152708040914
0.0003700000000000001,1282.3983031150206,1284.4201361413375,1284.4611568486855,-0.0410207073480251
0.00037500000000000033,1282.401360517778,1284.4231935440948,1284.4646210625012,-0.041427518406408126
0.00038000000000000013,1282.4044216562934,1284.4262546826103,1284.468085276317,-0.04183059370666342
0.00038500000000000036,1282.4074865227437,1284.4293195490607,1284.4715494901327,-0.042229941072037036
0.00039000000000000016,1282.4105551093062,1284.4323881356231,1284.4750137039487,-0.04262556832554765
0.0003950000000000004,1282.4136274081573,1284.4354604344742,1284.4784779177644,-0.04301748329021393
0.0004000000000000002,1282.4167034114744,1284.4385364377913,1284.4819421315801,-0.04340569378882719
0.0004050000000000004,1282.4197831114343,1284.4416161377512,1284.4854063453959,-0.04379020764463348
0.0004100000000000002,1282.4228665002142,1284.4446995265312,1284.4888705592118,-0.04417103268065148
0.000415,1282.4259535699907,1284.4477865963077,1284.4923347730276,-0.04454817671989986
0.00042000000000000023,1282.4290443129407,1284.4508773392577,1284.4957989868433,-0.04492164758562467
0.00042500000000000003,1282.4321387212415,1284.4539717475584,1284.499263200659,-0.04529145310061722
0.00043000000000000026,1282.4352367870697,1284.4570698133866,1284.502727414475,-0.04565760108835093
0.00043500000000000006,1282.4383385026026,1284.4601715289195,1284.5061916282907,-0.04602009937116236
0.0004400000000000003,1282.4414438600174,1284.4632768863344,1284.5096558421064,-0.046378955772070185
0.0004450000000000001,1282.4445528514902,1284.4663858778072,1284.5131200559222,-0.04673417811500258
0.0004500000000000003,1282.4476654691985,1284.4694984955154,1284.5165842697381,-0.04708577422275084
0.0004550000000000001,1282.4507817053188,1284.4726147316358,1284.5200484835539,-0.04743375191810628
0.00046000000000000034,1282.4539015520288,1284.4757345783457,1284.5235126973696,-0.0477781190238602
0.00046500000000000014,1282.457025001505,1284.4788580278218,1284.5269769111853,-0.04811888336348602
0.00047000000000000037,1282.4601520459241,1284.481985072241,1284.5304411250013,-0.048456052760229795
0.00047500000000000016,1282.463282677464,1284.4851157037808,1284.533905338817,-0.04878963503620071
0.0004800000000000004,1282.4664168883003,1284.4882499146172,1284.5373695526328,-0.0491196380155543
0.0004850000000000002,1282.4695546706107,1284.4913876969276,1284.5408337664485,-0.04944606952085451
0.0004900000000000004,1282.4726960165724,1284.4945290428893,1284.5442979802644,-0.049768937375120004
0.0004950000000000002,1282.4758409183619,1284.4976739446788,1284.5477621940802,-0.05008824940136947
0.0005,1282.4789893681564,1284.5008223944733,1284.551226407896,-0.050404013422621574
0.0005050000000000002,1282.4821442052141,1284.503977231531,1284.5546906217116,-0.05071339018059007
0.00051,1282.4853081748324,1284.5071412011494,1284.5581548355276,-0.05101363437825057
0.0005150000000000003,1282.488481128246,1284.5103141545628,1284.5616190493433,-0.05130489478051459
0.0005200000000000001,1282.4916629166892,1284.513495943006,1284.565083263159,-0.051587320152975735
0.0005250000000000003,1282.4948533913978,1284.5166864177147,1284.5685474769748,-0.05186105926009077
0.0005300000000000001,1282.4980524036057,1284.5198854299226,1284.5720116907908,-0.05212626086813543
0.0005350000000000003,1282.5012598045487,1284.5230928308656,1284.5754759046065,-0.052383073740884356
0.0005400000000000001,1282.5044754454607,1284.5263084717776,1284.5789401184222,-0.052631646644613284
0.0005450000000000003,1282.507699177577,1284.529532203894,1284.582404332238,-0.05287212834400634
0.0005500000000000001,1282.5109308521326,1284.5327638784495,1284.585868546054,-0.05310466760442978
0.0005550000000000004,1282.5141703203617,1284.5360033466786,1284.5893327598696,-0.05332941319102247
0.0005600000000000002,1282.5174174334998,1284.5392504598167,1284.5927969736854,-0.05354651386869591
0.0005650000000000004,1282.5206720427816,1284.5425050690985,1284.596261187501,-0.05375611840258898
0.0005700000000000002,1282.5239339994416,1284.5457670257586,1284.599725401317,-0.053958375558522675
0.0005750000000000004,1282.5272031547152,1284.549036181032,1284.6031896151328,-0.05415343410072637
0.0005800000000000002,1282.5304793598366,1284.5523123861535,1284.6066538289485,-0.05434144279502107
0.000585,1282.533762466041,1284.555595492358,1284.6101180427643,-0.05452255040631826
0.0005900000000000002,1282.537052324563,1284.55888535088,1284.6135822565802,-0.05469690570021157
0.000595,1282.5403487866383,1284.5621818129553,1284.617046470396,-0.05486465744070301
0.0006000000000000003,1282.5436517035002,1284.5654847298172,1284.6205106842117,-0.05502595439452307
0.0006050000000000001,1282.546960926385,1284.568793952702,1284.6239748980274,-0.05518094532544637
0.0006100000000000003,1282.550276306527,1284.5721093328439,1284.6274391118434,-0.055329778999521295
0.0006150000000000001,1282.5535976951603,1284.5754307214772,1284.6309033256591,-0.05547260418188671
0.0006200000000000003,1282.556924943521,1284.5787579698379,1284.6343675394749,-0.05560956963699937
0.0006250000000000001,1282.5602579028427,1284.5820909291597,1284.6378317532906,-0.05574082413090764
0.0006300000000000004,1282.5635964243613,1284.5854294506782,1284.6412959671065,-0.055866516428295654
0.0006350000000000001,1282.5669403593113,1284.5887733856282,1284.6447601809223,-0.05598679529407491
0.0006400000000000004,1282.570289558927,1284.592122585244,1284.648224394738,-0.0561018094940664
0.0006450000000000002,1282.5736438744439,1284.5954769007608,1284.6516886085537,-0.05621170779295426
0.0006500000000000004,1282.5770031570967,1284.5988361834136,1284.6551528223697,-0.056316638956104725
0.0006550000000000002,1282.58036725812,1284.602200284437,1284.6586170361854,-0.056416751748429306
0.0006600000000000004,1282.583736028749,1284.6055690550659,1284.6620812500012,-0.05651219493529425
0.0006650000000000002,1282.587109320218,1284.6089423465348,1284.665545463817,-0.056603117282065796
0.00067,1282.590486983762,1284.612320010079,1284.6690096776329,-0.05668966755388283
0.0006750000000000003,1282.5938688706165,1284.6157018969334,1284.6724738914486,-0.056771994515202095
0.00068,1282.5972548320158,1284.6190878583327,1284.6759381052643,-0.05685024693161722
0.0006850000000000003,1282.6006447191942,1284.622477745511,1284.67940231908,-0.0569245735689492
0.0006900000000000001,1282.6040383833877,1284.6258714097046,1284.6828665328958,-0.05699512319120004
0.0006950000000000003,1282.6074356758302,1284.629268702147,1284.6863307467117,-0.057062044564645475
0.0007000000000000001,1282.6108364477568,1284.6326694740737,1284.6897949605275,-0.05712548645374227
0.0007050000000000003,1282.6142405504027,1284.6360735767196,1284.6932591743432,-0.05718559762362929
0.0007100000000000001,1282.6176478350021,1284.639480861319,1284.6967233881592,-0.05724252684012754
0.0007150000000000004,1282.6210581527903,1284.6428911791072,1284.700187601975,-0.057296422867693764
0.0007200000000000002,1282.624471355002,1284.646304381319,1284.7036518157906,-0.057347434471694214
0.0007250000000000004,1282.627887292872,1284.6497203191889,1284.7071160296064,-0.05739571041749514
0.0007300000000000002,1282.6313058176354,1284.6531388439523,1284.7105802434223,-0.05744139947000804
0.0007350000000000004,1282.6347267805265,1284.6565598068435,1284.714044457238,-0.05748465039459916
0.0007400000000000002,1282.6381500327807,1284.6599830590976,1284.7175086710538,-0.05752561195618
0.0007450000000000004,1282.6415754256327,1284.6634084519496,1284.7209728848695,-0.05756443291988944
0.0007500000000000002,1282.645002810317,1284.666835836634,1284.7244370986855,-0.057601262051548474
0.000755,1282.6484320380687,1284.6702650643856,1284.7279013125012,-0.05763624811561385
0.0007600000000000003,1282.6518629601226,1284.6736959864395,1284.731365526317,-0.057669539877451825
0.0007650000000000001,1282.6552954277133,1284.6771284540303,1284.7348297401327,-0.05770128610242864
0.0007700000000000003,1282.658729292076,1284.680562318393,1284.7382939539486,-0.05773163555568317
0.0007750000000000001,1282.6621644044458,1284.6839974307627,1284.7417581677644,-0.05776073700167217
0.0007800000000000003,1282.6656006160567,1284.6874336423737,1284.74522238158,-0.057788739206444006
0.0007850000000000001,1282.6690377781442,1284.6908708044612,1284.7486865953958,-0.05781579093468281
0.0007900000000000003,1282.672475741943,1284.6943087682598,1284.7521508092118,-0.0578420409519822
0.0007950000000000001,1282.6759143586874,1284.6977473850043,1284.7556150230275,-0.057867638023253676
0.0008000000000000004,1282.679353479613,1284.7011865059299,1284.7590792368433,-0.05789273091340874
0.0008050000000000002,1282.6827929559543,1284.7046259822712,1284.762543450659,-0.05791746838781364
0.0008100000000000004,1282.6862326389462,1284.7080656652631,1284.766007664475,-0.05794199921183463
0.0008150000000000002,1282.6896723798232,1284.71150540614,1284.7694718782907,-0.05796647215061057
0.0008200000000000004,1282.6931120298207,1284.7149450561376,1284.7729360921064,-0.0579910359688256
0.0008250000000000002,1282.6965514401732,1284.71838446649,1284.7764003059222,-0.058015839432073335
0.0008300000000000004,1282.6999904621157,1284.7218234884326,1284.779864519738,-0.05804103130549265
0.0008350000000000002,1282.7034289468827,1284.7252619731996,1284.7833287335538,-0.058066760354222424
0.0008400000000000005,1282.7068667457092,1284.7286997720262,1284.7867929473696,-0.058093175343401526
0.0008450000000000003,1282.7103037098304,1284.7321367361474,1284.7902571611853,-0.05812042503794146
0.0008500000000000001,1282.713739690481,1284.7355727167978,1284.793721375001,-0.05814865820320847
0.0008550000000000003,1282.7171745388955,1284.7390075652124,1284.797185588817,-0.05817802360456881
0.0008600000000000001,1282.7206081063086,1284.7424411326256,1284.8006498026327,-0.058208670007161345
0.0008650000000000003,1282.7240402439556,1284.7458732702726,1284.8041140164485,-0.058240746175897584
0.0008700000000000001,1282.7274708030716,1284.7493038293885,1284.8075782302644,-0.0582744008759164
0.0008750000000000003,1282.7308996348906,1284.7527326612076,1284.8110424440802,-0.05830978287258404
0.0008800000000000001,1282.734326590648,1284.7561596169649,1284.814506657896,-0.05834704093103937
0.0008850000000000004,1282.7377515215785,1284.7595845478954,1284.8179708717116,-0.05838632381619391
0.0008900000000000002,1282.7411742789168,1284.7630073052337,1284.8214350855274,-0.05842778029364126
0.0008950000000000004,1282.7445947138979,1284.7664277402148,1284.8248992993433,-0.05847155912852031
0.0009000000000000002,1282.7480126777566,1284.7698457040735,1284.828363513159,-0.05851780908551518
0.0009050000000000004,1282.7514280217279,1284.7732610480448,1284.8318277269748,-0.05856667892999212
0.0009100000000000002,1282.7548405970463,1284.7766736233632,1284.8352919407907,-0.05861831742754475
0.000915,1282.7582502549471,1284.780083281264,1284.8387561546065,-0.058672873342402454
0.0009200000000000007,1282.7616568466644,1284.7834898729814,1284.8422203684222,-0.05873049544084097
0.0009250000000000005,1282.765060223434,1284.7868932497508,1284.845684582238,-0.058791332487089676
0.0009300000000000003,1282.7684602364898,1284.7902932628067,1284.849148796054,-0.058855533247196945
0.0009350000000000001,1282.771856737067,1284.793689763384,1284.8526130098696,-0.05892324648561953
0.0009399999999999999,1282.775249576401,1284.7970826027179,1284.8560772236854,-0.0589946209674963
0.0009450000000000005,1282.7786386057255,1284.8004716320424,1284.859541437501,-0.05906980545864826
0.0009500000000000003,1282.7820236762761,1284.803856702593,1284.863005651317,-0.059148948723986905
0.0009550000000000001,1282.785404639288,1284.8072376656048,1284.8664698651328,-0.05923219952796899
0.0009599999999999999,1282.7887813459952,1284.810614372312,1284.8699340789485,-0.0593197066364155
0.0009650000000000006,1282.7921536476329,1284.8139866739498,1284.8733982927643,-0.05941161881446533
0.0009700000000000004,1282.7955213954358,1284.8173544217527,1284.8768625065802,-0.05950808482748471
0.0009750000000000002,1282.7988844406389,1284.8207174669558,1284.880326720396,-0.05960925344015777
0.00098,1282.8022426344771,1284.824075660794,1284.8837909342117,-0.059715273417623393
0.0009850000000000006,1282.805595828185,1284.827428854502,1284.8872551480274,-0.059826293525475194
0.0009900000000000004,1282.8089438729974,1284.8307768993143,1284.8907193618434,-0.05994246252907942
0.0009950000000000002,1282.8122866201495,1284.8341196464664,1284.894183575659,-0.060063929192665455
