t_GK,old_band1_rel_eV,old_band2_rel_eV,matched_band1_rel_eV,matched_band2_rel_eV
0.23800000000000002,-7.146527088489376,4.165377823496827,-6.657194190057218,10.033072417389441
0.24,-7.135506155662832,4.169361868954841,-6.648632893576004,10.010528515930691
0.242,-7.124460879864606,4.173280051265197,-6.640003187883392,9.987858531689522
0.244,-7.113396839626096,4.177145095210026,-6.6313051252753175,9.965063730420123
0.246,-7.102319455934482,4.180970248807876,-6.622538755647409,9.942145370488948
0.248,-7.091233969120679,4.184769251118354,-6.6137041265828005,9.919104702579318
0.25,-7.080145416087318,4.188556298521543,-6.6048012834583565,9.895942969438764
0.252,-7.069058608005061,4.1923460096067995,-6.595830269568853,9.872661405669753
0.254,-7.057978108606876,4.196153388811551,-6.586791126268676,9.849261237563908
0.256,-7.046908213209986,4.199993788955927,-6.577683893130408,9.82574368297977
0.258,-7.03585292859568,4.203882872823293,-6.568508608119619,9.802109951263848
0.26,-7.024815953875362,4.207836573940173,-6.559265307785071,9.778361243214473
0.262,-7.01380066246914,4.211871056711566,-6.549954027463484,9.754498751087798
0.264,-7.002810085320584,4.216002676068983,-6.540574801497866,9.730523658645009
0.266,-6.991846895466716,4.220247936789075,-6.531127663468337,9.706437141239487
0.268,-6.980913394077832,4.224623452639996,-6.521612646434362,9.682240365942796
0.27,-6.970011498074963,4.22914590551105,-6.51202978318723,9.657934491707744
0.272,-6.959142729426788,4.2338320046783,-6.502379106511369,9.633520669566817
0.274,-6.948308206218866,4.2386984463551,-6.4926606494533585,9.60900004286417
0.276,-6.937508635579861,4.243761873671551,-6.482874445597084,9.584373747518878
0.278,-6.926744308539406,4.249038837221042,-6.4730205293438265,9.559642912317408
0.28,-6.916015096881252,4.254545756305157,-6.463098936195585,9.534808659232732
0.28200000000000003,-6.905320452044758,4.260298881000399,-6.453109703040389,9.509872103767716
0.28400000000000003,-6.894659406114632,4.266314255161574,-6.443052868437889,9.48483435531998
0.28600000000000003,-6.8840305749268405,4.272607680467156,-6.432928472903877,9.45969651756565
0.28800000000000003,-6.873432163304789,4.279194681601829,-6.422736559192068,9.434459688859057
0.29,-6.862861972426395,4.286090472660563,-6.4124771725718,9.409124962645631
0.292,-6.852317409308303,4.293309924847389,-6.402150361099891,9.38369342788489
0.294,-6.841795498379514,4.300867535530155,-6.39175617588547,9.3581661694807
0.296,-6.831292895101833,4.308777398700717,-6.38129467134604,9.332544268715761
0.298,-6.82080590158071,4.317053176877748,-6.370765905453593,9.306828803687388
0.3,-6.810330484095272,4.325708074477156,-6.360169939969171,9.28102084974152
0.302,-6.799862292462865,4.334754812663004,-6.34950684066473,9.25512147990218
0.304,-6.789396681139796,4.344205605679811,-6.338776677530947,9.229131765293419
0.306,-6.778928731946748,4.354072138655644,-6.3279795249697655,9.203052775550963
0.308,-6.768453278295788,4.364365546854131,-6.317115461970567,9.176885579220851
0.31,-6.757964930783488,4.3750963963430625,-6.306184572268935,9.150631244142474
0.312,-6.74745810400512,4.386274666037288,-6.2951869444869635,9.124290837813419
0.314,-6.736927044434682,4.397909731064538,-6.284122672254357,9.097865427733883
0.316,-6.726365859207392,4.410010347394578,-6.272991854309354,9.071356081728242
0.318,-6.715768545634183,4.422584637664793,-6.261794594579019,9.04476386824188
0.32,-6.705129021271689,4.435640078129145,-6.250531002238077,9.018089856611189
0.322,-6.694441154366667,4.449183486652222,-6.23920119174598,8.991335117305088
0.324,-6.683698794490707,4.463221011666169,-6.227805282861793,8.96450072213646
0.326,-6.672895803179203,4.4777581220054685,-6.216343400636593,8.93758774444214
0.328,-6.662026084388448,4.492799597532871,-6.204815675383252,8.91059725923023
0.33,-6.651083614585446,4.508349520469462,-6.193222242623656,8.883530343293849
0.332,-6.640062472288229,4.524411267342514,-6.18156324301329,8.856388075290445
0.334,-6.628956866877561,4.540987501466883,-6.169838822243491,8.82917153578614
0.336,-6.617761166507246,4.558080165878705,-6.15804913092169,8.801881807264852
0.338,-6.606469924946093,4.575690476644441,-6.14619432442997,8.774519974101871
0.34,-6.595077907193057,4.593818916473538,-6.13427456276249,8.747087122502068
0.342,-6.583580113715898,4.612465228569266,-6.12229001034256,8.719584340403093
0.34400000000000003,-6.571971803174137,4.631628410659365,-6.110240835819843,8.692012717343848
0.34600000000000003,-6.560248513498268,4.651306709156167,-6.098127211848758,8.664373344299126
0.34800000000000003,-6.548406081209198,4.671497613404483,-6.085949314848939,8.63666731348119
0.35000000000000003,-6.536440658875223,4.692197849984853,-6.07370732474872,8.608895718109412
0.352,-6.524348730617047,4.713403377049587,-6.061401424712851,8.581059652149193
0.354,-6.512127125586091,4.735109378679207,-6.049031800855632,8.553160210021694
0.356,-6.499773029355384,4.757310259257421,-6.036598641940668,8.52519848628587
0.358,-6.487283993178154,4.7799996378734155,-6.0241021390686775,8.497175575294651
0.36,-6.474657941083497,4.803170342770965,-6.011542485354735,8.469092570827144
0.362,-6.461893174794757,4.826814405874551,-5.9989198755963224,8.440950565698834
0.364,-6.448988376470441,4.850923057433117,-5.986234505933906,8.412750651352106
0.366,-6.435942609283528,4.875486720832271,-5.973486573505302,8.384493917429097
0.368,-6.422755315868838,4.900495007635598,-5.960676276095744,8.356181451329528
0.37,-6.409426314683153,4.925936712924873,-5.947803811784948,8.327814337755639
0.372,-6.395955794336145,4.951799811017747,-5.934869378593078,8.299393658247023
0.374,-6.382344305963261,4.978071451649381,-5.921873174127035,8.27092049070764
0.376,-6.368592753724529,5.0047379567116135,-5.90881539522889,8.242395908927794
0.378,-6.354702383524235,5.031784817649573,-5.8956962376279405,8.213820982103522
0.38,-6.340674770057491,5.059196693620998,-5.8825158955981545,8.185196774356115
0.382,-6.326511802299202,5.0869574105277575,-5.869274561622511,8.156524344254269
0.384,-6.312215667559456,5.115049961032435,-5.855972426065836,8.12780474434146
0.386,-6.297788834237122,5.14345650567494,-5.842609676857696,8.09903902067109
0.388,-6.283234033409413,5.172158375205122,-5.829186499186799,8.07022821235182
0.39,-6.2685542394006815,5.201136074247273,-5.815703075208416,8.041373351105532
0.392,-6.253752649477344,5.230369286411137,-5.802159583766093,8.012475460840221
0.394,-6.2388326628188695,5.259836880961446,-5.788556200129131,7.983535557240001
0.396,-6.22379785891603,5.289516921154593,-5.774893095746907,7.954554647374365
0.398,-6.208651975548013,5.319386674346188,-5.7611704380213995,7.925533729328699
0.4,-6.1933988864891925,5.349422623967457,-5.74738839009884,7.896473791857894
0.402,-6.1780425790943285,5.379600483461566,-5.733547110681651,7.867375814064761
0.404,-6.162587131907599,5.409895212263162,-5.719646753861474,7.838240765104838
0.406,-6.1470366924372195,5.440281033895534,-5.705687468974173,7.809069603919032
0.40800000000000003,-6.131395455231673,5.470731456250256,-5.691669400477527,7.77986327899526
0.41000000000000003,-6.1156676403879375,5.501219294103737,-5.67759268785225,7.750622728160262
0.41200000000000003,-6.099857472615009,5.531716693913973,-5.663457465526837,7.721348878402464
0.41400000000000003,-6.083969160968315,5.562195160929223,-5.6492638628266745,7.692042645726544
0.41600000000000004,-6.068006879362474,5.592625588628031,-5.635012003947733,7.662704935040364
0.418,-6.051974747960711,5.622978290497564,-5.620702007955001,7.6333366400745355
0.42,-6.0358768155300675,5.6532230341442995,-5.606333988805859,7.603938643334856
0.422,-6.019717042841665,5.683329077718151,-5.591908055398212,7.5745118160875125
0.424,-6.00349928718524,5.7132652086179165,-5.577424311643456,7.545057018376985
0.426,-5.987227288057027,5.742999784432942,-5.562882856563895,7.515575099076191
0.428,-5.9709046540695345,5.772500776062908,-5.5482837844144175,7.486066895968345
0.43,-5.954534851121758,5.80173581294488,-5.53362718482782,7.456533235859804
0.432,-5.938121191857754,5.8306722303044625,-5.518913142983404,7.426974934723006
0.434,-5.921666826431722,5.859277118335839,-5.504141739798203,7.397392797868493
0.436,-5.905174734587859,5.887517373203986,-5.489313052139983,7.367787620144754
0.438,-5.888647719053631,5.915359749751534,-5.474427153061335,7.3381601861645915
0.44,-5.872088400236243,5.942770915782347,-5.459484112053929,7.308511270556466
0.442,-5.855499212203239,5.9697175077844165,-5.4444839953218835,7.278841638239277
0.444,-5.8388823999201565,5.996166187945857,-5.42942686607329,7.249152044718821
0.446,-5.822240017710528,6.022083702309795,-5.4143127848286925,7.219443236404091
0.448,-5.805573928896515,6.0474369399067305,-5.3991418097453,7.189715950941451
0.45,-5.7888858065720425,6.072192992696832,-5.383913996955816,7.159970917564803
0.452,-5.7721771354546805,6.09631921614909,-5.368629400920397,7.1302088574594915
0.454,-5.755449214757221,6.119783290279878,-5.3532880747904725,7.100430484137951
0.456,-5.738703162015617,6.142553280969933,-5.337890070783072,7.070636503824863
