distance,pooled_top_cm-1,seed0_top_cm-1,seed1_top_cm-1,seed2_top_cm-1,leave_seed0_out_top_cm-1,leave_seed1_out_top_cm-1,leave_seed2_out_top_cm-1
0.15724580446707734,1583.720346122698,1584.107728522097,1586.8176338337203,1581.5318254833248,1583.7953197431543,1582.4937986277628,1585.2188557018997
0.15841928061981672,1583.4169556262518,1583.474555881297,1586.6269912037828,1581.432644539501,1583.6539610794462,1582.1441241524358,1584.7946517453893
0.1595927567725561,1583.0922814568175,1582.8151747467398,1586.4149443454714,1581.3166387691265,1583.4934976358259,1581.7732229250832,1584.3467655075058
0.1607662329252955,1582.7471324032228,1582.1306534629718,1586.1822421653455,1581.1844319057873,1583.314613225307,1581.3819284150588,1583.8761111201165
0.16193970907803487,1582.3823286345387,1581.422079109815,1585.9296448293483,1581.036652438471,1583.1179997372512,1580.9710854915415,1583.3836175529852
0.16311318523077425,1581.9987011233602,1580.6905567288984,1585.6579232268327,1580.8739332018242,1582.9043566612231,1580.5415498307643,1582.870227954131
0.16428666138351364,1581.597091049394,1579.9372085192,1585.3678584152863,1580.6969109572005,1582.6743905963262,1580.09418730341,1582.3368989652815
0.165460137536253,1581.1783491836106,1579.1631730017664,1585.06024104597,1580.5062259647825,1582.4288147463164,1579.6298733425044,1581.7846000126258
0.16663361368899238,1580.7433352533,1578.3696041538344,1584.735870770726,1580.30252154708,1582.16834840079,1579.1494922921167,1581.214312573126
0.16780708984173176,1580.2929172883578,1577.557670512624,1584.3955556302437,1580.086443644133,1581.8937164028007,1578.653936737251,1580.6270294166964
0.16898056599447114,1579.8279709491921,1576.7285542491375,1584.0401114241026,1579.8586403607494,1581.6056486032503,1578.1441068153206,1580.0237538245651
0.17015404214721053,1579.349378836679,1575.8834502123389,1583.6703610629622,1579.6197615061496,1581.3048793024614,1577.6209095096715,1579.4054987842421
0.1713275182999499,1578.8580297846156,1575.0235649441552,1583.287133903285,1579.3704581263721,1580.9921466793405,1577.0852579256068,1578.7732861615023
0.1725009944526893,1578.3548181351728,1574.150115665812,1582.8912650650364,1579.111382029847,1580.6681922085882,1576.5380705494642,1578.1281458498884
0.17367447060542868,1577.8406429978907,1573.2643292360788,1582.4835947328415,1578.8431853065388,1580.3337600664227,1575.9802704912802,1577.471114898263
0.17484794675816806,1577.3164074927943,1572.3674410820295,1582.064967441107,1578.5665198410754,1579.9895965253331,1575.4127847116704,1576.8032366170107
0.17602142291090744,1576.7830179782454,1571.4606941030734,1581.6362313436757,1578.282036820325,1579.6364493383874,1574.8365432335459,1576.125559663537
0.17719489906364683,1576.2413832642017,1570.5453375489883,1581.198237468615,1577.990386235847,1579.2750671136675,1574.252478339367,1575.4391371077609
0.1783683752163862,1575.6924138115871,1569.6226258728448,1580.7518389587842,1577.6922163817205,1578.906198679413,1573.661523754658,1574.7450254783764
0.1795418513691256,1575.1370209185184,1568.6938175597263,1580.2978902988752,1577.3881733482194,1578.5305924405068,1573.0646138185555,1574.0442837906953
0.18071532752186498,1574.5761158941905,1567.7601739322695,1579.8372465296513,1577.0789005118452,1578.1489957269482,1572.4626826421986,1573.337972556964
0.18188880367460436,1574.0106092212447,1566.8229579341037,1579.3707624501797,1576.7650380222337,1577.7621541349872,1571.856663255828,1572.6271527800843
0.18306227982734374,1573.4414097075082,1565.883432892361,1578.8992918088709,1576.4472222864767,1577.3708108616422,1571.247486745483,1571.9128849317578
0.18423575598008313,1572.8694236280269,1564.9428612605113,1578.423686484195,1576.1260854513928,1576.9757060333177,1570.6360813802507,1571.1962279161098
0.1854092321328225,1572.295553858352,1564.0025033428471,1577.9447956560068,1575.8022548843173,1576.5775760293038,1570.0233717310375,1570.4782380199326
0.1865827082855619,1571.720699000095,1563.0636160020506,1577.4634649684092,1575.4763526529848,1576.177152800934,1569.4102777819003,1569.7599678507322
0.18775618443830128,1571.1457524997968,1562.1274513513358,1576.980535685193,1575.1489950050811,1575.775163187218,1568.7977140349997,1569.0424652638428
0.18892966059104066,1570.5716017622026,1561.1952554327522,1576.4968438388792,1574.8207918480703,1575.3723282278006,1568.1865886102835,1568.3267722799123
0.19010313674378004,1569.9991272590714,1560.2682668833288,1576.0132193744562,1574.4923462298946,1574.9693624740946,1567.5778023410364,1567.6139239941522
0.19127661289651943,1569.4292016346967,1559.347715590793,1575.5304852889526,1574.1642538211713,1574.5669732994872,1566.9722478664935,1566.904947478776
0.1924500890492588,1568.8626888093297,1558.4348213407243,1575.0494567680073,1573.837102399505,1574.165860209525,1566.3708087227233,1566.2008606801253
0.1936235652019982,1568.3004430817589,1557.5307924570232,1574.5709403206556,1573.5114713365524,1573.7667141529987,1565.7743584330349,1565.5026713120399
0.19479704135473758,1567.7433082323125,1556.6368244377122,1574.0957329135647,1573.187931088467,1573.370216834894,1565.183759599199,1564.811375747071
0.19597051750747693,1567.1921166275947,1555.7540985881199,1573.6246211060188,1572.867042690392,1572.9770400321465,1564.5998629947826,1564.1279579071977
0.19714399366021632,1566.6476883282828,1554.8837806535805,1573.1583801869497,1572.549357255618,1572.5878449132022,1564.0235066619607,1563.453388155757
